ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1163	"LOC413404"	NA	chrNC_037640.1	-	8252801	8252934	8252801	8252841	8253387	8253458
1172	"LOC551837"	NA	chrNC_037638.1	+	22602325	22602377	22602360	22602377	22602223	22602241
1177	"LOC414038"	NA	chrNC_037638.1	-	4601375	4601741	4601375	4601728	4601793	4601947
1178	"LOC414038"	NA	chrNC_037638.1	-	4601375	4601741	4601375	4601728	4601798	4601947
1203	"LOC413544"	NA	chrNC_037647.1	-	5687413	5687618	5687413	5687607	5687685	5687882
1204	"LOC413544"	NA	chrNC_037647.1	-	5687413	5687618	5687413	5687607	5687731	5687877
1208	"LOC726119"	NA	chrNC_037638.1	-	6213362	6213599	6213362	6213593	6224008	6224234
1211	"LOC412594"	NA	chrNC_037639.1	-	2198683	2198826	2198683	2198805	2232047	2232108
1216	"LOC100578866"	NA	chrNC_037647.1	+	11615000	11615872	11615496	11615872	11614680	11614865
1222	"LOC410999"	NA	chrNC_037641.1	-	11998398	11998546	11998398	11998472	11998901	11998912
1225	"LOC552144"	NA	chrNC_037647.1	+	6490746	6490966	6490915	6490966	6490583	6490672
1238	"LOC100576277"	NA	chrNC_037642.1	-	11471807	11472643	11471807	11471999	11472724	11473412
1241	"LOC100577396"	NA	chrNC_037642.1	-	7211503	7211963	7211503	7211809	7212116	7212195
1253	"LOC413467"	NA	chrNC_037638.1	+	9313246	9313471	9313256	9313471	9310657	9310795
1254	"LOC413467"	NA	chrNC_037638.1	+	9315463	9315725	9315523	9315725	9311270	9311504
1259	"LOC100577253"	NA	chrNC_037640.1	-	9450531	9454636	9450531	9451825	9454704	9454887
1260	"LOC413018"	NA	chrNC_037638.1	+	18437718	18437949	18437722	18437949	18436493	18436643
1261	"LOC413018"	NA	chrNC_037638.1	+	18437718	18437949	18437722	18437949	18436493	18436757
1266	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9093043	9093293
1267	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9093043	9093293
1268	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9093043	9093293
1269	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092480	9093043	9093293
1270	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9093043	9093293
1271	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9093043	9093293
1276	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092477	9091925	9092264	9094161	9094335
1277	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9094161	9094335
1278	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092264	9094161	9094335
1279	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9094161	9094335
1280	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9094161	9094335
1281	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092477	9094161	9094335
1282	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9094161	9094335
1283	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092566	9091925	9092480	9094161	9094335
1284	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9094161	9094335
1285	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092566	9094161	9094335
1286	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092477	9091925	9092264	9095308	9095717
1287	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092264	9095308	9095717
1288	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092264	9095308	9095717
1289	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092480	9091925	9092477	9095308	9095717
1290	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092477	9095308	9095717
1291	"LOC412588"	NA	chrNC_037638.1	-	9091925	9092588	9091925	9092480	9095308	9095717
1294	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12792102	12792412
1295	"LOC724973"	NA	chrNC_037641.1	+	12807652	12808206	12808037	12808206	12799091	12799611
1300	"Crzr"	NA	chrNC_037638.1	+	10201976	10202361	10202013	10202361	10198902	10199000
1302	"LOC724737"	NA	chrNC_037640.1	-	12612442	12613141	12612442	12612888	12613260	12617841
1303	"LOC102653642"	NA	chrNC_037638.1	+	11382754	11383284	11383010	11383284	11381442	11381582
1308	"LOC100578458"	NA	chrNC_037638.1	+	5880388	5881090	5880937	5881090	5878707	5878905
1309	"LOC100577367"	NA	chrNC_037650.1	-	2439575	2439666	2439575	2439633	2439720	2439809
1312	"LOC410096"	NA	chrNC_037642.1	-	13636200	13636342	13636200	13636244	13637382	13637495
1314	"LOC410792"	NA	chrNC_037639.1	-	15894910	15895084	15894910	15895081	15895660	15895675
1330	"LOC100578799"	NA	chrNC_037642.1	-	10736277	10737162	10736277	10736602	10738400	10738584
1341	"Usp"	NA	chrNC_037646.1	-	7406147	7406473	7406147	7406434	7414581	7414743
1369	"LOC107966102"	NA	chrNC_037639.1	-	9967996	9969107	9967996	9968388	9969756	9970013
1370	"LOC107966102"	NA	chrNC_037639.1	-	9967996	9969202	9967996	9968388	9969756	9970013
1376	"LOC409666"	NA	chrNC_037652.1	-	5898097	5898230	5898097	5898198	5908990	5909243
1377	"LOC409666"	NA	chrNC_037652.1	-	5898097	5898233	5898097	5898198	5908990	5909243
1378	"LOC409666"	NA	chrNC_037652.1	-	5898097	5898233	5898097	5898230	5908990	5909243
1380	"LOC102654521"	NA	chrNC_037645.1	-	8504872	8505241	8504872	8504966	8505323	8505489
1381	"LOC102654521"	NA	chrNC_037645.1	-	8505554	8507267	8505554	8505996	8507409	8507483
1386	"LOC551460"	NA	chrNC_037643.1	-	17110007	17110644	17110007	17110617	17126624	17126943
1387	"LOC551460"	NA	chrNC_037643.1	-	17112010	17112365	17112010	17112353	17126624	17126943
1388	"LOC551460"	NA	chrNC_037643.1	-	17112010	17112365	17112010	17112353	17164544	17164745
1393	"LOC408577"	NA	chrNC_037638.1	+	18906357	18909802	18909692	18909802	18905286	18906260
1401	"LOC100576709"	NA	chrNC_037653.1	-	1700184	1700593	1700184	1700515	1702244	1702475
1402	"LOC107964206"	NA	chrNC_037640.1	+	12185935	12188449	12185984	12188449	12173006	12173208
1409	"LOC408944"	NA	chrNC_037644.1	+	2930842	2930991	2930860	2930991	2924866	2927050
1411	"LOC410824"	NA	chrNC_037639.1	+	13891583	13891802	13891587	13891802	13889837	13890087
1417	"LOC102654428"	NA	chrNC_037647.1	+	10798315	10799024	10798478	10799024	10798042	10798181
1431	"Dop3"	NA	chrNC_037646.1	-	10183208	10183684	10183208	10183672	10192018	10192119
1433	"Dop3"	NA	chrNC_037646.1	-	10187974	10188169	10187974	10188151	10193645	10193898
1434	"Dop3"	NA	chrNC_037646.1	-	10187974	10188169	10187974	10188151	10195665	10195775
1439	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020155	2019675	2019801	2021168	2021394
1440	"LOC100576896"	NA	chrNC_037639.1	-	2019675	2020760	2019675	2019801	2021168	2021394
1443	"LOC550664"	NA	chrNC_037639.1	+	10171704	10171947	10171765	10171947	10170695	10171151
1444	"LOC550664"	NA	chrNC_037639.1	+	10171704	10171947	10171837	10171947	10170695	10171151
1445	"LOC550664"	NA	chrNC_037639.1	+	10171765	10171947	10171837	10171947	10170695	10171151
1448	"LOC413309"	NA	chrNC_037648.1	-	448064	448163	448064	448160	448453	448755
1449	"LOC413309"	NA	chrNC_037648.1	-	448064	448163	448064	448160	452814	452913
1451	"LOC100578031"	NA	chrNC_037638.1	-	1018048	1018375	1018048	1018140	1025107	1025670
1453	"LOC551847"	NA	chrNC_037652.1	+	3472215	3472384	3472273	3472384	3471650	3471788
1462	"LOC410882"	NA	chrNC_037639.1	-	7844387	7844656	7844387	7844629	7845743	7845938
1481	"LOC409836"	NA	chrNC_037645.1	-	2325214	2325378	2325214	2325342	2325701	2325965
1489	"LOC551792"	NA	chrNC_037638.1	-	23240210	23241216	23240210	23241010	23241749	23242892
1490	"LOC551792"	NA	chrNC_037638.1	-	23240210	23241418	23240210	23241010	23241749	23242892
1500	"LOC410864"	NA	chrNC_037639.1	+	11567111	11567282	11567124	11567282	11566568	11566685
1511	"LOC725460"	NA	chrNC_037638.1	-	24299121	24299327	24299121	24299312	24381361	24382111
1517	"LOC410079"	NA	chrNC_037640.1	-	12172080	12172371	12172080	12172318	12172602	12172652
1518	"LOC107965037"	NA	chrNC_037647.1	+	10080361	10080881	10080647	10080881	10064061	10064510
1520	"LOC107965037"	NA	chrNC_037647.1	+	10080361	10080881	10080647	10080881	10076412	10076529
1540	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10082929	10083412	10081529	10081870
1541	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10082939	10083412	10081529	10081870
1542	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10083243	10083412	10081529	10081870
1543	"LOC413753"	NA	chrNC_037649.1	+	10082929	10083412	10082939	10083412	10081529	10081870
1544	"LOC413753"	NA	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081529	10081870
1546	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10082929	10083412	10081529	10082090
1547	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10082939	10083412	10081529	10082090
1548	"LOC413753"	NA	chrNC_037649.1	+	10082876	10083412	10083243	10083412	10081529	10082090
1550	"LOC413753"	NA	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081529	10082090
1551	"LOC413753"	NA	chrNC_037649.1	+	10082939	10083412	10083243	10083412	10081529	10082090
1552	"LOC413753"	NA	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081530	10081866
1560	"LOC102654089"	NA	chrNC_037647.1	+	9911664	9911883	9911696	9911883	9910945	9910960
1577	"LOC408631"	NA	chrNC_037638.1	+	25459248	25459482	25459290	25459482	25455902	25456077
1586	"LOC107965445"	NA	chrNC_037638.1	-	25994609	25996945	25994609	25996761	25997025	25998221
1590	"LOC100578899"	NA	chrNC_037639.1	+	15658185	15658313	15658224	15658313	15655803	15655950
1591	"LOC100578899"	NA	chrNC_037639.1	+	15658185	15658313	15658224	15658313	15656149	15656193
1593	"LOC100576862"	NA	chrNC_037639.1	+	2071287	2071492	2071317	2071492	2041303	2041567
1597	"LOC724991"	NA	chrNC_037638.1	-	17595834	17596209	17595834	17596197	17598268	17598346
1599	"LOC552236"	NA	chrNC_037642.1	-	10947759	10947928	10947759	10947911	10948016	10948207
1600	"LOC725290"	NA	chrNC_037650.1	+	3742964	3743193	3743003	3743193	3734877	3735086
1604	"LOC413555"	NA	chrNC_037646.1	+	3234621	3234744	3234624	3234744	3213134	3213342
1610	"LOC409922"	NA	chrNC_037638.1	+	27587355	27587631	27587409	27587631	27586113	27586319
1611	"LOC409922"	NA	chrNC_037638.1	+	27587355	27587631	27587409	27587631	27586602	27586768
1612	"LOC409922"	NA	chrNC_037638.1	+	27587355	27587631	27587409	27587631	27587127	27587264
1613	"LOC100577343"	NA	chrNC_037647.1	+	8099381	8100141	8099386	8100141	8087858	8088980
1615	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737455	7737090	7737413	7737895	7739626
1616	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737455	7737090	7737413	7739705	7740141
1617	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737862	7737090	7737413	7739705	7740141
1618	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737862	7737090	7737455	7739705	7740141
1620	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737455	7737090	7737413	7739800	7740141
1622	"LOC100578314"	NA	chrNC_037640.1	-	7737090	7737862	7737090	7737455	7739800	7740141
1626	"LOC411019"	NA	chrNC_037641.1	-	10778049	10778480	10778049	10778428	10780004	10780366
1627	"LOC411019"	NA	chrNC_037641.1	-	10778049	10778544	10778049	10778428	10780004	10780366
1628	"LOC411019"	NA	chrNC_037641.1	-	10778049	10778544	10778049	10778480	10780004	10780366
1634	"LOC100576291"	NA	chrNC_037638.1	+	5814199	5816787	5814232	5816787	5806790	5807407
1635	"LOC100576291"	NA	chrNC_037638.1	+	5814199	5816787	5814232	5816787	5806790	5807658
1636	"LOC100576291"	NA	chrNC_037638.1	+	5814199	5816787	5814232	5816787	5810889	5811529
1639	"LOC412780"	NA	chrNC_037639.1	+	8150544	8150758	8150684	8150758	8150308	8150447
1640	"LOC409318"	NA	chrNC_037652.1	-	6542539	6542767	6542539	6542734	6545195	6545347
1641	"LOC409318"	NA	chrNC_037652.1	-	6542539	6542767	6542539	6542734	6545414	6546163
1642	"LOC410305"	NA	chrNC_037648.1	+	9459123	9459415	9459377	9459415	9458975	9459046
1649	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15310507	15310673
1650	"LOC551688"	NA	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15312626	15312788
1652	"LOC102655564"	NA	chrNC_037648.1	-	11031444	11034286	11031444	11034282	11036193	11036289
1658	"LOC727119"	NA	chrNC_037639.1	-	2316064	2316436	2316064	2316132	2316794	2316853
1664	"LOC724787"	NA	chrNC_037646.1	+	3054760	3054868	3054770	3054868	3052314	3052455
1673	"LOC100578885"	NA	chrNC_037639.1	-	4584958	4585245	4584958	4585242	4586301	4586515
1675	"LOC102653640"	NA	chrNC_037639.1	-	11817799	11818302	11817799	11817999	11822803	11822820
1678	"LOC408922"	NA	chrNC_037644.1	-	11133032	11133208	11133032	11133202	11140351	11140559
1685	"LOC724195"	NA	chrNC_037638.1	-	20995647	20996931	20995647	20996205	20997604	20998831
1686	"LOC724195"	NA	chrNC_037638.1	-	20995647	20996931	20995647	20996205	20998496	20998831
1688	"LOC724195"	NA	chrNC_037638.1	-	20995647	20998333	20995647	20996931	20998496	20998831
1693	"Para"	NA	chrNC_037646.1	-	6458670	6458802	6458670	6458775	6460899	6461250
1695	"LOC725891"	NA	chrNC_037639.1	+	6865061	6865538	6865342	6865538	6859953	6860298
1702	"LOC100576603"	NA	chrNC_037642.1	+	3060443	3061421	3060619	3061421	3043409	3043845
1705	"LOC100576789"	NA	chrNC_037638.1	+	1656304	1657650	1657007	1657650	1655932	1655998
1711	"LOC409647"	NA	chrNC_037648.1	-	9435888	9436125	9435888	9436122	9436673	9436973
1712	"LOC100578611"	NA	chrNC_037639.1	+	9165135	9166236	9165974	9166236	9115466	9116275
1713	"LOC100578611"	NA	chrNC_037639.1	+	9165135	9166236	9165974	9166236	9115466	9117294
1714	"LOC100578611"	NA	chrNC_037639.1	+	9165135	9166236	9165974	9166236	9158247	9158469
1715	"LOC100578611"	NA	chrNC_037639.1	+	9165135	9166236	9165974	9166236	9158495	9158965
1723	"LOC100578361"	NA	chrNW_020555863.1	+	4131	4255	4134	4255	3174	3397
1727	"LOC408988"	NA	chrNC_037646.1	+	11275847	11275984	11275850	11275984	11275454	11275730
1732	"LOC100577385"	NA	chrNC_037644.1	+	9337757	9338017	9337867	9338017	9325447	9325572
1734	"LOC100577385"	NA	chrNC_037644.1	+	9337757	9338017	9337867	9338017	9327110	9327553
1740	"LOC409821"	NA	chrNC_037639.1	+	15705062	15705286	15705068	15705286	15704358	15704660
1761	"LOC412055"	NA	chrNC_037647.1	-	8013414	8013651	8013414	8013648	8013796	8013894
1768	"LOC413504"	NA	chrNC_037647.1	+	10361899	10362113	10361944	10362113	10350828	10350905
1776	"LOC410870"	NA	chrNC_037639.1	+	11218646	11218885	11218660	11218885	11188043	11188464
1777	"LOC410870"	NA	chrNC_037639.1	+	11218646	11218885	11218660	11218885	11217820	11217902
1783	"LOC100577291"	NA	chrNC_037638.1	-	6783682	6784010	6783682	6783935	6784618	6785042
1784	"LOC100577291"	NA	chrNC_037638.1	-	6783682	6784010	6783682	6783935	6784701	6785047
1786	"LOC552192"	NA	chrNC_037640.1	+	6899090	6900120	6899097	6900120	6898420	6898621
1787	"LOC552192"	NA	chrNC_037640.1	+	6899090	6900120	6899097	6900120	6898475	6898763
1797	"LOC552265"	NA	chrNC_037649.1	+	7895385	7895523	7895417	7895523	7888171	7888730
1798	"LOC552265"	NA	chrNC_037649.1	+	7895385	7895523	7895417	7895523	7888889	7889091
1809	"LOC552074"	NA	chrNC_037639.1	-	12609106	12609292	12609106	12609267	12610702	12610802
1810	"LOC552074"	NA	chrNC_037639.1	-	12609106	12609362	12609106	12609267	12610702	12610802
1811	"LOC552074"	NA	chrNC_037639.1	-	12609106	12609362	12609106	12609292	12610702	12610802
1824	"LOC408623"	NA	chrNC_037638.1	+	2531642	2531743	2531657	2531743	2530910	2530973
1833	"LOC551780"	NA	chrNC_037645.1	+	2815391	2815512	2815425	2815512	2814988	2815093
1834	"LOC551780"	NA	chrNC_037645.1	+	2815391	2815512	2815425	2815512	2815240	2815318
1838	"LOC724557"	NA	chrNC_037640.1	-	9862912	9863394	9862912	9863391	9863948	9864135
1840	"LOC724852"	NA	chrNC_037639.1	+	15348173	15348272	15348176	15348272	15345554	15345673
1844	"LOC100578168"	NA	chrNC_037641.1	+	8907967	8908203	8907970	8908203	8901589	8901816
1849	"LOC725524"	NA	chrNC_037643.1	-	7098184	7098344	7098184	7098341	7101160	7101238
1859	"LOC411822"	NA	chrNC_037646.1	+	11063179	11063217	11063184	11063217	11061172	11061245
1867	"LOC551496"	NA	chrNC_037647.1	-	10957400	10957614	10957400	10957566	10958127	10958418
1871	"LOC408845"	NA	chrNC_037642.1	+	10456135	10456265	10456147	10456265	10447575	10447790
1902	"LOC408957"	NA	chrNC_037645.1	+	2746305	2751150	2747319	2751150	2744974	2745037
1903	"LOC410936"	NA	chrNC_037640.1	-	7764705	7765028	7764705	7764948	7766925	7767311
1904	"LOC410936"	NA	chrNC_037640.1	-	7764705	7765079	7764705	7764948	7766925	7767311
1905	"LOC410936"	NA	chrNC_037640.1	-	7764705	7765079	7764705	7765028	7766925	7767311
1909	"LOC408925"	NA	chrNC_037644.1	-	10488696	10488846	10488696	10488827	10489491	10489594
1910	"LOC725970"	NA	chrNC_037646.1	+	10975517	10975871	10975565	10975871	10969718	10970496
1912	"LOC725970"	NA	chrNC_037646.1	+	10975517	10975871	10975565	10975871	10972819	10972938
1915	"LOC725970"	NA	chrNC_037646.1	+	10994525	10994769	10994685	10994769	10994025	10994438
1916	"LOC725970"	NA	chrNC_037646.1	+	10994547	10994769	10994685	10994769	10994025	10994438
1918	"LOC100576661"	NA	chrNC_037643.1	+	14313749	14314613	14314355	14314613	14313040	14313294
1919	"LOC102653977"	NA	chrNC_037643.1	-	14461391	14461508	14461391	14461504	14462367	14462482
1920	"LOC102653977"	NA	chrNC_037643.1	-	14461391	14461508	14461391	14461504	14462897	14463414
1925	"LOC409711"	NA	chrNC_037651.1	+	1745083	1745300	1745086	1745300	1729864	1730253
1929	"LOC409711"	NA	chrNC_037651.1	+	1753743	1753959	1753932	1753959	1751603	1751855
1930	"LOC551831"	NA	chrNC_037642.1	+	12046974	12047249	12047145	12047249	12046543	12046636
1931	"LOC551831"	NA	chrNC_037642.1	+	12046974	12047249	12047145	12047249	12046560	12046664
1934	"LOC411144"	NA	chrNC_037643.1	-	15079481	15079741	15079481	15079737	15079878	15080047
1935	"LOC411144"	NA	chrNC_037643.1	-	15079481	15079741	15079481	15079737	15079955	15080047
1938	"LOC725167"	NA	chrNC_037640.1	-	12079237	12079324	12079237	12079312	12079412	12079505
1940	"LOC725167"	NA	chrNC_037640.1	-	12079237	12079324	12079237	12079312	12079641	12079708
1951	"LOC724658"	NA	chrNC_037643.1	+	16152314	16152410	16152379	16152410	16152102	16152250
1955	"LOC408568"	NA	chrNC_037638.1	-	22769090	22769196	22769090	22769152	22770150	22770357
1969	"LOC100578882"	NA	chrNC_037638.1	+	22359186	22360650	22360402	22360650	22358152	22358403
1970	"LOC100578882"	NA	chrNC_037638.1	+	22359696	22360650	22360402	22360650	22358152	22358403
1976	"LOC552604"	NA	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16932813	16932925
1977	"LOC552604"	NA	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16933240	16933487
1978	"LOC552604"	NA	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16939419	16940067
1985	"LOC726163"	NA	chrNC_037643.1	-	17079025	17079193	17079025	17079089	17079317	17079524
1986	"LOC410736"	NA	chrNC_037638.1	-	7908552	7908721	7908552	7908698	7909151	7909269
2005	"LOC411234"	NA	chrNC_037644.1	-	1779992	1780153	1779992	1780150	1813300	1813355
2009	"Y-e3"	NA	chrNC_037648.1	+	2260681	2260886	2260684	2260886	2259178	2259594
2012	"LOC726167"	NA	chrNC_037646.1	+	8000156	8000345	8000159	8000345	7999796	7999843
2013	"LOC100577827"	NA	chrNC_037639.1	-	10728121	10738248	10728121	10736684	10765453	10765687
2014	"LOC100577827"	NA	chrNC_037639.1	-	10787861	10798599	10787861	10788139	10799432	10807169
2016	"LOC411712"	NA	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605507
2017	"LOC411712"	NA	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605511
2018	"LOC107964069"	NA	chrNC_037639.1	-	6107119	6108079	6107119	6107363	6184112	6186357
2022	"LOC408952"	NA	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2316623	2316785
2023	"LOC408952"	NA	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2318706	2318772
2027	"LOC411229"	NA	chrNC_037644.1	+	2367735	2367969	2367823	2367969	2365219	2366316
2032	"LOC408945"	NA	chrNC_037644.1	+	2959271	2959409	2959277	2959409	2958867	2959190
2033	"LOC102654975"	NA	chrNC_037641.1	+	8405961	8406988	8405964	8406988	8378907	8380517
2034	"LOC102654975"	NA	chrNC_037641.1	+	8405961	8406988	8405964	8406988	8378907	8380535
2038	"LOC409768"	NA	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3257229	3257447
2040	"LOC409768"	NA	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3259173	3259289
2042	"LOC409424"	NA	chrNC_037653.1	+	1254835	1255029	1254840	1255029	1253272	1253550
2061	"LOC100577493"	NA	chrNC_037647.1	-	8361097	8361281	8361097	8361168	8361355	8361581
2062	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9217732	9217882
2063	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223239
2064	"LOC410211"	NA	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223305
2076	"LOC411219"	NA	chrNC_037644.1	-	9635106	9635379	9635106	9635251	9635554	9635941
2083	"LOC411633"	NA	chrNC_037641.1	-	12831921	12832090	12831921	12832068	12832477	12832611
2086	"Syx1A"	NA	chrNC_037648.1	-	16183444	16183809	16183444	16183538	16187070	16187181
2095	"LOC725992"	NA	chrNC_037641.1	+	5786642	5786893	5786765	5786893	5785391	5785569
2099	"LOC100577159"	NA	chrNC_037644.1	-	12970067	12971802	12970067	12971796	12992930	12993057
2105	"LOC411696"	NA	chrNC_037644.1	-	13471505	13471994	13471505	13471738	13472083	13472326
2111	"LOC724706"	NA	chrNC_037644.1	+	13740477	13741314	13741215	13741314	13740178	13740302
2114	"LOC412172"	NA	chrNC_037648.1	-	11111111	11111244	11111111	11111219	11111633	11111821
2115	"LOC725482"	NA	chrNC_037644.1	+	13940440	13940963	13940845	13940963	13939338	13939456
2117	"LOC414015"	NA	chrNC_037645.1	+	540719	541407	540741	541407	539946	540009
2118	"LOC414015"	NA	chrNC_037645.1	+	540719	541407	540768	541407	539946	540009
2119	"LOC414015"	NA	chrNC_037645.1	+	540741	541407	540768	541407	539946	540009
2120	"LOC414015"	NA	chrNC_037645.1	+	540661	541407	540719	541407	540070	540237
2121	"LOC414015"	NA	chrNC_037645.1	+	540661	541407	540768	541407	540070	540237
2122	"LOC414015"	NA	chrNC_037645.1	+	540719	541407	540768	541407	540070	540237
2130	"LOC411693"	NA	chrNC_037645.1	+	1612639	1613024	1612756	1613024	1607448	1607746
2131	"LOC411693"	NA	chrNC_037645.1	+	1612639	1613024	1612756	1613024	1607752	1607961
2132	"LOC411693"	NA	chrNC_037645.1	+	1612639	1613024	1612838	1613024	1607752	1607961
2146	"LOC552596"	NA	chrNC_037645.1	+	2247261	2247445	2247310	2247445	2246609	2246654
2156	"LOC726677"	NA	chrNC_037650.1	-	2838191	2838332	2838191	2838291	2838439	2838600
2163	"LOC107964820"	NA	chrNC_037645.1	+	3237268	3238183	3237616	3238183	3236836	3237165
2165	"LOC551885"	NA	chrNC_037645.1	+	3478190	3478377	3478278	3478377	3477549	3477689
2178	"LOC410330"	NA	chrNC_037648.1	-	12425197	12425273	12425197	12425269	12426632	12427382
2183	"LOC725021"	NA	chrNC_037645.1	-	4512514	4512615	4512514	4512597	4539646	4539727
2185	"LOC411248"	NA	chrNC_037645.1	+	5072002	5072037	5072005	5072037	5070848	5071030
2203	"LOC725837"	NA	chrNC_037645.1	-	6612303	6612522	6612303	6612385	6612588	6612792
2207	"LOC409435"	NA	chrNC_037645.1	-	6430784	6430905	6430784	6430902	6434402	6434526
2221	"LOC412080"	NA	chrNC_037645.1	-	7784535	7784744	7784535	7784741	7785318	7785667
2224	"LOC102654761"	NA	chrNC_037645.1	+	7835704	7836469	7835880	7836469	7835306	7835620
2225	"LOC102654761"	NA	chrNC_037645.1	+	7835707	7836469	7835880	7836469	7835306	7835620
2227	"LOC409240"	NA	chrNC_037645.1	+	8206341	8207057	8206410	8207057	8204161	8204424
2229	"LOC726546"	NA	chrNC_037647.1	+	10952573	10953014	10952890	10953014	10945020	10945223
2232	"LOC408970"	NA	chrNC_037645.1	-	8305601	8305918	8305601	8305790	8306116	8306297
2236	"LOC551663"	NA	chrNC_037645.1	+	8537613	8537817	8537616	8537817	8526293	8526344
2238	"LOC551663"	NA	chrNC_037645.1	+	8548895	8549051	8548898	8549051	8543843	8544006
2246	"LOC726514"	NA	chrNC_037645.1	+	8772185	8772285	8772200	8772285	8770936	8771096
2254	"LOC412399"	NA	chrNC_037649.1	-	3291294	3291588	3291294	3291494	3295527	3295666
2255	"LOC412399"	NA	chrNC_037649.1	-	3291294	3291989	3291294	3291494	3295527	3295666
2256	"LOC412399"	NA	chrNC_037649.1	-	3291294	3291989	3291294	3291588	3295527	3295666
2265	"LOC551131"	NA	chrNC_037645.1	+	11639172	11639574	11639217	11639574	11638206	11638266
2267	"LOC727634"	NA	chrNC_037645.1	-	11731243	11731441	11731243	11731433	11731919	11731975
2269	"LOC412069"	NA	chrNC_037645.1	-	11736488	11736725	11736488	11736697	11736771	11737010
2270	"LOC412069"	NA	chrNC_037645.1	-	11736771	11737004	11736771	11736991	11744803	11744943
2273	"LOC409238"	NA	chrNC_037638.1	+	14247807	14248452	14248107	14248452	14246008	14246156
2275	"LOC409238"	NA	chrNC_037638.1	+	14247807	14248452	14248107	14248452	14246008	14246279
2276	"LOC409238"	NA	chrNC_037638.1	+	14248092	14248452	14248107	14248452	14246008	14246279
2279	"LOC411764"	NA	chrNC_037639.1	-	15046265	15047305	15046265	15047198	15048719	15049118
2281	"LOC412722"	NA	chrNC_037645.1	-	11882817	11882952	11882817	11882930	11884573	11884726
2284	"LOC410910"	NA	chrNC_037640.1	-	13254199	13254796	13254199	13254793	13255167	13255426
2288	"LOC413418"	NA	chrNC_037645.1	-	12625496	12625783	12625496	12625776	12625854	12625905
2289	"LOC726262"	NA	chrNC_037647.1	-	4805950	4806451	4805950	4806253	4806626	4806724
