ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
249	"LOC552667"	NA	chrNC_037640.1	-	445168	445540	445168	445289	445373	445540	249	1025,518,358,1294	37,32,4,100	76,96,79,141,73	0,0,3,3,2	233	149	1.88937810619e-06	7.297165047922795e-06	0.947,0.912,0.983,0.892	1.0,1.0,0.944,0.968,0.959	-0.041
250	"LOC413334"	NA	chrNC_037644.1	-	1697850	1699362	1697850	1699043	1699155	1699362	250	164,332,148,257	27,40,89,12	116,141,79,156,231	49,57,84,82,65	261	149	0.00053163196371	0.0014732512892641524	0.776,0.826,0.487,0.924	0.575,0.585,0.349,0.521,0.67	0.213
251	"LOC102654728"	NA	chrNC_037640.1	-	56171	58470	56171	57280	58370	58470	251	7,12,4,17	16,31,7,7	35,11,21,73,20	0,0,2,6,6	298	149	3.05838687709e-11	1.886966997751755e-10	0.179,0.162,0.222,0.548	1.0,1.0,0.84,0.859,0.625	-0.587
252	"LOC409422"	NA	chrNC_037640.1	+	24904	25164	24904	25016	25095	25164	252	17,7,56,71	6,0,12,20	2,4,12,25,4	6,0,5,7,1	228	149	0.461582499339	0.6688514502977237	0.649,1.0,0.753,0.699	0.179,1.0,0.611,0.7,0.723	0.133
253	"LOC100577216"	NA	chrNC_037640.1	-	3522	3782	3522	3591	3670	3782	253	18,4,43,18	0,0,7,8	8,4,8,39,1	0,3,0,1,0	228	149	0.00172083241494	0.004442464734358263	1.0,1.0,0.801,0.595	1.0,0.466,1.0,0.962,1.0	-0.037
254	"LOC100577216"	NA	chrNC_037640.1	-	11707	11967	11707	11776	11855	11967	254	22,7,43,25	1,0,2,2	8,0,3,31,0	0,1,0,0,0	228	149	1	1.0	0.935,1.0,0.934,0.891	1.0,0.0,1.0,1.0,NA	0.19
255	"LOC100577216"	NA	chrNC_037640.1	-	28949	29209	28949	29018	29097	29209	255	22,8,60,32	1,0,0,0	7,4,6,51,0	0,0,0,0,0	228	149	1	1.0	0.935,1.0,1.0,1.0	1.0,1.0,1.0,1.0,NA	-0.016
257	"LOC412703"	NA	chrNC_037641.1	+	8029356	8029935	8029356	8029675	8029850	8029935	257	7,27,15,12	7,3,17,8	67,43,46,67,43	4,35,18,21,62	298	149	0.5416277304	0.7568900335076924	0.333,0.818,0.306,0.429	0.893,0.381,0.561,0.615,0.257	-0.07
258	"LOC409665"	NA	chrNC_037652.1	-	5947436	5948752	5947436	5948615	5948672	5948752	258	889,1489,1167,1520	337,1005,903,1130	800,1487,1228,1667,1473	176,388,220,373,373	206	149	5.55111512313e-16	5.2361960921062784e-15	0.656,0.517,0.483,0.493	0.767,0.735,0.801,0.764,0.741	-0.224
259	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221149	13222282	259	122,138,150,314	0,0,2,0	44,66,20,38,35	36,0,6,79,0	298	149	8.7557638917e-10	4.9364392975618965e-09	1.0,1.0,0.974,1.0	0.379,1.0,0.625,0.194,1.0	0.354
260	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221282	13222282	260	81,124,125,200	0,0,6,8	30,54,15,35,31	6,26,6,5,27	298	149	9.32587340685e-15	7.886794665620561e-14	1.0,1.0,0.912,0.926	0.714,0.509,0.556,0.778,0.365	0.375
261	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221409	13222282	261	69,82,88,172	0,0,33,12	35,59,18,41,38	0,2,0,0,0	298	149	2.91850223244e-06	1.1054249768431043e-05	1.0,1.0,0.571,0.878	1.0,0.937,1.0,1.0,1.0	-0.125
262	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13221516	13221574	13222282	262	51,74,55,86	54,148,330,159	38,62,95,86,80	17,38,47,76,32	207	149	6.23492257823e-10	3.576876636984579e-09	0.405,0.265,0.107,0.28	0.617,0.54,0.593,0.449,0.643	-0.304
263	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13221872	13221953	13222282	263	337,694,456,382	60,89,355,115	1280,1520,1479,1547,1538	12,24,64,43,52	230	149	0	0.0	0.784,0.835,0.454,0.683	0.986,0.976,0.937,0.959,0.95	-0.273
264	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13223060	13222347	13222460	13222904	13223060	264	124,313,414,296	58,113,251,106	643,687,522,734,617	30,6,39,54,17	298	149	0	0.0	0.517,0.581,0.452,0.583	0.915,0.983,0.87,0.872,0.948	-0.384
265	"LOC409093"	NA	chrNC_037638.1	+	11872140	11873087	11872140	11872227	11872893	11873087	265	779,1370,1818,1669	3,1,4,25	977,1403,1199,1531,1433	10,1,12,11,8	298	149	0.826739997379	1.0	0.992,0.999,0.996,0.971	0.98,0.999,0.98,0.986,0.989	0.003
266	"LOC409093"	NA	chrNC_037638.1	+	11872140	11873087	11872140	11872749	11872893	11873087	266	580,1180,1476,1210	15,20,121,21	960,1263,1123,1383,1315	8,3,14,3,18	293	149	0	0.0	0.952,0.968,0.861,0.967	0.984,0.995,0.976,0.996,0.974	-0.048
267	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11872578	11872893	11874471	267	478,1025,1369,914	10,27,58,26	734,1216,963,1329,1044	0,1,6,4,0	298	149	0	0.0	0.96,0.95,0.922,0.946	1.0,0.998,0.988,0.994,1.0	-0.051
268	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11873087	11873243	11874471	268	507,1077,1157,981	36,81,98,79	759,1093,985,1263,1056	0,29,14,22,15	298	149	0	0.0	0.876,0.869,0.855,0.861	1.0,0.95,0.972,0.966,0.972	-0.107
269	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11873214	11873301	11874471	269	443,904,863,837	102,209,464,253	648,908,807,1035,921	32,46,79,70,45	236	149	0	0.0	0.733,0.732,0.54,0.676	0.927,0.926,0.866,0.903,0.928	-0.24
270	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15941039	15940019	15940273	15940877	15941039	270	246,515,158,388	42,59,143,86	201,370,372,437,284	18,52,40,38,18	298	149	0.00167010177804	0.004334311757294286	0.745,0.814,0.356,0.693	0.848,0.781,0.823,0.852,0.887	-0.186
271	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15941039	15940019	15940292	15940877	15941039	271	190,384,132,308	0,17,34,20	149,263,292,307,205	13,24,9,10,7	298	149	0.41800289334	0.6138635304888324	1.0,0.919,0.66,0.885	0.851,0.846,0.942,0.939,0.936	-0.037
272	"LOC727346"	NA	chrNC_037643.1	+	12163547	12163834	12163547	12163701	12163788	12163834	272	86,106,44,117	2,6,0,0	23,13,6,3,8	2,0,2,0,0	236	149	0.473292488095	0.6817913815289207	0.964,0.918,1.0,1.0	0.879,1.0,0.654,1.0,1.0	0.064
273	"LOC552221"	NA	chrNC_037638.1	+	14955227	14955492	14955227	14955277	14955349	14955492	273	713,1373,1290,1302	60,125,124,160	1296,1731,1446,2217,1617	39,104,80,96,118	221	149	3.31418226196e-11	2.032007999364225e-10	0.889,0.881,0.875,0.846	0.957,0.918,0.924,0.94,0.902	-0.055
275	"LOC724281"	NA	chrNC_037638.1	+	15334069	15335892	15334069	15335059	15335103	15335892	275	0,8,0,2	0,0,2,0	0,3,0,0,0	0,6,0,8,0	193	149	1	1.0	NA,1.0,0.0,1.0	NA,0.279,NA,0.0,NA	0.527
276	"LOC724281"	NA	chrNC_037638.1	+	15334069	15335892	15334069	15335059	15335123	15335892	276	0,8,4,4	0,2,15,6	2,3,0,0,0	7,10,2,0,3	213	149	1	1.0	NA,0.737,0.157,0.318	0.167,0.173,0.0,NA,0.0	0.319
277	"LOC410056"	NA	chrNC_037642.1	-	9476149	9476552	9476149	9476349	9476451	9476552	277	298,689,1055,693	19,52,61,26	915,1263,1271,1217,1055	13,8,1,10,14	251	149	0	0.0	0.903,0.887,0.911,0.941	0.977,0.989,0.999,0.986,0.978	-0.075
279	"LOC409282"	NA	chrNC_037638.1	-	15090600	15091398	15090600	15090963	15091062	15091398	279	146,209,112,288	90,35,77,59	156,257,226,352,256	32,21,33,62,80	248	149	0.00961709598376	0.020599063668271966	0.494,0.782,0.466,0.746	0.745,0.88,0.804,0.773,0.658	-0.15
280	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12414092	12418995	280	67,196,425,249	1,10,33,11	192,496,314,586,597	29,27,13,4,16	298	149	0.227565498959	0.36123261242520877	0.971,0.907,0.866,0.919	0.768,0.902,0.924,0.987,0.949	0.01
281	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12414459	12418995	281	66,137,212,194	0,8,21,2	130,317,180,384,353	0,38,0,9,78	298	149	0.497637285441	0.70956711775817	1.0,0.895,0.835,0.98	1.0,0.807,1.0,0.955,0.694	0.036
282	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12415250	12418995	282	119,217,365,260	3,6,26,0	172,410,299,401,464	24,23,33,31,25	298	149	3.01005299138e-05	9.90893283403953e-05	0.952,0.948,0.875,1.0	0.782,0.899,0.819,0.866,0.903	0.09
283	"LOC412965"	NA	chrNC_037642.1	-	8260863	8262850	8260863	8262019	8262276	8262850	283	531,909,771,1090	130,270,205,253	1569,2260,2141,2264,2510	230,312,435,450,349	298	149	2.82036939359e-08	1.3973648359150455e-07	0.671,0.627,0.653,0.683	0.773,0.784,0.711,0.716,0.782	-0.095
284	"LOC724450"	NA	chrNC_037642.1	-	1944755	1950196	1944755	1948208	1948594	1950196	284	135,249,222,198	10,31,57,39	253,381,349,417,271	5,4,1,12,5	298	149	0	0.0	0.871,0.801,0.661,0.717	0.962,0.979,0.994,0.946,0.964	-0.206
285	"LOC724450"	NA	chrNC_037642.1	-	1944755	1950196	1944755	1948308	1948594	1950196	285	40,114,88,97	9,21,30,47	80,142,138,195,133	41,36,24,37,43	298	149	0.630564213391	0.8613470548506125	0.69,0.731,0.595,0.508	0.494,0.664,0.742,0.725,0.607	-0.015
286	"LOC410282"	NA	chrNC_037648.1	-	16213513	16213909	16213513	16213633	16213705	16213909	286	351,613,531,571	6458,10751,10156,11251	68,31,47,79,78	657,570,448,435,574	221	149	2.55351295664e-14	2.05327558234741e-13	0.035,0.037,0.034,0.033	0.065,0.035,0.066,0.109,0.084	-0.037
287	"LOC100578721"	NA	chrNC_037638.1	+	14348780	14349665	14348780	14349476	14349545	14349665	287	336,831,1072,794	29,42,101,56	710,1050,949,1291,736	28,48,68,75,15	218	149	0.000298406227785	0.0008436210647178241	0.888,0.931,0.879,0.906	0.945,0.937,0.905,0.922,0.971	-0.035
288	"LOC412130"	NA	chrNC_037641.1	-	3707201	3707622	3707201	3707429	3707493	3707622	288	378,909,629,701	23,38,15,40	604,862,920,1036,1123	17,37,28,48,31	213	149	0.120428970286	0.20690161094670054	0.92,0.944,0.967,0.925	0.961,0.942,0.958,0.938,0.962	-0.013
289	"LOC408402"	NA	chrNC_037650.1	+	2884582	2885638	2884582	2885271	2885330	2885638	289	69,24,145,198	0,10,14,0	114,108,26,107,61	0,0,4,0,0	208	149	4.24967541937e-05	0.00013488178985279422	1.0,0.632,0.881,1.0	1.0,1.0,0.823,1.0,1.0	-0.086
290	"LOC724636"	NA	chrNC_037638.1	-	14241937	14242268	14241937	14242065	14242155	14242268	290	124,209,322,353	1,10,5,12	254,389,320,423,446	0,8,3,2,4	239	149	0.000250452169643	0.0007205090276239972	0.987,0.929,0.976,0.948	1.0,0.968,0.985,0.992,0.986	-0.026
291	"LOC410887"	NA	chrNC_037639.1	+	6959324	6960017	6959324	6959638	6959738	6960017	291	13,24,25,71	5,17,7,13	41,79,40,100,40	5,1,12,10,8	249	149	0.00268359442299	0.0066479952751343175	0.609,0.458,0.681,0.766	0.831,0.979,0.666,0.857,0.749	-0.188
292	"LOC410831"	NA	chrNC_037639.1	-	13245996	13250410	13245996	13247068	13247876	13250410	292	183,373,398,325	95,190,179,139	211,196,233,334,278	109,189,214,178,191	298	149	0.00122008906951	0.0032348848032143513	0.491,0.495,0.526,0.539	0.492,0.341,0.352,0.484,0.421	0.095
293	"LOC551807"	NA	chrNC_037645.1	-	1542840	1543822	1542840	1543108	1543162	1543822	293	744,1772,853,1664	58,239,75,238	939,1468,1400,1727,1236	7,21,29,18,19	203	149	0	0.0	0.904,0.845,0.893,0.837	0.99,0.981,0.973,0.986,0.979	-0.112
294	"LOC725164"	NA	chrNC_037639.1	+	6483777	6485196	6483777	6483842	6483908	6485196	294	369,653,227,632	32,80,36,69	651,1315,1187,1426,1179	18,57,80,53,100	215	149	2.62285748676e-11	1.6284956927288354e-10	0.889,0.85,0.814,0.864	0.962,0.941,0.911,0.949,0.891	-0.077
295	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6488391	6488553	6490995	6492021	295	308,636,246,714	61,109,5,144	664,1349,1212,1418,1218	6,10,6,20,4	298	149	0	0.0	0.716,0.745,0.961,0.713	0.982,0.985,0.99,0.973,0.993	-0.201
296	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6488391	6489627	6490995	6492021	296	260,652,188,648	4,30,2,2	504,1145,1077,1333,1073	0,0,0,0,0	298	149	1.35453703809e-09	7.46517322677691e-09	0.97,0.916,0.979,0.994	1.0,1.0,1.0,1.0,1.0	-0.035
297	"LOC102653997"	NA	chrNC_037638.1	-	12828607	12829276	12828607	12828845	12828926	12829276	297	0,4,3,1	0,0,5,0	8,2,0,14,10	0,0,0,6,2	230	149	1	1.0	NA,1.0,0.28,1.0	1.0,1.0,NA,0.602,0.764	-0.081
298	"LOC410718"	NA	chrNC_037638.1	+	13024799	13027097	13024799	13025070	13025605	13027097	298	317,693,497,800	22,94,137,98	347,374,307,523,395	11,27,68,41,37	298	149	0.0234789703275	0.04681477620178354	0.878,0.787,0.645,0.803	0.94,0.874,0.693,0.864,0.842	-0.064
299	"LOC551249"	NA	chrNC_037650.1	+	8717382	8717663	8717382	8717547	8717606	8717663	299	63,98,31,31	40,55,27,0	13,7,10,15,26	6,29,26,20,3	208	149	0.0825828293843	0.14947187384870536	0.53,0.561,0.451,1.0	0.608,0.147,0.216,0.349,0.861	0.199
300	"LOC100576125"	NA	chrNC_037641.1	+	8487576	8489863	8487576	8488229	8488676	8489863	300	185,129,169,288	0,0,0,0	25,33,19,48,16	0,7,0,2,0	298	149	0.0141776771155	0.02940444238965222	1.0,1.0,1.0,1.0	1.0,0.702,1.0,0.923,1.0	0.075
301	"LOC551842"	NA	chrNC_037638.1	+	4566500	4567058	4566500	4566719	4566815	4567058	301	56,124,118,144	2,12,20,10	152,181,272,243,162	7,16,25,12,6	245	149	0.0966487796492	0.1711416116170852	0.945,0.863,0.782,0.898	0.93,0.873,0.869,0.925,0.943	-0.036
302	"LOC100576336"	NA	chrNC_037643.1	+	14139890	14140930	14139890	14140293	14140364	14140930	302	12,36,32,47	0,0,0,0	10,4,12,40,6	0,0,2,0,0	220	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.803,1.0,1.0	0.039
303	"LOC100577174"	NA	chrNC_037640.1	-	4706249	4708332	4706249	4706721	4708261	4708332	303	15,73,163,57	3,6,31,22	44,25,14,56,16	7,7,0,8,4	298	149	0.478685987269	0.6875416596059869	0.714,0.859,0.724,0.564	0.759,0.641,1.0,0.778,0.667	-0.054
304	"LOC100577174"	NA	chrNC_037640.1	-	4708261	4708810	4708261	4708332	4708405	4708810	304	39,144,429,136	0,4,20,1	83,67,55,113,63	0,8,0,0,4	222	149	0.394826596448	0.5833206191498314	1.0,0.96,0.935,0.989	1.0,0.849,1.0,1.0,0.914	0.018
305	"LOC409107"	NA	chrNC_037644.1	+	12080487	12080739	12080487	12080518	12080626	12080739	305	303,730,774,617	9,52,17,66	711,801,682,970,776	69,61,94,40,61	257	149	0.00721475384849	0.015998528197865826	0.951,0.891,0.963,0.844	0.857,0.884,0.808,0.934,0.881	0.039
306	"LOC726817"	NA	chrNC_037641.1	+	12373677	12374368	12373677	12373960	12374218	12374368	306	249,679,639,585	6,2,6,0	150,364,299,265,421	10,16,36,8,55	298	149	0	0.0	0.954,0.994,0.982,1.0	0.882,0.919,0.806,0.943,0.793	0.114
307	"LOC409109"	NA	chrNC_037638.1	-	12220524	12221499	12220524	12220693	12220777	12221499	307	1240,3274,1053,2876	101,267,243,259	769,2045,116,1327,1311	18,53,0,32,41	233	149	0	0.0	0.887,0.887,0.735,0.877	0.965,0.961,1.0,0.964,0.953	-0.122
308	"LOC550689"	NA	chrNC_037643.1	-	15358096	15358571	15358096	15358290	15358366	15358571	308	567,910,1068,1064	64,110,139,94	568,569,553,667,578	32,29,48,54,21	225	149	1.01044903222e-07	4.632011685083271e-07	0.854,0.846,0.836,0.882	0.922,0.929,0.884,0.891,0.948	-0.06
309	"LOC725829"	NA	chrNC_037640.1	+	3035333	3037642	3035333	3035531	3036245	3037642	309	1380,1952,1083,2320	223,458,327,320	569,770,713,906,851	53,79,49,73,51	298	149	4.90496532279e-13	3.5025750415996305e-12	0.756,0.681,0.623,0.784	0.843,0.83,0.879,0.861,0.893	-0.15
310	"LOC725829"	NA	chrNC_037640.1	+	3035333	3037642	3035333	3035876	3036245	3037642	310	2007,2224,1257,2878	33,35,35,26	225,534,325,525,505	66,81,34,47,95	298	149	0	0.0	0.968,0.969,0.947,0.982	0.63,0.767,0.827,0.848,0.727	0.207
311	"LOC409675"	NA	chrNC_037643.1	-	5139686	5142128	5139686	5141672	5141900	5142128	311	15878,31642,37779,18089	2,15,14,5	25165,30387,18672,28847,19585	7,6,6,14,0	298	149	1	1.0	1.0,0.999,0.999,0.999	0.999,1.0,0.999,0.999,1.0	-0.0
312	"LOC551555"	NA	chrNC_037638.1	+	13940	16474	13940	15095	15179	16474	312	464,1285,1712,1055	17,60,156,39	771,1141,934,1253,1111	4,16,19,6,4	233	149	0	0.0	0.946,0.932,0.875,0.945	0.992,0.979,0.969,0.993,0.994	-0.061
313	"LOC410603"	NA	chrNC_037652.1	-	6968332	6969218	6968332	6968633	6968693	6969218	313	10,6,19,76	0,0,1,2	37,4,0,2,4	7,0,0,0,0	209	149	1	1.0	1.0,1.0,0.931,0.964	0.79,1.0,NA,1.0,1.0	0.026
314	"LOC410603"	NA	chrNC_037652.1	-	6968332	6969218	6968332	6968804	6968869	6969218	314	4,4,1,64	0,2,0,0	12,8,2,0,28	4,0,0,0,0	214	149	1	1.0	1.0,0.582,1.0,1.0	0.676,1.0,1.0,NA,1.0	-0.024
315	"LOC726667"	NA	chrNC_037638.1	+	11739110	11739561	11739110	11739169	11739427	11739561	315	233,669,1115,643	4,16,40,21	301,421,429,475,407	5,10,22,24,14	298	149	0.3151257077	0.4830286238339062	0.967,0.954,0.933,0.939	0.968,0.955,0.907,0.908,0.936	0.013
317	"Tpcn1"	NA	chrNC_037638.1	+	2104554	2104856	2104554	2104652	2104790	2104856	317	478,594,351,1043	13,15,44,40	80,136,58,86,122	0,0,0,0,12	287	149	0.00215220170346	0.005483921743101974	0.95,0.954,0.806,0.931	1.0,1.0,1.0,1.0,0.841	-0.058
318	"LOC727234"	NA	chrNC_037648.1	+	14861331	14862036	14861331	14861373	14861451	14862036	318	405,527,412,714	85,205,53,184	660,764,687,930,545	67,65,68,70,37	227	149	1.22702958905e-11	7.867425012144117e-11	0.758,0.628,0.836,0.718	0.866,0.885,0.869,0.897,0.906	-0.15
319	"LOC102653945"	NA	chrNC_037648.1	+	893605	894260	893605	893815	893895	894260	319	29,76,17,96	55,121,23,79	273,128,154,264,202	30,31,35,11,32	229	149	0	0.0	0.255,0.29,0.325,0.442	0.856,0.729,0.741,0.94,0.804	-0.486
320	"LOC551919"	NA	chrNC_037642.1	+	11248696	11249301	11248696	11248834	11248926	11249301	320	135,134,105,56	10,33,63,17	544,158,169,337,259	55,23,40,58,28	241	149	0.0332219850836	0.06466422096629285	0.893,0.715,0.507,0.671	0.859,0.809,0.723,0.782,0.851	-0.108
321	"LOC107966061"	NA	chrNC_037638.1	+	21475470	21481907	21475470	21475814	21475925	21481907	321	0,1,13,0	0,0,11,0	0,3,4,0,1	0,0,0,0,0	260	149	1	1.0	NA,1.0,0.404,NA	NA,1.0,1.0,NA,1.0	-0.298
322	"LOC107966049"	NA	chrNC_037638.1	-	10978656	10980725	10978656	10980456	10980558	10980725	322	95,145,45,13	34,21,2,8	3,11,6,16,19	0,0,0,4,0	251	149	3.03552811063e-05	9.959374837886389e-05	0.624,0.804,0.93,0.491	1.0,1.0,1.0,0.704,1.0	-0.229
323	"LOC409743"	NA	chrNC_037651.1	-	5407708	5408189	5407708	5408054	5408122	5408189	323	17,10,23,33	2,8,0,5	20,50,44,69,12	4,11,0,16,12	217	149	0.512569326906	0.7253387998366901	0.854,0.462,1.0,0.819	0.774,0.757,1.0,0.748,0.407	0.047
324	"nAChRa6"	NA	chrNC_037639.1	+	3502596	3503239	3502596	3502738	3502992	3503239	324	2,26,10,22	2,0,0,4	46,49,78,140,37	0,0,0,1,8	298	149	0.8023933299	1.0	0.333,1.0,1.0,0.733	1.0,1.0,1.0,0.986,0.698	-0.17
325	"LOC724925"	NA	chrNC_037642.1	-	5397794	5398078	5397794	5397865	5397943	5398078	325	115,227,534,292	1,13,49,41	310,468,287,540,405	6,34,22,29,4	227	149	0.00217852221248	0.0055366069700592754	0.987,0.92,0.877,0.824	0.971,0.9,0.895,0.924,0.985	-0.033
326	"LOC102653619"	NA	chrNC_037638.1	-	1606221	1609466	1606221	1607277	1607380	1609466	326	0,0,8,2	0,0,0,0	0,0,0,0,0	0,0,2,0,4	252	149	1	1.0	NA,NA,1.0,1.0	NA,NA,0.0,NA,0.0	1.0
327	"LOC102653619"	NA	chrNC_037638.1	-	1606221	1609466	1606221	1609198	1609280	1609466	327	1,0,13,6	3,0,51,8	7,8,2,21,1	7,6,10,14,0	231	149	1	1.0	0.177,NA,0.141,0.326	0.392,0.462,0.114,0.492,1.0	-0.277
328	"LOC102653619"	NA	chrNC_037638.1	-	1611084	1614722	1611084	1611600	1611757	1614722	328	0,2,37,12	0,0,52,6	7,22,24,3,0	5,14,4,12,6	298	149	1	1.0	NA,1.0,0.262,0.5	0.412,0.44,0.75,0.111,0.0	0.245
330	"LOC102654998"	NA	chrNC_037638.1	-	1773265	1773619	1773265	1773404	1773479	1773619	330	24,17,48,8	0,0,0,2	17,2,6,8,11	0,0,0,0,0	224	149	1	1.0	1.0,1.0,1.0,0.727	1.0,1.0,1.0,1.0,1.0	-0.068
332	"LOC408874"	NA	chrNC_037643.1	+	14492817	14496462	14492817	14495919	14495988	14496462	332	712,1854,868,2004	18,200,339,194	738,953,1142,1068,1020	72,107,112,56,34	218	149	0.0907137992184	0.16231865660265574	0.964,0.864,0.636,0.876	0.875,0.859,0.875,0.929,0.953	-0.063
335	"LOC100577548"	NA	chrNC_037641.1	+	12044046	12044457	12044046	12044155	12044229	12044457	335	60,97,82,107	34,87,158,103	107,186,180,185,174	14,57,34,76,30	223	149	5.80457903965e-11	3.5368273527308385e-10	0.541,0.427,0.257,0.41	0.836,0.686,0.78,0.619,0.795	-0.334
336	"LOC410780"	NA	chrNC_037638.1	-	24826158	24828137	24826158	24826545	24827896	24828137	336	47,85,34,57	15,10,0,9	99,120,102,152,105	12,30,24,19,17	298	149	0.374597874476	0.5576335582108589	0.61,0.81,1.0,0.76	0.805,0.667,0.68,0.8,0.755	0.054
337	"LOC408810"	NA	chrNC_037641.1	+	6968665	6969352	6968665	6968962	6969034	6969352	337	4,11,5,10	74,207,383,148	5,10,1,3,23	285,328,258,335,428	221	149	0.176910823354	0.28924919618378997	0.035,0.035,0.009,0.044	0.012,0.02,0.003,0.006,0.035	0.016
338	"LOC726781"	NA	chrNC_037648.1	-	14375365	14375591	14375365	14375476	14375581	14375591	338	161,496,1396,443	45,80,165,91	354,524,454,494,561	86,131,206,152,163	254	149	4.08446583887e-05	0.00013094316954024413	0.677,0.784,0.832,0.741	0.707,0.701,0.564,0.656,0.669	0.099
339	"LOC726781"	NA	chrNC_037648.1	-	14375365	14375591	14375365	14375479	14375581	14375591	339	155,476,1309,410	115,242,661,186	328,485,432,473,537	263,266,293,339,366	251	149	0.0153578634448	0.03158503991477736	0.444,0.539,0.54,0.567	0.425,0.52,0.467,0.453,0.466	0.056
340	"LOC551581"	NA	chrNC_037638.1	-	9187215	9187566	9187215	9187305	9187398	9187566	340	21,80,66,100	14,6,5,0	22,40,34,51,42	0,0,0,0,1	242	149	3.48194135413e-07	1.459736952308346e-06	0.48,0.891,0.89,1.0	1.0,1.0,1.0,1.0,0.963	-0.177
341	"LOC725335"	NA	chrNC_037646.1	+	9744099	9744601	9744099	9744238	9744322	9744601	341	0,0,2,2	1,3,0,2	2,0,6,1,0	0,0,0,0,0	233	149	1	1.0	0.0,0.0,1.0,0.39	1.0,NA,1.0,1.0,NA	-0.652
342	"LOC411675"	NA	chrNC_037638.1	+	2148094	2148519	2148094	2148217	2148290	2148519	342	175,419,205,383	8,25,14,44	611,840,908,1141,964	72,76,82,56,42	222	149	0.884456111223	1.0	0.936,0.918,0.908,0.854	0.851,0.881,0.881,0.932,0.939	0.007
343	"LOC551858"	NA	chrNC_037641.1	-	2759526	2760070	2759526	2759598	2759994	2760070	343	0,3,0,38	0,0,0,0	0,0,0,8,0	0,4,0,0,0	298	149	1	1.0	NA,1.0,NA,1.0	NA,0.0,NA,1.0,NA	0.5
344	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007153	9007483	9008530	344	1495,3921,1123,3731	0,0,0,4	229,403,237,443,330	0,0,0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.998	1.0,1.0,1.0,1.0,1.0	-0.0
345	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007324	9007483	9008530	345	1210,3022,780,2757	161,436,432,529	144,350,206,342,195	23,64,43,46,36	298	149	0.309381825243	0.47645772458929825	0.79,0.776,0.474,0.723	0.758,0.732,0.705,0.788,0.73	-0.052
346	"LOC102655033"	NA	chrNC_037643.1	-	7003915	7004265	7003915	7004100	7004177	7004265	346	4,2,39,1	6,2,11,0	18,18,17,10,4	0,0,0,0,0	226	149	3.1031259784e-09	1.6634790080931148e-08	0.305,0.397,0.7,1.0	1.0,1.0,1.0,1.0,1.0	-0.399
347	"LOC410165"	NA	chrNC_037642.1	-	8442735	8447618	8442735	8443216	8447163	8447618	347	1119,2359,1748,2556	10,55,72,68	1475,2307,1899,3125,1982	52,86,42,144,58	298	149	0.00946897725161	0.020350183683085207	0.982,0.955,0.924,0.949	0.934,0.931,0.958,0.916,0.945	0.016
348	"LOC410165"	NA	chrNC_037642.1	-	8442735	8447618	8442735	8447093	8447163	8447618	348	476,1198,999,1397	19,99,92,53	1153,1633,1283,2589,1563	38,32,72,54,28	219	149	4.68514116392e-13	3.379502560151118e-12	0.945,0.892,0.881,0.947	0.954,0.972,0.924,0.97,0.974	-0.043
349	"LOC551486"	NA	chrNC_037648.1	-	2614724	2615738	2614724	2615484	2615578	2615738	349	714,1332,2099,1466	15,20,81,12	451,843,531,785,610	17,18,13,5,16	243	149	0.732298839553	0.9787263782036689	0.967,0.976,0.941,0.987	0.942,0.966,0.962,0.99,0.959	0.004
350	"LOC551486"	NA	chrNC_037648.1	-	2614724	2615738	2614724	2615484	2615583	2615738	350	715,1332,2102,1473	31,39,117,64	451,852,533,785,612	171,223,135,237,160	248	149	0	0.0	0.933,0.954,0.915,0.933	0.613,0.697,0.703,0.666,0.697	0.259
