ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
705	"LOC724417"	NA	chrNC_037647.1	+	8684241	8684531	8684367	8684531	8682204	8682378	705	236,759,211,784	200,596,252,778	641,745,1217,1220,957	362,460,393,465,520	275	149	1.81499848484e-09	1.2033482833550612e-08	0.39,0.408,0.312,0.353	0.49,0.467,0.627,0.587,0.499	-0.168
706	"LOC724417"	NA	chrNC_037647.1	+	8684238	8684531	8684241	8684531	8682204	8682423	706	18,47,33,55	0,4,0,1	126,223,341,293,182	3,6,12,14,22	152	149	0.0147696302763	0.033743116467391476	1.0,0.92,1.0,0.982	0.976,0.973,0.965,0.954,0.89	0.024
707	"LOC724417"	NA	chrNC_037647.1	+	8684238	8684531	8684367	8684531	8682204	8682423	707	230,725,220,749	109,147,127,260	753,951,1517,1487,1121	162,314,169,299,266	278	149	0.0017239670907	0.00484753740160447	0.531,0.726,0.481,0.607	0.714,0.619,0.828,0.727,0.693	-0.13
708	"LOC724417"	NA	chrNC_037647.1	+	8684241	8684531	8684367	8684531	8682204	8682423	708	212,682,187,695	109,147,127,260	630,734,1188,1208,961	162,314,169,299,266	275	149	0.0208264209462	0.046025709689110295	0.513,0.715,0.444,0.592	0.678,0.559,0.792,0.686,0.662	-0.109
709	"LOC410031"	NA	chrNC_037643.1	-	9099328	9099664	9099328	9099555	9099777	9099852	709	126,444,588,471	0,0,0,0	601,841,760,869,891	0,0,2,0,0	258	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.995,1.0,1.0	0.001
710	"LOC411893"	NA	chrNC_037640.1	+	8139701	8140131	8139755	8140131	8138938	8139392	710	0,6,5,1	0,6,0,0	93,35,54,44,24	38,39,33,29,15	203	149	1	1.0	NA,0.423,1.0,1.0	0.642,0.397,0.546,0.527,0.54	0.277
711	"LOC552029"	NA	chrNC_037640.1	+	1077378	1077675	1077381	1077675	1077054	1077285	711	315,391,480,589	14,20,46,45	44,71,42,67,53	4,1,8,8,3	152	149	0.842585015846	1.0	0.957,0.95,0.911,0.928	0.915,0.986,0.837,0.891,0.945	0.022
712	"LOC552029"	NA	chrNC_037640.1	+	1078701	1079253	1078713	1079253	1078227	1078627	712	345,1119,1463,863	26,50,17,0	559,858,831,730,781	26,23,12,13,12	161	149	0.586930309596	0.8125109966515762	0.925,0.954,0.988,1.0	0.952,0.972,0.985,0.981,0.984	-0.008
713	"LOC409402"	NA	chrNC_037640.1	-	1058589	1058794	1058589	1058782	1058937	1059181	713	0,0,4,0	1,2,0,2	2,4,0,0,0	15,19,21,7,15	161	149	0.486477858156	0.7055885288536086	0.0,0.0,1.0,0.0	0.11,0.163,0.0,0.0,0.0	0.195
716	"LOC107965070"	NA	chrNC_037647.1	-	10942803	10943407	10942803	10943374	10943529	10944086	716	2,0,13,0	2,2,16,5	4,4,8,0,0	6,0,0,0,1	182	149	1	1.0	0.45,0.0,0.399,0.0	0.353,1.0,1.0,NA,0.0	-0.376
717	"LOC410580"	NA	chrNC_037652.1	+	8827144	8829044	8827148	8829044	8826410	8826626	717	269,433,941,412	8,4,49,21	601,857,940,918,960	21,51,46,60,63	153	149	0.00867938196224	0.0209248914508549	0.97,0.991,0.949,0.95	0.965,0.942,0.952,0.937,0.937	0.018
718	"LOC410580"	NA	chrNC_037652.1	+	8827144	8829044	8827148	8829044	8826894	8826993	718	62,134,210,137	4,0,8,12	75,98,129,80,122	6,0,4,2,0	153	149	0.0256295428323	0.05541799629206355	0.938,1.0,0.962,0.917	0.924,1.0,0.969,0.975,1.0	-0.019
719	"LOC410166"	NA	chrNC_037649.1	+	8189575	8189792	8189587	8189792	8189199	8189378	719	4,0,6,5	87,176,203,176	22,68,16,33,27	350,451,430,502,517	161	149	1.96607874203e-07	1.0168724660021318e-06	0.041,0.0,0.027,0.026	0.055,0.122,0.033,0.057,0.046	-0.039
720	"LOC410166"	NA	chrNC_037649.1	+	8191943	8192056	8191946	8192056	8191764	8191840	720	157,283,286,339	7,75,64,59	517,708,618,726,690	60,120,53,119,94	152	149	0.0707081087391	0.13652065249055353	0.956,0.787,0.814,0.849	0.894,0.853,0.92,0.857,0.878	-0.029
721	"LOC409556"	NA	chrNC_037640.1	-	639111	639199	639111	639182	639554	639573	721	9,15,16,15	7,24,6,33	1,11,15,8,0	4,26,16,9,8	166	149	0.120665165906	0.21979749075806734	0.536,0.359,0.705,0.29	0.183,0.275,0.457,0.444,0.0	0.201
722	"LOC410286"	NA	chrNC_037648.1	+	16273889	16274948	16274205	16274948	16273602	16273695	722	715,1894,1071,2076	1,43,100,52	647,973,808,912,935	76,127,91,90,104	465	149	2.22044604925e-16	2.7551864968904814e-15	0.996,0.934,0.774,0.927	0.732,0.711,0.74,0.765,0.742	0.17
723	"LOC412243"	NA	chrNC_037640.1	-	12096030	12096777	12096030	12096765	12098669	12098961	723	33,85,95,110	39,146,108,258	52,44,38,94,32	101,102,126,277,133	161	149	0.000479871682751	0.001509363839350529	0.439,0.35,0.449,0.283	0.323,0.285,0.218,0.239,0.182	0.131
724	"LOC412243"	NA	chrNC_037640.1	-	12101027	12101674	12101027	12101647	12102285	12103106	724	14,43,42,48	36,145,89,173	2,2,0,21,15	105,170,93,286,135	176	149	0	0.0	0.248,0.201,0.285,0.19	0.016,0.01,0.0,0.059,0.086	0.197
725	"LOC412993"	NA	chrNC_037641.1	+	4622292	4622449	4622381	4622449	4621744	4621842	725	35,92,409,105	98,70,180,104	119,124,100,95,113	18,15,5,23,2	238	149	1.36224365122e-13	1.369839805408959e-12	0.183,0.451,0.587,0.387	0.805,0.838,0.926,0.721,0.973	-0.451
726	"LOC100577582"	NA	chrNC_037645.1	-	2708622	2708829	2708622	2708797	2708914	2709017	726	323,753,814,704	0,20,31,4	199,391,151,333,231	0,0,2,0,0	181	149	1.07626909603e-05	4.527695030732737e-05	1.0,0.969,0.956,0.993	1.0,1.0,0.984,1.0,1.0	-0.017
727	"LOC551168"	NA	chrNC_037640.1	+	10210767	10210878	10210770	10210878	10210512	10210640	727	15,58,43,34	0,11,6,17	23,29,32,27,33	0,2,0,0,0	152	149	8.10294054077e-10	5.678356000720946e-09	1.0,0.838,0.875,0.662	1.0,0.934,1.0,1.0,1.0	-0.143
728	"LOC551168"	NA	chrNC_037640.1	+	10218389	10218718	10218392	10218718	10218159	10218322	728	104,176,132,174	13,10,5,8	40,92,90,71,78	1,2,13,0,0	152	149	0.0801650799318	0.15335681839852827	0.887,0.945,0.963,0.955	0.975,0.978,0.872,1.0,1.0	-0.027
729	"LOC107965692"	NA	chrNC_037653.1	-	3012154	3012319	3012154	3012314	3012385	3012490	729	0,0,6,2	0,0,2,0	14,10,32,16,9	0,2,0,0,2	154	149	1	1.0	NA,NA,0.744,1.0	1.0,0.829,1.0,1.0,0.813	-0.056
730	"LOC107965692"	NA	chrNC_037653.1	-	3012154	3012319	3012154	3012314	3012389	3012490	730	46,87,156,97	172,403,688,615	78,121,113,194,158	669,990,813,918,686	154	149	0.0121200056832	0.028069020011178083	0.206,0.173,0.18,0.132	0.101,0.106,0.119,0.17,0.182	0.037
731	"LOC551755"	NA	chrNC_037640.1	-	331154	333067	331154	333051	333136	333243	731	20,22,49,29	443,832,782,666	8,79,62,57,43	405,699,567,750,640	165	149	4.98124095727e-06	2.2088945556418607e-05	0.039,0.023,0.054,0.038	0.018,0.093,0.09,0.064,0.057	-0.026
732	"LOC726497"	NA	chrNC_037642.1	-	9705869	9706347	9705869	9706329	9706425	9706925	732	179,597,631,682	22,38,80,31	387,481,430,511,454	20,17,35,16,26	167	149	0.000464878082103	0.0014656121353014162	0.879,0.933,0.876,0.952	0.945,0.962,0.916,0.966,0.94	-0.036
733	"LOC725878"	NA	chrNC_037641.1	-	5623256	5623359	5623256	5623356	5623547	5623691	733	46,39,110,80	10,29,72,47	129,189,164,240,152	136,131,187,202,165	152	149	0.00493482282816	0.012545766682493232	0.818,0.569,0.6,0.625	0.482,0.586,0.462,0.538,0.475	0.144
734	"LOC725878"	NA	chrNC_037641.1	-	5623256	5623359	5623256	5623356	5623550	5623691	734	20,48,147,97	270,708,1596,815	36,60,55,81,61	368,550,538,825,423	152	149	0.109798511783	0.2025954804727251	0.068,0.062,0.083,0.104	0.088,0.097,0.091,0.088,0.124	-0.018
735	"LOC725878"	NA	chrNC_037641.1	-	5639123	5639463	5639123	5639286	5639563	5639705	735	10,4,142,21	0,0,7,0	2,1,6,14,6	0,0,2,0,0	326	149	0.196567885291	0.33420246996364233	1.0,1.0,0.903,1.0	1.0,1.0,0.578,1.0,1.0	0.06
736	"LOC409422"	NA	chrNC_037640.1	+	25761	25865	25764	25865	25352	25520	736	0,1,3,2	0,0,2,0	0,0,4,6,0	0,0,0,0,0	152	149	1	1.0	NA,1.0,0.595,1.0	NA,NA,1.0,1.0,NA	-0.135
738	"LOC409422"	NA	chrNC_037640.1	+	39471	39575	39474	39575	39062	39230	738	0,2,0,9	0,0,0,0	0,1,6,13,0	0,1,1,1,0	152	149	1	1.0	NA,1.0,NA,1.0	NA,0.495,0.855,0.927,NA	0.241
740	"LOC409422"	NA	chrNC_037640.1	+	39471	39585	39474	39585	39062	39385	740	3,0,0,0	0,0,0,0	0,0,0,2,0	0,2,0,1,0	152	149	1	1.0	1.0,NA,NA,NA	NA,0.0,NA,0.662,NA	0.669
741	"LOC409422"	NA	chrNC_037640.1	+	39471	39585	39474	39585	39062	39391	741	0,0,0,3	0,0,0,6	0,0,0,2,0	0,0,1,2,0	152	149	1	1.0	NA,NA,NA,0.329	NA,NA,0.0,0.495,NA	0.082
742	"LOC409422"	NA	chrNC_037640.1	+	186103	186500	186108	186500	184755	185040	742	120,289,112,285	15,52,10,72	355,476,567,715,555	119,151,149,184,176	154	149	4.70737605278e-05	0.00017766360217854742	0.886,0.843,0.916,0.793	0.743,0.753,0.786,0.79,0.753	0.095
743	"LOC409422"	NA	chrNC_037640.1	+	186103	186500	186108	186500	185492	185544	743	12,48,21,46	0,2,8,4	253,419,335,480,389	59,15,45,43,44	154	149	0.481648633355	0.7007306900875027	1.0,0.959,0.717,0.918	0.806,0.964,0.878,0.915,0.895	0.007
744	"LOC100577216"	NA	chrNC_037640.1	-	2794	2908	2794	2905	3149	3317	744	304,187,87,798	33,16,10,126	21,58,64,55,78	0,9,6,3,14	152	149	0.294116656668	0.46826695484811065	0.9,0.92,0.895,0.861	1.0,0.863,0.913,0.947,0.845	-0.02
745	"LOC100577216"	NA	chrNC_037640.1	-	10952	11078	10952	11075	11319	11487	745	218,163,564,957	13,11,108,88	157,87,78,269,75	18,10,10,36,20	152	149	0.178590762049	0.30769937028187583	0.943,0.936,0.837,0.914	0.895,0.895,0.884,0.88,0.786	0.04
750	"LOC410803"	NA	chrNC_037639.1	+	16042376	16042837	16042397	16042837	16041619	16041799	750	42,102,64,72	897,1795,1094,1811	187,201,200,221,247	1307,1804,1882,2544,1794	170	149	0	0.0	0.039,0.047,0.049,0.034	0.111,0.089,0.085,0.071,0.108	-0.051
751	"LOC413809"	NA	chrNC_037642.1	+	569286	569576	569340	569576	569046	569159	751	34,94,90,93	4,8,1,14	21,78,54,48,46	2,10,11,17,13	203	149	0.00118047198533	0.003415162267719412	0.862,0.896,0.985,0.83	0.885,0.851,0.783,0.675,0.722	0.11
752	"LOC408337"	NA	chrNC_037648.1	-	1288974	1289388	1288974	1289376	1290546	1295806	752	152,440,444,541	193,501,639,765	485,563,527,616,690	409,550,522,561,611	161	149	8.7594713174e-06	3.7431864002475516e-05	0.422,0.448,0.391,0.396	0.523,0.486,0.483,0.504,0.511	-0.087
753	"LOC107964590"	NA	chrNC_037643.1	-	5155173	5155325	5155173	5155268	5156528	5156748	753	64,151,405,229	24,76,351,212	147,156,136,217,166	2,14,10,2,12	206	149	0	0.0	0.659,0.59,0.455,0.439	0.982,0.89,0.908,0.987,0.909	-0.399
754	"LOC410975"	NA	chrNC_037640.1	+	2785832	2786121	2785847	2786121	2785560	2785736	754	0,6,19,9	14,18,30,29	3,3,3,7,4	11,7,30,34,12	164	149	0.218810454658	0.3671726301798325	0.0,0.232,0.365,0.22	0.199,0.28,0.083,0.158,0.232	0.014
755	"LOC413821"	NA	chrNC_037646.1	-	7513675	7514030	7513675	7513985	7514393	7514584	755	10,28,46,31	17,71,42,42	16,17,18,25,5	23,36,25,52,32	194	149	0.167981700892	0.2912759621236282	0.311,0.232,0.457,0.362	0.348,0.266,0.356,0.27,0.107	0.071
756	"LOC409158"	NA	chrNC_037644.1	-	177419	178034	177419	178031	178393	178571	756	441,749,774,987	70,132,108,126	290,464,438,630,602	72,62,55,78,74	152	149	0.688799587607	0.9164795299935735	0.861,0.848,0.875,0.885	0.798,0.88,0.886,0.888,0.889	-0.001
757	"LOC552285"	NA	chrNC_037643.1	-	16754940	16755083	16754940	16755070	16756479	16756651	757	4,9,15,1	0,0,0,0	2,0,2,0,0	0,3,0,0,0	162	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.0,1.0,NA,NA	0.333
758	"LOC551229"	NA	chrNC_037648.1	-	562217	562615	562217	562555	563149	563348	758	147,241,165,189	488,1242,1453,819	154,289,308,356,388	1105,1279,1331,1524,1086	209	149	0.0605883447017	0.11902067713732642	0.177,0.122,0.075,0.141	0.09,0.139,0.142,0.143,0.203	-0.015
759	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13223060	13222347	13222460	13223167	13223338	759	418,1002,1539,848	0,0,0,0	1812,1613,1857,2203,2039	1,0,0,1,0	749	149	1	1.0	1.0,1.0,1.0,1.0	0.997,1.0,1.0,0.998,1.0	0.001
760	"LOC100576552"	NA	chrNC_037648.1	+	396757	396980	396784	396980	396429	396678	760	0,0,0,0	8,6,2,4	1,0,6,4,16	2,4,20,2,24	176	149	5.48899256048e-08	3.036344555439346e-07	0.0,0.0,0.0,0.0	0.297,0.0,0.203,0.629,0.361	-0.298
761	"LOC411836"	NA	chrNC_037638.1	-	25119432	25119588	25119432	25119566	25119700	25119895	761	145,345,530,378	1,1,23,4	64,163,62,83,92	4,6,3,17,4	171	149	1.78295819038e-05	7.296372019633737e-05	0.992,0.997,0.953,0.988	0.933,0.959,0.947,0.81,0.952	0.062
762	"LOC411836"	NA	chrNC_037638.1	-	25119432	25119588	25119432	25119566	25119732	25119895	762	106,263,375,284	0,15,36,17	72,232,97,113,95	28,28,31,65,45	171	149	4.4408920985e-16	5.338939167307777e-15	1.0,0.939,0.901,0.936	0.691,0.878,0.732,0.602,0.648	0.234
763	"LOC411738"	NA	chrNC_037642.1	+	13410234	13410414	13410294	13410414	13408991	13409284	763	191,368,603,254	62,118,162,109	646,786,782,1157,887	75,165,155,145,129	209	149	2.03392858111e-12	1.8777395262466038e-11	0.687,0.69,0.726,0.624	0.86,0.773,0.782,0.85,0.831	-0.137
764	"LOC411065"	NA	chrNC_037642.1	+	5431463	5431652	5431527	5431652	5430352	5430493	764	72,155,56,215	4,3,0,2	61,45,38,37,28	27,33,12,45,26	213	149	0	0.0	0.926,0.973,1.0,0.987	0.612,0.488,0.689,0.365,0.43	0.455
765	"LOC727431"	NA	chrNC_037642.1	+	10802449	10802622	10802467	10802622	10802033	10802204	765	0,0,11,10	0,0,0,10	2,12,0,1,9	0,0,0,1,2	167	149	1	1.0	NA,NA,1.0,0.472	1.0,1.0,NA,0.472,0.801	-0.082
766	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15940292	15940019	15940273	15940877	15941039	766	67,148,63,104	42,59,143,86	66,131,92,147,86	18,52,40,38,18	168	149	0.000346200170051	0.0011188428434742593	0.586,0.69,0.281,0.517	0.765,0.691,0.671,0.774,0.809	-0.224
767	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15941039	15940019	15941028	15941087	15941792	767	64,200,152,138	52,127,117,148	107,137,175,202,86	91,156,193,121,126	160	149	0.195266352979	0.3324074794261769	0.534,0.595,0.547,0.465	0.523,0.45,0.458,0.609,0.389	0.049
768	"LOC113218581"	NA	chrNC_037638.1	-	15941087	15941792	15941087	15941655	15943139	15944001	768	105,306,131,282	134,322,201,258	45,143,121,130,124	282,410,406,460,296	286	149	0	0.0	0.29,0.331,0.253,0.363	0.077,0.154,0.134,0.128,0.179	0.175
769	"LOC408429"	NA	chrNC_037650.1	-	6019014	6019298	6019014	6019295	6033908	6034146	769	460,1441,1219,1536	51,158,134,213	1438,2612,1673,3693,1920	355,509,338,677,372	152	149	1.88625892683e-10	1.3978987389246986e-09	0.898,0.899,0.899,0.876	0.799,0.834,0.829,0.842,0.835	0.065
770	"LOC408429"	NA	chrNC_037650.1	-	6019014	6019298	6019014	6019295	6038198	6038348	770	7,14,18,24	0,0,0,0	24,50,62,98,63	0,2,0,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.961,1.0,1.0,1.0	0.008
771	"LOC408429"	NA	chrNC_037650.1	-	6034404	6034702	6034404	6034684	6038198	6038348	771	504,1715,1374,1944	21,100,77,66	1914,2962,2000,3947,2354	15,41,41,82,60	167	149	0	0.0	0.955,0.939,0.941,0.963	0.991,0.985,0.978,0.977,0.972	-0.031
772	"LOC408429"	NA	chrNC_037650.1	-	6034404	6034702	6034404	6034684	6038464	6038628	772	74,274,233,303	0,0,0,1	319,519,297,739,337	0,3,0,0,0	167	149	1	1.0	1.0,1.0,1.0,0.996	1.0,0.994,1.0,1.0,1.0	0.0
773	"LOC552221"	NA	chrNC_037638.1	+	14951163	14951295	14951181	14951295	14950063	14950384	773	28,63,33,50	30,60,50,79	83,100,75,96,107	222,257,213,368,322	167	149	1.38900607682e-08	8.257717445710109e-08	0.454,0.484,0.371,0.361	0.25,0.258,0.239,0.189,0.229	0.184
774	"LOC411277"	NA	chrNC_037645.1	+	8411759	8411897	8411771	8411897	8409370	8409533	774	4,17,2,21	237,477,241,638	25,21,25,31,55	397,733,574,962,529	161	149	0.000355837120952	0.0011486150503283532	0.015,0.032,0.008,0.03	0.055,0.026,0.039,0.029,0.088	-0.026
775	"LOC411277"	NA	chrNC_037645.1	+	8413721	8413877	8413724	8413877	8413028	8413200	775	23,29,35,71	5,20,6,32	65,131,135,182,118	23,9,15,43,18	152	149	0.00572903516482	0.01440245364390158	0.818,0.587,0.851,0.685	0.735,0.935,0.898,0.806,0.865	-0.113
776	"LOC411277"	NA	chrNC_037645.1	+	8413721	8413877	8413733	8413877	8413028	8413200	776	27,32,49,80	79,155,114,294	65,137,156,186,141	135,271,251,534,297	161	149	0.00041250501886	0.0013096550187984743	0.24,0.16,0.285,0.201	0.308,0.319,0.365,0.244,0.305	-0.087
777	"LOC411277"	NA	chrNC_037645.1	+	8413724	8413877	8413733	8413877	8413028	8413200	777	9,23,20,41	79,155,114,294	23,15,36,47,41	135,271,251,534,297	158	149	0.102169795775	0.19073105422455142	0.097,0.123,0.142,0.116	0.138,0.05,0.119,0.077,0.115	0.02
778	"LOC411277"	NA	chrNC_037645.1	+	8416817	8416886	8416838	8416886	8413028	8413200	778	18,35,86,36	0,0,0,0	75,140,158,138,107	6,2,4,0,5	170	149	0.0176580233055	0.039671887908120845	1.0,1.0,1.0,1.0	0.916,0.984,0.972,1.0,0.949	0.036
779	"LOC411277"	NA	chrNC_037645.1	+	8416817	8416886	8416838	8416886	8415401	8415547	779	55,83,144,66	26,46,18,46	202,274,292,324,310	11,13,41,48,34	170	149	1.82966025664e-08	1.0689483788793088e-07	0.65,0.613,0.875,0.557	0.942,0.949,0.862,0.855,0.889	-0.226
780	"LOC411277"	NA	chrNC_037645.1	+	8416817	8416886	8416838	8416886	8416466	8416520	780	77,186,242,264	32,50,40,106	339,488,607,683,452	27,30,38,32,35	170	149	0	0.0	0.678,0.765,0.841,0.686	0.917,0.934,0.933,0.949,0.919	-0.188
781	"LOC411277"	NA	chrNC_037645.1	+	8428834	8432032	8429500	8432032	8421910	8422010	781	5058,11383,4521,10975	18,35,16,57	7500,10713,9000,14064,11023	30,39,50,80,24	815	149	0.546507449564	0.7712486791965519	0.981,0.983,0.981,0.972	0.979,0.98,0.971,0.97,0.988	0.002
782	"LOC552079"	NA	chrNC_037642.1	+	8090995	8091161	8091016	8091161	8069665	8069724	782	29,52,71,74	0,11,0,4	279,195,122,192,97	16,13,11,32,15	170	149	0.0514894655305	0.10301701498520895	1.0,0.806,1.0,0.942	0.939,0.929,0.907,0.84,0.85	0.044
783	"LOC552079"	NA	chrNC_037642.1	+	8091765	8093347	8091768	8093347	8090995	8091161	783	0,0,3,0	13,24,45,54	6,8,13,10,2	99,125,99,173,77	152	149	0.00017014835111	0.0005833349680006971	0.0,0.0,0.061,0.0	0.056,0.059,0.114,0.054,0.025	-0.046
784	"LOC102655942"	NA	chrNC_037641.1	-	5490380	5490580	5490380	5490574	5490658	5490833	784	8,6,24,42	0,0,0,0	2,2,0,0,0	2,0,0,0,0	155	149	1	1.0	1.0,1.0,1.0,1.0	0.49,1.0,NA,NA,NA	0.255
785	"LOC102655942"	NA	chrNC_037641.1	-	5490380	5490591	5490380	5490574	5490658	5490833	785	6,24,20,43	0,0,0,0	2,2,0,13,2	2,0,0,0,0	166	149	1	1.0	1.0,1.0,1.0,1.0	0.473,1.0,NA,1.0,1.0	0.132
786	"LOC102655942"	NA	chrNC_037641.1	-	5490380	5490591	5490380	5490580	5490658	5490833	786	6,20,14,42	8,2,18,41	2,2,0,13,2	2,2,0,0,0	160	149	1	1.0	0.411,0.903,0.42,0.488	0.482,0.482,NA,1.0,1.0	-0.185
787	"LOC412384"	NA	chrNC_037638.1	-	25093767	25093957	25093767	25093910	25094038	25094167	787	399,1168,1408,1056	41,59,87,80	644,893,855,999,887	189,262,231,282,249	196	149	0	0.0	0.881,0.938,0.925,0.909	0.721,0.722,0.738,0.729,0.73	0.185
788	"LOC409780"	NA	chrNC_037638.1	-	3291484	3294942	3291484	3294939	3298067	3298218	788	52,111,336,81	7,20,76,31	62,96,135,158,63	22,66,26,22,18	152	149	0.288464933756	0.46089642398699354	0.879,0.845,0.813,0.719	0.734,0.588,0.836,0.876,0.774	0.052
789	"LOC409780"	NA	chrNC_037638.1	-	3291484	3294942	3291484	3294939	3298071	3298218	789	2,12,12,3	0,5,19,1	2,4,3,13,9	2,7,0,8,0	152	149	0.560849136235	0.7868759924873833	1.0,0.702,0.382,0.746	0.495,0.359,1.0,0.614,1.0	0.014
790	"LOC408775"	NA	chrNC_037641.1	-	12624277	12625876	12624277	12625873	12627430	12627596	790	169,290,348,368	14,10,53,39	575,738,513,845,655	49,58,42,56,43	152	149	0.0916943583658	0.17357119620678027	0.922,0.966,0.866,0.902	0.92,0.926,0.923,0.937,0.937	-0.015
791	"LOC408775"	NA	chrNC_037641.1	-	12624277	12625876	12624277	12625873	12627439	12627596	791	370,582,866,902	13,42,66,58	460,593,573,819,658	47,24,37,51,23	152	149	0.434849267012	0.6452317959206415	0.965,0.931,0.928,0.938	0.906,0.96,0.938,0.94,0.966	-0.002
792	"LOC408775"	NA	chrNC_037641.1	-	12624277	12625876	12624277	12625873	12633080	12633229	792	48,56,67,55	0,1,0,0	164,159,126,173,204	2,4,10,0,11	152	149	0.00177952864809	0.004982254500508067	1.0,0.982,1.0,1.0	0.988,0.975,0.925,1.0,0.948	0.028
793	"LOC408775"	NA	chrNC_037641.1	-	12624277	12625876	12624277	12625873	12635884	12636000	793	46,54,61,44	0,0,0,0	153,159,142,164,176	6,0,4,0,0	152	149	0.891386059249	1.0	1.0,1.0,1.0,1.0	0.962,1.0,0.972,1.0,1.0	0.013
795	"LOC724281"	NA	chrNC_037638.1	+	15335103	15335892	15335123	15335892	15334069	15335059	795	0,0,6,2	0,2,15,6	2,6,0,8,0	7,10,2,0,3	169	149	1	1.0	NA,0.0,0.261,0.227	0.201,0.346,0.0,1.0,0.0	-0.147
796	"LOC413968"	NA	chrNC_037638.1	+	21465571	21465681	21465595	21465681	21465281	21465486	796	51,151,71,78	566,1356,799,1398	49,104,76,91,94	718,1124,1007,1517,859	173	149	0.551595681798	0.7763092191798074	0.072,0.088,0.071,0.046	0.056,0.074,0.061,0.049,0.086	0.004
797	"LOC413754"	NA	chrNC_037638.1	+	7972649	7972942	7972673	7972942	7971963	7972141	797	23,37,30,47	11,18,13,6	34,26,20,17,11	81,98,124,120,95	173	149	0	0.0	0.643,0.639,0.665,0.871	0.266,0.186,0.122,0.109,0.091	0.55
798	"LOC552195"	NA	chrNC_037642.1	+	5462527	5463025	5462804	5463025	5458446	5459088	798	0,42,48,47	0,2,0,0	18,14,30,22,32	0,0,0,0,0	426	149	1	1.0	NA,0.88,1.0,1.0	1.0,1.0,1.0,1.0,1.0	-0.04
799	"LOC552195"	NA	chrNC_037642.1	+	5468213	5468472	5468234	5468472	5462804	5463025	799	2,6,5,10	0,0,0,0	2,3,2,0,11	0,0,0,7,0	170	149	0.0710139384392	0.13691568316324731	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.0,1.0	0.2
800	"LOC552195"	NA	chrNC_037642.1	+	5468213	5468472	5468234	5468472	5467295	5467457	800	16,40,31,57	53,166,69,133	2,17,4,5,22	122,112,165,223,230	170	149	0	0.0	0.209,0.174,0.283,0.273	0.014,0.117,0.021,0.019,0.077	0.185
801	"LOC100578067"	NA	chrNC_037651.1	-	2788951	2789102	2788951	2789072	2789595	2790368	801	0,0,0,0	0,1,0,0	5,2,4,0,8	2,5,2,0,1	179	149	1	1.0	NA,0.0,NA,NA	0.675,0.25,0.625,NA,0.869	-0.605
802	"LOC100578067"	NA	chrNC_037651.1	-	2788951	2789102	2788951	2789072	2791741	2793395	802	0,0,0,1	0,8,0,0	5,2,4,0,8	0,4,0,0,2	179	149	1	1.0	NA,0.0,NA,1.0	1.0,0.294,1.0,NA,0.769	-0.266
803	"LOC100578067"	NA	chrNC_037651.1	-	2788951	2789102	2788951	2789072	2806512	2807364	803	0,4,2,0	24,48,9,42	5,2,6,0,8	26,36,43,21,86	179	149	0.0215922574435	0.047446837030599105	0.0,0.065,0.156,0.0	0.138,0.044,0.104,0.0,0.072	-0.016
804	"LOC408803"	NA	chrNC_037641.1	-	9150527	9150602	9150527	9150597	9249183	9249264	804	6,18,38,8	0,0,2,8	1,1,14,14,5	6,0,0,0,0	154	149	0.167105593704	0.2900818627776299	1.0,1.0,0.948,0.492	0.139,1.0,1.0,1.0,1.0	0.032
805	"LOC102655779"	NA	chrNC_037641.1	+	5481080	5481654	5481097	5481654	5480413	5480499	805	46,182,174,138	56,199,169,199	96,117,113,177,139	55,44,77,114,61	166	149	2.7724589291e-09	1.8158599039262712e-08	0.424,0.451,0.48,0.384	0.61,0.705,0.568,0.582,0.672	-0.193
806	"LOC726541"	NA	chrNC_037638.1	-	9130511	9130688	9130511	9130652	9131147	9131290	806	11,40,84,38	177,334,286,321	29,25,27,29,37	261,449,344,323,285	185	149	0.00131317751103	0.003766855956878208	0.048,0.088,0.191,0.087	0.082,0.043,0.059,0.067,0.095	0.034
807	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12420943	12421049	807	7501,16479,9699,13903	0,0,0,0	9290,17627,16553,26600,22746	2,6,13,0,2	5742	149	0.787495906036	1.0	1.0,1.0,1.0,1.0	0.992,0.987,0.971,1.0,0.997	0.011
808	"LOC409193"	NA	chrNC_037638.1	-	14980428	14980510	14980428	14980492	14981355	14981458	808	80,201,253,267	17,39,44,50	199,319,303,459,294	24,26,45,53,20	167	149	4.82160332046e-05	0.00018164954013710722	0.808,0.821,0.837,0.827	0.881,0.916,0.857,0.885,0.929	-0.07
