ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
8230	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5253645	5253721	5303123	5303262
8231	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5255337	5255400	5290541	5290602
8232	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5255337	5255400	5290559	5290602
8233	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5259910	5260069	5290541	5290602
8234	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5259910	5260069	5290559	5290602
8235	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5268576	5268633	5290541	5290602
8236	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5268576	5268633	5290559	5290602
8237	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5268576	5268633	5298536	5298620
8238	"Camkii"	NA	chrNC_037641.1	-	5279934	5280024	5268576	5268633	5303123	5303262
8239	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5253645	5253721	5298536	5298620
8240	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5253645	5253721	5303123	5303262
8241	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5268576	5268633	5298536	5298620
8242	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5268576	5268633	5303123	5303262
8243	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5279934	5280024	5298536	5298620
8244	"Camkii"	NA	chrNC_037641.1	-	5290541	5290602	5279934	5280024	5303123	5303262
8245	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5253645	5253721	5298536	5298620
8246	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5253645	5253721	5303123	5303262
8247	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5268576	5268633	5298536	5298620
8248	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5268576	5268633	5303123	5303262
8249	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5279934	5280024	5298536	5298620
8250	"Camkii"	NA	chrNC_037641.1	-	5290559	5290602	5279934	5280024	5303123	5303262
8251	"Camkii"	NA	chrNC_037641.1	-	5298536	5298620	5290541	5290602	5316537	5316597
8252	"Camkii"	NA	chrNC_037641.1	-	5299167	5299346	5298736	5298859	5302114	5302217
8253	"Camkii"	NA	chrNC_037641.1	-	5299167	5299346	5298736	5298859	5303123	5303262
8254	"Camkii"	NA	chrNC_037641.1	-	5299167	5299346	5298736	5298859	5304627	5304682
8255	"Camkii"	NA	chrNC_037641.1	-	5302114	5302217	5298736	5298859	5303123	5303262
8256	"Camkii"	NA	chrNC_037641.1	-	5302114	5302217	5299167	5299346	5303123	5303262
8257	"Camkii"	NA	chrNC_037641.1	-	5303123	5303262	5279934	5280024	5304627	5304682
8258	"Camkii"	NA	chrNC_037641.1	-	5303123	5303262	5290541	5290602	5316537	5316597
8259	"Camkii"	NA	chrNC_037641.1	-	5303123	5303262	5298736	5298859	5304627	5304682
8260	"Camkii"	NA	chrNC_037641.1	-	5303123	5303262	5299167	5299346	5304627	5304682
8261	"Camkii"	NA	chrNC_037641.1	-	5303123	5303262	5299167	5299346	5316537	5316597
8262	"Camkii"	NA	chrNC_037641.1	-	5304627	5304682	5299167	5299346	5316537	5316597
8263	"Camkii"	NA	chrNC_037641.1	-	5304627	5304682	5303123	5303262	5316537	5316597
8264	"Camkii"	NA	chrNC_037641.1	-	5316537	5316597	5298536	5298620	5329418	5329513
8265	"Camkii"	NA	chrNC_037641.1	-	5316537	5316597	5304627	5304682	5329418	5329513
8266	"Camkii"	NA	chrNC_037641.1	-	5316537	5316597	5304627	5304682	5369926	5370323
8267	"Camkii"	NA	chrNC_037641.1	-	5329418	5329513	5304627	5304682	5369926	5370323
8268	"Camkii"	NA	chrNC_037641.1	-	5329418	5329513	5316537	5316597	5369926	5370323
8269	"LOC725885"	NA	chrNC_037638.1	-	13441116	13441353	13438844	13439056	13441484	13441655
8270	"LOC100576637"	NA	chrNC_037643.1	+	3157561	3157703	3157361	3157471	3158630	3158744
8271	"LOC410831"	NA	chrNC_037639.1	-	13251369	13251476	13245996	13250392	13252643	13252769
8272	"LOC410831"	NA	chrNC_037639.1	-	13251369	13251476	13245996	13250392	13253975	13254050
8273	"LOC410831"	NA	chrNC_037639.1	-	13251369	13251476	13245996	13250410	13253975	13254050
8274	"LOC410831"	NA	chrNC_037639.1	-	13252643	13252769	13245996	13250392	13253975	13254050
8275	"LOC410831"	NA	chrNC_037639.1	-	13252643	13252769	13251369	13251476	13253471	13253543
8276	"LOC410831"	NA	chrNC_037639.1	-	13252643	13252769	13251369	13251476	13253975	13254050
8277	"LOC410831"	NA	chrNC_037639.1	-	13253471	13253543	13251369	13251476	13253975	13254050
8278	"LOC410831"	NA	chrNC_037639.1	-	13253471	13253543	13252643	13252769	13253975	13254050
8279	"LOC410831"	NA	chrNC_037639.1	-	13253975	13254050	13251369	13251476	13255574	13255894
8280	"LOC410831"	NA	chrNC_037639.1	-	13254913	13254988	13253975	13254050	13255574	13255894
8281	"LOC107963982"	NA	chrNC_037638.1	+	9223812	9224036	9223452	9223582	9230093	9230302
8282	"LOC107963982"	NA	chrNC_037638.1	+	9230093	9230302	9203502	9203638	9239234	9239507
8283	"LOC725892"	NA	chrNC_037639.1	+	12139190	12139844	12138912	12139085	12140332	12140463
8284	"LOC725892"	NA	chrNC_037639.1	+	12139190	12139844	12138912	12139085	12140571	12140670
8285	"LOC725892"	NA	chrNC_037639.1	+	12139666	12139844	12138912	12139085	12140332	12140463
8286	"LOC725892"	NA	chrNC_037639.1	+	12139666	12139844	12138912	12139085	12140571	12140670
8287	"LOC725892"	NA	chrNC_037639.1	+	12139704	12139844	12138912	12139085	12140332	12140463
8288	"LOC725892"	NA	chrNC_037639.1	+	12139704	12139844	12138912	12139085	12140571	12140670
8289	"LOC725892"	NA	chrNC_037639.1	+	12139730	12139844	12138912	12139085	12140332	12140463
8290	"LOC725892"	NA	chrNC_037639.1	+	12139730	12139844	12138912	12139085	12140571	12140670
8291	"LOC725892"	NA	chrNC_037639.1	+	12140198	12140463	12139190	12139844	12140571	12140670
8292	"LOC725892"	NA	chrNC_037639.1	+	12140332	12140463	12138912	12139085	12140571	12140670
8293	"LOC725892"	NA	chrNC_037639.1	+	12140332	12140463	12139190	12139844	12140571	12140670
8294	"LOC725892"	NA	chrNC_037639.1	+	12142906	12143029	12142678	12142850	12143136	12143374
8295	"LOC551807"	NA	chrNC_037645.1	-	1544887	1544926	1544010	1544637	1544999	1545305
8296	"LOC551807"	NA	chrNC_037645.1	-	1546720	1547091	1546272	1546611	1547497	1547639
8297	"LOC551807"	NA	chrNC_037645.1	-	1548285	1548482	1544010	1544637	1551614	1551707
8298	"LOC551807"	NA	chrNC_037645.1	-	1548285	1548482	1547497	1547639	1549039	1549236
8299	"LOC551807"	NA	chrNC_037645.1	-	1548285	1548482	1547497	1547639	1551614	1551707
8300	"LOC551807"	NA	chrNC_037645.1	-	1549039	1549236	1547497	1547639	1551614	1551707
8301	"LOC551807"	NA	chrNC_037645.1	-	1549039	1549236	1548285	1548482	1551614	1551707
8302	"LOC725164"	NA	chrNC_037639.1	+	6480589	6480745	6480056	6480113	6483777	6483842
8303	"LOC725164"	NA	chrNC_037639.1	+	6480589	6480745	6480056	6480113	6490995	6492021
8304	"LOC725164"	NA	chrNC_037639.1	+	6480589	6480745	6480056	6480113	6493390	6493564
8305	"LOC725164"	NA	chrNC_037639.1	+	6488391	6488553	6485429	6485585	6490995	6492021
8306	"LOC725164"	NA	chrNC_037639.1	+	6488391	6488553	6485429	6485585	6493390	6493564
8307	"LOC725164"	NA	chrNC_037639.1	+	6488391	6489627	6485429	6485585	6490995	6492021
8308	"LOC725164"	NA	chrNC_037639.1	+	6488391	6491757	6485429	6485585	6493390	6493564
8309	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6485429	6485585	6493390	6493564
8310	"LOC725164"	NA	chrNC_037639.1	+	6490995	6492021	6480056	6480113	6493390	6493564
8311	"LOC725164"	NA	chrNC_037639.1	+	6490995	6492021	6480589	6480745	6493390	6493564
8312	"LOC725164"	NA	chrNC_037639.1	+	6490995	6492021	6485429	6485585	6493390	6493564
8313	"LOC725164"	NA	chrNC_037639.1	+	6490995	6492021	6488391	6488553	6493390	6493564
8314	"LOC725164"	NA	chrNC_037639.1	+	6493390	6493564	6485429	6485585	6493699	6493780
8315	"LOC725164"	NA	chrNC_037639.1	+	6493390	6493564	6485429	6485585	6494009	6494189
8316	"LOC725164"	NA	chrNC_037639.1	+	6493699	6493780	6485429	6485585	6494009	6494189
8317	"LOC725164"	NA	chrNC_037639.1	+	6493699	6493780	6493390	6493564	6494009	6494189
8318	"LOC727049"	NA	chrNC_037639.1	+	101903	102010	101622	101783	102107	102269
8319	"LOC552260"	NA	chrNC_037638.1	+	25308027	25308212	25307526	25307643	25308298	25308652
8320	"LOC410001"	NA	chrNC_037647.1	-	7944454	7945471	7940339	7943506	7945625	7945765
8321	"LOC410001"	NA	chrNC_037647.1	-	7944454	7945471	7940339	7943506	7951337	7951494
8322	"LOC410001"	NA	chrNC_037647.1	-	7945336	7945471	7940339	7943506	7945625	7945765
8323	"LOC410001"	NA	chrNC_037647.1	-	7945625	7945765	7940339	7943506	7952881	7953061
8324	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7940339	7943506	7951337	7951518
8325	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7940339	7943506	7952881	7953061
8326	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7940339	7943506	7953264	7956410
8327	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7940339	7943506	7957900	7958141
8328	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7940339	7943506	7965328	7965514
8329	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7949185	7949314
8330	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7951337	7951518
8331	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7952881	7953061
8332	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7953264	7956410
8333	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7957900	7958141
8334	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7965328	7965514
8335	"LOC410001"	NA	chrNC_037647.1	-	7948487	7948698	7946047	7946262	7969871	7970123
8336	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7946047	7946262	7952881	7953061
8337	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7946047	7946262	7953264	7956410
8338	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7946047	7946262	7957900	7958141
8339	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7948487	7948698	7952881	7953061
8340	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7948487	7948698	7953264	7956410
8341	"LOC410001"	NA	chrNC_037647.1	-	7949185	7949314	7948487	7948698	7957900	7958141
8342	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7940339	7943506	7952881	7953061
8343	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7940339	7943506	7953264	7956629
8344	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7940339	7943506	7957900	7958141
8345	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7946047	7946262	7952881	7953061
8346	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7946047	7946262	7953264	7956629
8347	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951494	7946047	7946262	7957900	7958141
8348	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951518	7940339	7943506	7952881	7953061
8349	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951518	7946047	7946262	7952881	7953061
8350	"LOC410001"	NA	chrNC_037647.1	-	7951337	7951518	7948487	7948698	7952881	7953061
8351	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7940339	7943506	7953264	7956410
8352	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7940339	7943506	7957900	7958141
8353	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7946070	7946262	7953264	7956410
8354	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7946070	7946262	7957900	7958141
8355	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7948487	7948698	7953264	7956410
8356	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7948487	7948698	7957900	7958141
8357	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7949185	7949314	7953264	7956410
8358	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7949185	7949314	7957900	7958141
8359	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7951337	7951494	7953264	7956410
8360	"LOC410001"	NA	chrNC_037647.1	-	7952881	7953061	7951337	7951494	7957900	7958141
8361	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7940339	7943506	7957900	7958141
8362	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7946047	7946262	7957900	7958141
8363	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7946047	7946262	7958495	7958668
8364	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7948487	7948698	7957900	7958141
8365	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7949185	7949314	7957900	7958141
8366	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956410	7952881	7953061	7957900	7958141
8367	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7940339	7943506	7957900	7958141
8368	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7946047	7946262	7957900	7958141
8369	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7948487	7948698	7957900	7958141
8370	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7949185	7949314	7957900	7958141
8371	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7951337	7951494	7957900	7958141
8372	"LOC410001"	NA	chrNC_037647.1	-	7953264	7956629	7952881	7953061	7957900	7958141
8373	"LOC410001"	NA	chrNC_037647.1	-	7957900	7958141	7940339	7943506	7965328	7965514
8374	"LOC410001"	NA	chrNC_037647.1	-	7957900	7958141	7946047	7946262	7958495	7958668
8375	"LOC410001"	NA	chrNC_037647.1	-	7957900	7958141	7946047	7946262	7965328	7965514
8376	"LOC410001"	NA	chrNC_037647.1	-	7957900	7958141	7948487	7948698	7965328	7965514
8377	"LOC410001"	NA	chrNC_037647.1	-	7957900	7958141	7953264	7956410	7958495	7958668
8378	"LOC410001"	NA	chrNC_037647.1	-	7958495	7958668	7957900	7958141	7958746	7958913
8379	"LOC410001"	NA	chrNC_037647.1	-	7958495	7958668	7957900	7958141	7959243	7959388
8380	"LOC410001"	NA	chrNC_037647.1	-	7958746	7958913	7957900	7958141	7959243	7959388
8381	"LOC410001"	NA	chrNC_037647.1	-	7958746	7958913	7957900	7958141	7965328	7965514
8382	"LOC410001"	NA	chrNC_037647.1	-	7958746	7958913	7958495	7958668	7959243	7959388
8383	"LOC410001"	NA	chrNC_037647.1	-	7959243	7959388	7957900	7958141	7965328	7965514
8384	"LOC410001"	NA	chrNC_037647.1	-	7959243	7959388	7958746	7958913	7965328	7965514
8385	"LOC410001"	NA	chrNC_037647.1	-	7959243	7959388	7958746	7958913	7969871	7970123
8386	"LOC410001"	NA	chrNC_037647.1	-	7961903	7961933	7959243	7959388	7965328	7965514
8387	"LOC410001"	NA	chrNC_037647.1	-	7965328	7965514	7940339	7943506	7987328	7987456
8388	"LOC410001"	NA	chrNC_037647.1	-	7965328	7965514	7946047	7946262	7987328	7987456
8389	"LOC410001"	NA	chrNC_037647.1	-	7965328	7965514	7959243	7959388	7966207	7966462
8390	"LOC410001"	NA	chrNC_037647.1	-	7965328	7965514	7959243	7959388	7987328	7987456
8391	"LOC410001"	NA	chrNC_037647.1	-	7966207	7966462	7959243	7959388	7966873	7967138
8392	"LOC410001"	NA	chrNC_037647.1	-	7966207	7966462	7959243	7959388	7969871	7970123
8393	"LOC410001"	NA	chrNC_037647.1	-	7966207	7966462	7959243	7959388	7987328	7987456
8394	"LOC410001"	NA	chrNC_037647.1	-	7966207	7966462	7965328	7965514	7987328	7987456
8395	"LOC410001"	NA	chrNC_037647.1	-	7966873	7967138	7959243	7959388	7969871	7970123
8396	"LOC410001"	NA	chrNC_037647.1	-	7966873	7967138	7959243	7959388	7987328	7987560
8397	"LOC410001"	NA	chrNC_037647.1	-	7966873	7967138	7966207	7966462	7969871	7970123
8398	"LOC410001"	NA	chrNC_037647.1	-	7966873	7967138	7966207	7966462	7987328	7987560
8399	"LOC410001"	NA	chrNC_037647.1	-	7969020	7969044	7946047	7946262	7969871	7970123
8400	"LOC410001"	NA	chrNC_037647.1	-	7969020	7969044	7966873	7967138	7969871	7970123
8401	"LOC410001"	NA	chrNC_037647.1	-	7969020	7969068	7946047	7946262	7969871	7970123
8402	"LOC410001"	NA	chrNC_037647.1	-	7969020	7969068	7966873	7967138	7969871	7970123
8403	"LOC410001"	NA	chrNC_037647.1	-	7969871	7970123	7946047	7946262	7987328	7987456
8404	"LOC410001"	NA	chrNC_037647.1	-	7969871	7970123	7959243	7959388	7987328	7987456
8405	"LOC410001"	NA	chrNC_037647.1	-	7969871	7970123	7966207	7966462	7987328	7987456
8406	"LOC410001"	NA	chrNC_037647.1	-	7969871	7970123	7966873	7967138	7987328	7987456
8407	"LOC410001"	NA	chrNC_037647.1	-	7970365	7970567	7969871	7970123	7987328	7987456
8408	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7946047	7946262	7987328	7987560
8409	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7966873	7967138	7977964	7978178
8410	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7966873	7967138	7980242	7980325
8411	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7966873	7967138	7987328	7987560
8412	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7970365	7970567	7977964	7978178
8413	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7970365	7970567	7980242	7980325
8414	"LOC410001"	NA	chrNC_037647.1	-	7977091	7977281	7970365	7970567	7987328	7987560
8415	"LOC410001"	NA	chrNC_037647.1	-	7977964	7978178	7966873	7967138	7980242	7980325
8416	"LOC410001"	NA	chrNC_037647.1	-	7977964	7978178	7966873	7967138	7987328	7987560
8417	"LOC410001"	NA	chrNC_037647.1	-	7977964	7978178	7977091	7977281	7980242	7980325
8418	"LOC410001"	NA	chrNC_037647.1	-	7977964	7978178	7977091	7977281	7987328	7987560
8419	"LOC410001"	NA	chrNC_037647.1	-	7980242	7980325	7966873	7967138	7987328	7987560
8420	"LOC410001"	NA	chrNC_037647.1	-	7980242	7980325	7970365	7970567	7987328	7987560
8421	"LOC410001"	NA	chrNC_037647.1	-	7980242	7980325	7977091	7977281	7987328	7987560
8422	"LOC410001"	NA	chrNC_037647.1	-	7980242	7980325	7977964	7978178	7987328	7987560
8423	"LOC410001"	NA	chrNC_037647.1	-	7988218	7988446	7970365	7970567	7989046	7989319
8424	"LOC410001"	NA	chrNC_037647.1	-	7988218	7988446	7987328	7987560	7989046	7989319
8425	"LOC410001"	NA	chrNC_037647.1	-	7988218	7988446	7987328	7987560	7989193	7989319
8426	"LOC410001"	NA	chrNC_037647.1	-	7988218	7988446	7987328	7987560	7999773	7999978
8427	"LOC410001"	NA	chrNC_037647.1	-	7989046	7989319	7987328	7987560	7999773	7999978
8428	"LOC410001"	NA	chrNC_037647.1	-	7989046	7989319	7988218	7988446	7999773	7999978
8429	"LOC410001"	NA	chrNC_037647.1	-	7989193	7989319	7987328	7987560	7999773	7999978
8430	"LOC410001"	NA	chrNC_037647.1	-	7989193	7989319	7988218	7988446	7999773	7999978
8431	"LOC410001"	NA	chrNC_037647.1	-	7999773	7999978	7989046	7989319	8004789	8004930
8432	"LOC102653997"	NA	chrNC_037638.1	-	12828289	12828459	12827490	12827861	12828607	12828845
8433	"LOC724346"	NA	chrNC_037641.1	-	11503208	11503277	11502879	11503133	11503549	11503912
8434	"LOC413001"	NA	chrNC_037642.1	-	10760643	10760796	10760432	10760556	10760873	10761032
8435	"LOC413001"	NA	chrNC_037642.1	-	10761464	10761513	10761294	10761384	10762183	10762278
8436	"LOC413001"	NA	chrNC_037642.1	-	10762183	10762278	10761464	10761513	10762871	10762963
8437	"LOC413001"	NA	chrNC_037642.1	-	10762183	10762278	10761464	10761513	10763611	10763697
8438	"LOC413001"	NA	chrNC_037642.1	-	10762183	10762278	10761464	10761513	10764205	10764376
8439	"LOC413001"	NA	chrNC_037642.1	-	10762871	10762963	10761464	10761513	10763611	10763697
8440	"LOC413001"	NA	chrNC_037642.1	-	10762871	10762963	10761464	10761513	10764205	10764376
8441	"LOC413001"	NA	chrNC_037642.1	-	10762871	10762963	10762183	10762278	10763611	10763697
8442	"LOC413001"	NA	chrNC_037642.1	-	10762871	10762963	10762183	10762278	10764205	10764376
8443	"LOC413001"	NA	chrNC_037642.1	-	10763611	10763697	10761464	10761513	10764205	10764376
8444	"LOC413001"	NA	chrNC_037642.1	-	10763611	10763697	10762183	10762278	10764205	10764376
8445	"LOC413001"	NA	chrNC_037642.1	-	10763611	10763697	10762871	10762963	10764205	10764376
8446	"LOC413001"	NA	chrNC_037642.1	-	10764455	10764576	10764205	10764376	10764651	10764797
8447	"LOC410718"	NA	chrNC_037638.1	+	12670408	12671230	12625416	12626796	12704762	12704963
8448	"LOC410718"	NA	chrNC_037638.1	+	12704762	12704963	12670408	12671230	12818936	12819131
8449	"LOC410718"	NA	chrNC_037638.1	+	12704762	12704963	12670408	12671230	12843009	12843099
8450	"LOC410718"	NA	chrNC_037638.1	+	12818936	12819131	12670408	12671230	12843009	12843099
8451	"LOC410718"	NA	chrNC_037638.1	+	12818936	12819131	12704762	12704963	12843009	12843099
8452	"LOC410718"	NA	chrNC_037638.1	+	12820744	12821741	12818936	12819131	12843009	12843099
8453	"LOC410718"	NA	chrNC_037638.1	+	12820744	12821741	12818936	12819131	12879436	12879554
8454	"LOC410718"	NA	chrNC_037638.1	+	12843009	12843099	12818936	12819131	12879436	12879554
8455	"LOC410718"	NA	chrNC_037638.1	+	12843009	12843099	12820744	12821741	12879436	12879554
8456	"LOC410718"	NA	chrNC_037638.1	+	12879436	12879554	12843009	12843099	12895991	12896085
8457	"LOC410718"	NA	chrNC_037638.1	+	12896175	12896265	12895991	12896085	12896813	12896903
8458	"LOC410718"	NA	chrNC_037638.1	+	12902918	12903136	12896813	12896903	12904261	12904400
8459	"LOC410718"	NA	chrNC_037638.1	+	12904261	12904400	12896813	12896903	12951783	12951909
8460	"LOC410718"	NA	chrNC_037638.1	+	12951783	12951909	12896813	12896903	13021421	13021863
8461	"LOC413025"	NA	chrNC_037638.1	-	11081342	11081860	11079389	11080158	11088330	11088659
8462	"LOC413409"	NA	chrNC_037653.1	+	6251212	6251343	6251008	6251114	6253510	6253546
8463	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253546	6250847	6250944	6257818	6257866
8464	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253546	6251212	6251343	6255214	6255235
8465	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253546	6251212	6251343	6257818	6257866
8466	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253546	6251212	6251343	6259592	6259769
8467	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253546	6251212	6251343	6259616	6259769
8468	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253570	6250847	6250944	6257818	6257866
8469	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253570	6251212	6251343	6255214	6255235
8470	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253570	6251212	6251343	6257818	6257866
8471	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253570	6251212	6251343	6259592	6259769
8472	"LOC413409"	NA	chrNC_037653.1	+	6253432	6253570	6251212	6251343	6259616	6259769
8473	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253546	6251212	6251343	6255214	6255235
8474	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253546	6251212	6251343	6257818	6257866
8475	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253546	6251212	6251343	6259592	6259769
8476	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253546	6251212	6251343	6259616	6259769
8477	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253570	6251212	6251343	6255214	6255235
8478	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253570	6251212	6251343	6257818	6257866
8479	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253570	6251212	6251343	6259592	6259769
8480	"LOC413409"	NA	chrNC_037653.1	+	6253510	6253570	6251212	6251343	6259616	6259769
8481	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6251212	6251343	6257818	6257866
8482	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6251212	6251343	6259592	6259769
8483	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6251212	6251343	6259616	6259769
8484	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253546	6257818	6257866
8485	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253546	6259592	6259769
8486	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253546	6259616	6259769
8487	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253570	6257818	6257866
8488	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253570	6259592	6259769
8489	"LOC413409"	NA	chrNC_037653.1	+	6255214	6255235	6253432	6253570	6259616	6259769
8490	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6251212	6251343	6259592	6259769
8491	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6251212	6251343	6259616	6259769
8492	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6253432	6253546	6259592	6259769
8493	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6253432	6253546	6259616	6259769
8494	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6253432	6253570	6259592	6259769
8495	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6253432	6253570	6259616	6259769
8496	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6255214	6255235	6259592	6259769
8497	"LOC413409"	NA	chrNC_037653.1	+	6257818	6257866	6255214	6255235	6259616	6259769
8498	"LOC413208"	NA	chrNC_037639.1	-	15671194	15671441	15670632	15671011	15672107	15672146
8499	"LOC413208"	NA	chrNC_037639.1	-	15672107	15672146	15671194	15671441	15674361	15674657
8500	"LOC725548"	NA	chrNC_037641.1	-	12983688	12983924	12983411	12983551	12984828	12984957
8501	"LOC725548"	NA	chrNC_037641.1	-	12984828	12984957	12983688	12983924	12989432	12989838
8502	"LOC725548"	NA	chrNC_037641.1	-	12984828	12984957	12983688	12983924	12992208	12992389
8503	"LOC413239"	NA	chrNC_037638.1	+	12595901	12596296	12595344	12595488	12596412	12596519
8504	"LOC551249"	NA	chrNC_037650.1	+	8714216	8714364	8713741	8713905	8717606	8717663
8505	"LOC551249"	NA	chrNC_037650.1	+	8714515	8714630	8714216	8714364	8717606	8717663
8506	"LOC551249"	NA	chrNC_037650.1	+	8715144	8715246	8714515	8714630	8717606	8717663
8507	"LOC551249"	NA	chrNC_037650.1	+	8715144	8716893	8714515	8714630	8717606	8717663
8508	"LOC551249"	NA	chrNC_037650.1	+	8717382	8717547	8715144	8716893	8717606	8717663
