GO.ID	Term	Annotated	Significant	Expected	Rank in weight_fisher	weight_ks	weight_fisher	weight_ks_adjusted	weight_fisher_adjusted
GO:0051254	positive regulation of RNA metabolic pro...	141	80	86.11	316	0.55758	0.77077	1	1
GO:0072594	establishment of protein localization to...	122	71	74.51	317	0.77601	0.77477	1	1
GO:1901360	organic cyclic compound metabolic proces...	1780	1127	1087.1	318	0.51378	0.7748	1	1
GO:0045893	positive regulation of transcription, DN...	116	66	70.85	319	0.19071	0.78078	1	1
GO:0006366	transcription by RNA polymerase II	607	383	370.71	320	0.24957	0.78101	1	1
GO:0007010	cytoskeleton organization	276	156	168.56	321	0.19406	0.78105	1	1
GO:0006644	phospholipid metabolic process	128	84	78.17	322	0.70898	0.78292	1	1
GO:0006325	chromatin organization	74	41	45.19	323	0.56779	0.78745	1	1
GO:0032501	multicellular organismal process	524	307	320.02	324	0.19122	0.79026	1	1
GO:1901135	carbohydrate derivative metabolic proces...	324	198	197.88	325	0.68765	0.79063	1	1
GO:0045944	positive regulation of transcription by ...	77	44	47.03	326	0.22387	0.79725	1	1
GO:0044282	small molecule catabolic process	89	52	54.36	327	0.18425	0.80329	1	1
GO:0010467	gene expression	1633	1020	997.33	328	0.56133	0.81438	1	1
GO:0034613	cellular protein localization	309	180	188.72	329	0.63755	0.81455	1	1
GO:0015031	protein transport	266	151	162.45	330	0.49155	0.82276	1	1
GO:0043604	amide biosynthetic process	323	200	197.27	331	0.61997	0.8294	1	1
GO:1901566	organonitrogen compound biosynthetic pro...	642	394	392.09	332	0.31936	0.83144	1	1
GO:0071826	ribonucleoprotein complex subunit organi...	85	52	51.91	333	0.493	0.83292	1	1
GO:0022008	neurogenesis	113	79	69.01	334	0.05878	0.83309	1	1
GO:0009117	nucleotide metabolic process	132	77	80.62	335	0.68345	0.8336	1	1
GO:0048666	neuron development	66	47	40.31	336	0.29693	0.83382	1	1
GO:0007059	chromosome segregation	62	43	37.87	337	0.5596	0.83416	1	1
GO:0007017	microtubule-based process	248	139	151.46	338	0.42079	0.83527	1	1
GO:0006338	chromatin remodeling	54	30	32.98	339	0.06699	0.83546	1	1
GO:0009260	ribonucleotide biosynthetic process	72	43	43.97	340	0.15475	0.83548	1	1
GO:0010564	regulation of cell cycle process	76	53	46.42	341	0.45287	0.83638	1	1
GO:0009966	regulation of signal transduction	165	107	100.77	342	0.19023	0.83667	1	1
GO:0006082	organic acid metabolic process	274	153	167.34	343	0.49086	0.83847	1	1
GO:0016570	histone modification	97	55	59.24	344	0.14438	0.8402	1	1
GO:0016311	dephosphorylation	99	60	60.46	345	0.13895	0.8404	1	1
GO:0009889	regulation of biosynthetic process	828	525	505.69	346	0.43455	0.84566	1	1
GO:0036211	protein modification process	845	500	516.07	347	0.1888	0.84681	1	1
GO:0051173	positive regulation of nitrogen compound...	221	135	134.97	348	0.52905	0.84848	1	1
GO:0046390	ribose phosphate biosynthetic process	74	44	45.19	349	0.78256	0.84863	1	1
GO:0120036	plasma membrane bounded cell projection ...	192	112	117.26	350	0.52808	0.84917	1	1
GO:0045184	establishment of protein localization	272	155	166.12	351	0.56005	0.84995	1	1
GO:0050907	detection of chemical stimulus involved ...	142	51	86.72	352	0.73096	0.85306	1	1
GO:0090150	establishment of protein localization to...	53	29	32.37	353	0.50219	0.86283	1	1
GO:0051168	nuclear export	53	29	32.37	354	0.2287	0.86283	1	1
GO:1901615	organic hydroxy compound metabolic proce...	66	44	40.31	355	0.42495	0.86759	1	1
GO:0044238	primary metabolic process	3452	2095	2108.25	356	0.26585	0.87144	1	1
GO:0071103	DNA conformation change	55	30	33.59	357	0.22323	0.8716	1	1
GO:0000209	protein polyubiquitination	50	27	30.54	358	0.33346	0.87951	1	1
GO:0007018	microtubule-based movement	126	71	76.95	359	0.28952	0.88275	1	1
GO:0006886	intracellular protein transport	228	130	139.25	360	0.13099	0.89502	1	1
GO:0044093	positive regulation of molecular functio...	116	79	70.85	361	0.30521	0.90294	1	1
GO:0006457	protein folding	84	46	51.3	362	0.36862	0.90363	1	1
GO:0006725	cellular aromatic compound metabolic pro...	1761	1115	1075.5	363	0.27768	0.90536	1	1
GO:0044237	cellular metabolic process	3462	2124	2114.36	364	0.39126	0.9089	1	1
GO:0055065	metal ion homeostasis	64	41	39.09	365	0.26807	0.91172	1	1
GO:0006913	nucleocytoplasmic transport	79	42	48.25	366	0.23028	0.91301	1	1
GO:0015980	energy derivation by oxidation of organi...	84	48	51.3	367	0.31326	0.91371	1	1
GO:0031323	regulation of cellular metabolic process	1029	659	628.44	368	0.51183	0.91654	1	1
GO:0045333	cellular respiration	73	43	44.58	369	0.26092	0.92109	1	1
GO:0005975	carbohydrate metabolic process	159	89	97.11	370	0.1804	0.92121	1	1
GO:0008380	RNA splicing	146	86	89.17	371	0.13534	0.923	1	1
GO:0051606	detection of stimulus	147	53	89.78	372	0.45402	0.92523	1	1
GO:0006950	response to stress	377	249	230.25	373	0.10967	0.92544	1	1
GO:1901564	organonitrogen compound metabolic proces...	1843	1078	1125.58	374	0.20588	0.92786	1	1
GO:1901605	alpha-amino acid metabolic process	66	35	40.31	375	0.23853	0.92867	1	1
GO:0019752	carboxylic acid metabolic process	266	150	162.45	376	0.08984	0.93613	1	1
GO:0042592	homeostatic process	110	62	67.18	377	0.32544	0.94139	1	1
GO:0009056	catabolic process	565	335	345.06	378	0.22987	0.94181	1	1
GO:0016071	mRNA metabolic process	243	145	148.41	379	0.1643	0.95308	1	1
GO:0009057	macromolecule catabolic process	326	194	199.1	380	0.16901	0.95319	1	1
GO:0006468	protein phosphorylation	268	151	163.68	381	0.01615	0.95361	0.650326153846154	1
GO:0032446	protein modification by small protein co...	144	79	87.95	382	0.06494	0.95518	1	1
GO:0009150	purine ribonucleotide metabolic process	103	58	62.91	383	0.09327	0.95622	1	1
GO:0050896	response to stimulus	1212	773	740.21	384	0.13308	0.96085	1	1
GO:0046394	carboxylic acid biosynthetic process	81	42	49.47	385	0.13245	0.96513	1	1
GO:0006511	ubiquitin-dependent protein catabolic pr...	189	111	115.43	386	0.01503	0.9659	0.650326153846154	1
GO:0015931	nucleobase-containing compound transport	56	28	34.2	387	0.08515	0.96623	1	1
GO:0032787	monocarboxylic acid metabolic process	111	55	67.79	388	0.15329	0.96638	1	1
GO:0007034	vacuolar transport	51	25	31.15	389	0.15289	0.97115	1	1
GO:0098771	inorganic ion homeostasis	79	47	48.25	390	0.25755	0.97224	1	1
GO:0008104	protein localization	355	201	216.81	391	0.1174	0.97353	1	1
GO:0016197	endosomal transport	66	33	40.31	392	0.01735	0.97517	0.650326153846154	1
GO:0048878	chemical homeostasis	97	56	59.24	393	0.00671	0.97554	0.611952	1
GO:0006091	generation of precursor metabolites and ...	113	61	69.01	394	0.20929	0.97569	1	1
GO:0006753	nucleoside phosphate metabolic process	139	80	84.89	395	0.29597	0.97721	1	1
GO:0006631	fatty acid metabolic process	79	40	48.25	396	0.10679	0.97793	1	1
GO:1901575	organic substance catabolic process	496	291	302.92	397	0.00952	0.97822	0.650326153846154	1
GO:0046483	heterocycle metabolic process	1759	1111	1074.28	398	0.05107	0.99004	1	1
GO:0033036	macromolecule localization	447	253	273	399	0.05855	0.99105	1	1
GO:0016310	phosphorylation	297	164	181.39	400	0.08061	0.99125	1	1
GO:0051253	negative regulation of RNA metabolic pro...	82	49	50.08	401	0.0568	0.99285	1	1
GO:0060271	cilium assembly	114	57	69.62	402	0.00042	0.99409	0.07144	1
GO:0000226	microtubule cytoskeleton organization	152	78	92.83	403	0.00214	0.99473	0.24396	1
GO:0030003	cellular cation homeostasis	66	40	40.31	404	0.06888	0.9952	1	1
GO:0010604	positive regulation of macromolecule met...	228	136	139.25	405	0.01498	0.99525	0.650326153846154	1
GO:0006508	proteolysis	462	255	282.16	406	0.01545	0.9967	0.650326153846154	1
GO:0051603	proteolysis involved in cellular protein...	220	127	134.36	407	0.00047	0.99816	0.07144	1
GO:0050911	detection of chemical stimulus involved ...	140	50	85.5	408	6.4e-19	1	2.9184e-16	1
GO:0042158	lipoprotein biosynthetic process	52	32	31.76	409	1	1	1	1
GO:0051716	cellular response to stimulus	991	677	605.24	410	1	1	1	1
GO:0099537	trans-synaptic signaling	98	68	59.85	411	1	1	1	1
GO:1902680	positive regulation of RNA biosynthetic ...	116	66	70.85	412	1	1	1	1
GO:0030029	actin filament-based process	114	73	69.62	413	1	1	1	1
GO:0070085	glycosylation	72	44	43.97	414	1	1	1	1
GO:0000375	RNA splicing, via transesterification re...	129	78	78.78	415	1	1	1	1
GO:1902679	negative regulation of RNA biosynthetic ...	74	47	45.19	416	1	1	1	1
GO:0000377	RNA splicing, via transesterification re...	129	78	78.78	417	1	1	1	1
GO:0009890	negative regulation of biosynthetic proc...	123	80	75.12	418	0.17572	1	1	1
GO:0009891	positive regulation of biosynthetic proc...	134	77	81.84	419	1	1	1	1
GO:0009892	negative regulation of metabolic process	213	141	130.09	420	1	1	1	1
GO:0009893	positive regulation of metabolic process	263	158	160.62	421	1	1	1	1
GO:0008219	cell death	66	40	40.31	422	0.20122	1	1	1
GO:0019538	protein metabolic process	1492	877	911.21	423	0.28652	1	1	1
GO:0012501	programmed cell death	65	40	39.7	424	1	1	1	1
GO:0071840	cellular component organization or bioge...	1310	820	800.06	425	1	1	1	1
GO:0006873	cellular ion homeostasis	66	40	40.31	426	1	1	1	1
GO:0097659	nucleic acid-templated transcription	827	517	505.08	427	1	1	1	1
GO:0016053	organic acid biosynthetic process	81	42	49.47	428	1	1	1	1
GO:0008150	biological_process	6168	3767	3767	429	1	1	1	1
GO:0098916	anterograde trans-synaptic signaling	98	68	59.85	430	1	1	1	1
GO:0051248	negative regulation of protein metabolic...	68	44	41.53	431	0.2016	1	1	1
GO:0034641	cellular nitrogen compound metabolic pro...	2037	1292	1244.06	432	0.10494	1	1	1
GO:0051234	establishment of localization	1128	713	688.91	433	1	1	1	1
GO:0007049	cell cycle	261	169	159.4	434	0.42897	1	1	1
GO:0019693	ribose phosphate metabolic process	113	63	69.01	435	0.18784	1	1	1
GO:0043413	macromolecule glycosylation	72	44	43.97	436	1	1	1	1
GO:0070647	protein modification by small protein co...	201	113	122.76	437	1	1	1	1
GO:0051169	nuclear transport	79	42	48.25	438	1	1	1	1
GO:0022610	biological adhesion	95	62	58.02	439	1	1	1	1
GO:0022613	ribonucleoprotein complex biogenesis	222	137	135.58	440	1	1	1	1
GO:0043436	oxoacid metabolic process	268	150	163.68	441	0.0814	1	1	1
GO:0061919	process utilizing autophagic mechanism	68	42	41.53	442	1	1	1	1
GO:0050790	regulation of catalytic activity	144	99	87.95	443	0.06497	1	1	1
GO:2001141	regulation of RNA biosynthetic process	738	463	450.72	444	1	1	1	1
GO:0051172	negative regulation of nitrogen compound...	151	94	92.22	445	1	1	1	1
GO:0051174	regulation of phosphorus metabolic proce...	90	63	54.97	446	1	1	1	1
GO:0065007	biological regulation	2162	1401	1320.4	447	1	1	1	1
GO:1903506	regulation of nucleic acid-templated tra...	738	463	450.72	448	1	1	1	1
GO:1903507	negative regulation of nucleic acid-temp...	74	47	45.19	449	1	1	1	1
GO:1903508	positive regulation of nucleic acid-temp...	116	66	70.85	450	1	1	1	1
GO:0009593	detection of chemical stimulus	142	51	86.72	451	1	1	1	1
GO:0051674	localization of cell	71	47	43.36	452	1	1	1	1
GO:0048869	cellular developmental process	218	147	133.14	453	1	1	1	1
GO:0050906	detection of stimulus involved in sensor...	142	51	86.72	454	1	1	1	1
GO:0071704	organic substance metabolic process	3619	2202	2210.24	455	0.0376	1	1	1
GO:0010558	negative regulation of macromolecule bio...	118	76	72.07	456	1	1	1	1
