ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
242	"LOC409468"	NA	chrNC_037638.1	+	5243026	5243516	5243026	5243347	5243422	5243516	242	7,159,67,224,390	0,0,7,22,64	53,24,34	4,0,0	224	149	0.00281539176086	0.008268548042147193	1.0,1.0,0.864,0.871,0.802	0.898,1.0,1.0	-0.059
243	"LOC409468"	NA	chrNC_037638.1	+	5243026	5243516	5243026	5243347	5243425	5243516	243	15,165,88,241,403	6,112,130,199,70	53,24,34	4,4,3	227	149	6.45214386141e-07	3.512833880101e-06	0.621,0.492,0.308,0.443,0.791	0.897,0.798,0.882	-0.328
244	"LOC409468"	NA	chrNC_037638.1	+	5244931	5245221	5244931	5245049	5245139	5245221	244	152,1874,1243,2496,1574	1,70,83,75,75	455,596,592	24,43,66	239	149	2.03327387949e-06	1.0344141977077542e-05	0.99,0.943,0.903,0.954,0.929	0.922,0.896,0.848	0.055
245	"LOC410031"	NA	chrNC_037643.1	-	9099328	9099664	9099328	9099555	9099645	9099664	245	64,332,186,233,280	0,8,24,8,10	877,855,1439	42,31,71	239	149	0.754414117092	1.0	1.0,0.963,0.829,0.948,0.946	0.929,0.945,0.927	0.004
247	"LOC727415"	NA	chrNC_037640.1	-	529649	530094	529649	529685	530036	530094	247	48,200,82,26,35	0,7,0,2,2	559,94,134	29,6,12	298	149	0.00122945257692	0.0038694042601332434	1.0,0.935,1.0,0.867,0.897	0.906,0.887,0.848	0.059
248	"LOC552667"	NA	chrNC_037640.1	-	445168	445540	445168	445289	445373	445540	248	10,173,24,83,30	1,0,0,8,0	1154,203,354	99,2,9	233	149	0.00192269909879	0.005849780591416633	0.865,1.0,1.0,0.869,1.0	0.882,0.985,0.962	0.004
249	"LOC413334"	NA	chrNC_037644.1	-	1697850	1699362	1697850	1699043	1699155	1699362	249	15,83,53,74,18	0,12,12,2,4	29,25,57	92,87,110	261	149	0	0.0	1.0,0.798,0.716,0.955,0.72	0.153,0.141,0.228	0.664
250	"LOC102654728"	NA	chrNC_037640.1	-	56171	58470	56171	57280	58370	58470	250	4,0,0,0,0	0,0,4,4,0	41,12,62	0,0,0	298	149	1	1.0	1.0,NA,0.0,0.0,NA	1.0,1.0,1.0	-0.667
251	"LOC409422"	NA	chrNC_037640.1	+	24904	25164	24904	25016	25095	25164	251	0,4,11,0,1	5,10,0,0,0	28,3,23	17,0,5	228	149	1	1.0	0.0,0.207,1.0,NA,1.0	0.518,1.0,0.75	-0.204
252	"LOC100577216"	NA	chrNC_037640.1	-	3522	3782	3522	3591	3670	3782	252	2,2,0,0,0	0,0,0,0,2	36,11,49	0,2,9	228	149	1	1.0	1.0,1.0,NA,NA,0.0	1.0,0.782,0.781	-0.188
253	"LOC100577216"	NA	chrNC_037640.1	-	11707	11967	11707	11776	11855	11967	253	2,5,0,0,0	0,0,0,0,0	24,9,33	0,1,5	228	149	1	1.0	1.0,1.0,NA,NA,NA	1.0,0.855,0.812	0.111
254	"LOC100577216"	NA	chrNC_037640.1	-	28949	29209	28949	29018	29097	29209	254	3,2,1,1,0	0,0,0,0,0	34,4,44	0,0,2	228	149	1	1.0	1.0,1.0,1.0,1.0,NA	1.0,1.0,0.935	0.022
256	"LOC412703"	NA	chrNC_037641.1	+	8029356	8029935	8029356	8029675	8029850	8029935	256	0,50,77,33,63	12,124,87,134,102	20,17,19	8,0,16	298	149	0.000321327493317	0.0011204340684574045	0.0,0.168,0.307,0.11,0.236	0.556,1.0,0.373	-0.479
257	"LOC409665"	NA	chrNC_037652.1	-	5947436	5948752	5947436	5948615	5948672	5948752	257	154,931,1535,1068,1667	24,120,363,202,196	620,362,512	1058,603,804	206	149	0	0.0	0.823,0.849,0.754,0.793,0.86	0.298,0.303,0.315	0.51
258	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221149	13222282	258	25,39,51,44,28	0,0,0,0,0	0,2,0	0,4,0	298	149	1	1.0	1.0,1.0,1.0,1.0,1.0	NA,0.2,NA	0.8
259	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221282	13222282	259	18,34,40,26,29	0,2,0,6,0	0,2,4	0,0,0	298	149	1	1.0	1.0,0.895,1.0,0.684,1.0	NA,1.0,1.0	-0.084
260	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13220981	13221409	13222282	260	8,30,41,27,26	4,4,4,0,3	0,2,0	0,0,0	298	149	1	1.0	0.5,0.789,0.837,1.0,0.812	NA,1.0,NA	-0.212
261	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13221516	13221574	13222282	261	13,82,46,77,19	34,166,65,119,14	0,21,2	0,5,0	207	149	1	1.0	0.216,0.262,0.337,0.318,0.494	NA,0.751,1.0	-0.55
262	"LOC100578835"	NA	chrNC_037642.1	-	13218879	13222282	13218879	13221872	13221953	13222282	262	151,970,1281,1359,2181	14,225,325,233,35	72,132,53	0,23,2	230	149	0.118904010519	0.25159007680270223	0.875,0.736,0.719,0.791,0.976	1.0,0.788,0.945	-0.092
263	"LOC100578835"	NA	chrNC_037642.1	-	13222347	13223060	13222347	13222460	13222904	13223060	263	50,430,471,587,1101	15,218,312,353,0	41,36,35	0,2,3	298	149	0.000199743797474	0.0007235855075809105	0.625,0.497,0.43,0.454,1.0	1.0,0.9,0.854	-0.317
264	"LOC409093"	NA	chrNC_037638.1	+	11872140	11873087	11872140	11872227	11872893	11873087	264	176,1155,2435,1006,1025	0,21,23,4,9	3963,3413,4266	280,191,217	298	149	0	0.0	1.0,0.965,0.981,0.992,0.983	0.876,0.899,0.908	0.09
265	"LOC409093"	NA	chrNC_037638.1	+	11872140	11873087	11872140	11872749	11872893	11873087	265	114,1115,2010,788,803	1,20,67,23,20	3637,3164,3290	368,361,402	293	149	0	0.0	0.983,0.966,0.938,0.946,0.953	0.834,0.817,0.806	0.138
266	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11872578	11872893	11874471	266	138,928,1719,744,675	6,10,49,4,15	3090,2481,3043	71,64,67	298	149	0.138314479627	0.2839965693899273	0.92,0.979,0.946,0.989,0.957	0.956,0.951,0.958	0.003
267	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11873087	11873243	11874471	267	127,885,1560,992,863	1,39,63,34,41	2681,3059,3329	313,307,338	298	149	0	0.0	0.984,0.919,0.925,0.936,0.913	0.811,0.833,0.831	0.11
268	"LOC409093"	NA	chrNC_037638.1	+	11872140	11874471	11872140	11873214	11873301	11874471	268	105,681,1172,801,750	10,210,327,122,184	2863,2664,2907	897,638,775	236	149	0.0950312401661	0.20623329742340116	0.869,0.672,0.694,0.806,0.72	0.668,0.725,0.703	0.054
269	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15941039	15940019	15940273	15940877	15941039	269	0,7,69,12,26	2,12,35,8,0	19,0,4	47,0,10	298	149	1	1.0	0.0,0.226,0.496,0.429,1.0	0.168,NA,0.167	0.263
270	"LOC113218581"	NA	chrNC_037638.1	-	15940019	15941039	15940019	15940292	15940877	15941039	270	0,7,46,6,9	0,0,2,0,23	14,0,4	19,3,0	298	149	1	1.0	NA,1.0,0.92,1.0,0.164	0.269,0.0,1.0	0.348
271	"LOC727346"	NA	chrNC_037643.1	+	12163547	12163834	12163547	12163701	12163788	12163834	271	55,623,119,235,90	26,126,21,26,21	23,10,12	0,0,0	236	149	1.97280980441e-08	1.3213567826659786e-07	0.572,0.757,0.782,0.851,0.73	1.0,1.0,1.0	-0.262
272	"LOC552221"	NA	chrNC_037638.1	+	14955227	14955492	14955227	14955277	14955349	14955492	272	77,462,571,320,409	4,22,41,29,40	1159,580,944	18,12,10	221	149	0	0.0	0.928,0.934,0.904,0.882,0.873	0.977,0.97,0.985	-0.073
274	"LOC724281"	NA	chrNC_037638.1	+	15334069	15335892	15334069	15335059	15335103	15335892	274	0,3,17,4,0	2,0,0,0,0	8,4,12	16,4,0	193	149	1	1.0	0.0,1.0,1.0,1.0,NA	0.279,0.436,1.0	0.178
275	"LOC724281"	NA	chrNC_037638.1	+	15334069	15335892	15334069	15335059	15335123	15335892	275	4,3,17,4,10	0,4,9,0,8	10,14,16	87,132,29	213	149	3.63721202379e-06	1.718905783831721e-05	1.0,0.344,0.569,1.0,0.466	0.074,0.069,0.278	0.535
276	"LOC410056"	NA	chrNC_037642.1	-	9476149	9476552	9476149	9476349	9476451	9476552	276	83,811,944,495,440	6,43,79,10,45	3915,2903,3816	151,122,133	251	149	7.96264124996e-05	0.00030507074089352926	0.891,0.918,0.876,0.967,0.853	0.939,0.934,0.945	-0.038
278	"LOC409282"	NA	chrNC_037638.1	-	15090600	15091398	15090600	15090963	15091062	15091398	278	15,93,67,37,69	10,101,46,21,27	120,121,196	313,172,356	248	149	1.54907431327e-08	1.0604324894517427e-07	0.474,0.356,0.467,0.514,0.606	0.187,0.297,0.249	0.239
279	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12414092	12418995	279	2,60,115,68,91	2,10,72,58,42	60,41,41	21,18,2	298	149	0.0941737860218	0.20484998781844813	0.333,0.75,0.444,0.37,0.52	0.588,0.532,0.911	-0.194
280	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12414459	12418995	280	2,45,64,46,55	0,0,8,6,4	32,29,22	51,3,34	298	149	9.89636221252e-05	0.00037151262983290805	1.0,1.0,0.8,0.793,0.873	0.239,0.829,0.244	0.456
281	"LOC100578368"	NA	chrNC_037641.1	-	12413082	12418995	12413082	12413402	12415250	12418995	281	3,62,93,77,69	4,37,60,51,33	54,40,53	88,49,98	298	149	1.06400687283e-06	5.596555924320508e-06	0.273,0.456,0.437,0.43,0.511	0.235,0.29,0.213	0.175
282	"LOC412965"	NA	chrNC_037642.1	-	8260863	8262850	8260863	8262019	8262276	8262850	282	32,499,350,432,200	2,61,141,163,118	94,88,121	8,2,14	298	149	8.73078240997e-05	0.00033176973157886003	0.889,0.804,0.554,0.57,0.459	0.855,0.957,0.812	-0.219
283	"LOC724450"	NA	chrNC_037642.1	-	1944755	1950196	1944755	1948208	1948594	1950196	283	19,282,279,295,283	0,16,12,28,20	251,189,237	16,14,4	298	149	0.269697193686	0.5111322530783028	1.0,0.898,0.921,0.84,0.876	0.887,0.871,0.967	-0.001
284	"LOC724450"	NA	chrNC_037642.1	-	1944755	1950196	1944755	1948308	1948594	1950196	284	3,125,115,81,119	11,29,17,16,29	102,59,76	12,28,20	298	149	0.616530098848	1.0	0.12,0.683,0.772,0.717,0.672	0.81,0.513,0.655	-0.067
285	"LOC410282"	NA	chrNC_037648.1	-	16213513	16213909	16213513	16213633	16213705	16213909	285	0,0,19,6,0	0,7,515,6,2	236,182,180	199,392,90	221	149	1	1.0	NA,0.0,0.024,0.403,0.0	0.444,0.238,0.574	-0.312
286	"LOC100578721"	NA	chrNC_037638.1	+	14348780	14349665	14348780	14349476	14349545	14349665	286	107,904,365,698,311	20,117,29,56,33	1271,901,1594	184,107,263	218	149	0.00747010328491	0.020698411185271458	0.785,0.841,0.896,0.895,0.866	0.825,0.852,0.806	0.029
287	"LOC412130"	NA	chrNC_037641.1	-	3707201	3707622	3707201	3707429	3707493	3707622	287	156,617,355,517,286	0,29,4,8,10	250,354,514	2,14,6	213	149	0.260238118355	0.49647886923873974	1.0,0.937,0.984,0.978,0.952	0.989,0.946,0.984	-0.003
288	"LOC408402"	NA	chrNC_037650.1	+	2884582	2885638	2884582	2885271	2885330	2885638	288	46,311,46,35,48	0,0,0,0,0	73,15,76	6,0,4	208	149	0.000398350975691	0.0013685046434255387	1.0,1.0,1.0,1.0,1.0	0.897,1.0,0.932	0.057
289	"LOC724636"	NA	chrNC_037638.1	-	14241937	14242268	14241937	14242065	14242155	14242268	289	67,676,992,607,967	0,51,49,54,32	22,42,58	0,1,0	239	149	1.66924757765e-05	7.228230208335582e-05	1.0,0.892,0.927,0.875,0.95	1.0,0.963,1.0	-0.059
290	"LOC410887"	NA	chrNC_037639.1	+	6959324	6960017	6959324	6959638	6959738	6960017	290	1,20,11,5,16	0,6,9,3,11	33,16,24	4,0,9	249	149	0.0279252568832	0.07026598421151135	1.0,0.666,0.422,0.499,0.465	0.832,1.0,0.615	-0.205
291	"LOC410831"	NA	chrNC_037639.1	-	13245996	13250410	13245996	13247068	13247876	13250410	291	128,332,222,306,391	23,102,164,106,168	1288,1159,1074	1167,785,709	298	149	9.28894570754e-05	0.00035012179974573844	0.736,0.619,0.404,0.591,0.538	0.356,0.425,0.431	0.174
292	"LOC551807"	NA	chrNC_037645.1	-	1542840	1543822	1542840	1543108	1543162	1543822	292	169,1245,751,1336,697	16,111,127,88,50	603,576,830	1,2,8	203	149	0	0.0	0.886,0.892,0.813,0.918,0.911	0.998,0.995,0.987	-0.109
293	"LOC725164"	NA	chrNC_037639.1	+	6483777	6485196	6483777	6483842	6483908	6485196	293	10,14,31,16,6	0,0,0,0,0	10,4,14	0,2,0	215	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.581,1.0	0.14
294	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6488391	6488553	6490995	6492021	294	0,17,34,38,3	0,16,33,13,15	0,10,9	2,0,0	298	149	1	1.0	NA,0.347,0.34,0.594,0.091	0.0,1.0,1.0	-0.324
295	"LOC725164"	NA	chrNC_037639.1	+	6488391	6492021	6488391	6489627	6490995	6492021	295	0,14,10,50,0	0,3,4,0,0	0,10,9	0,0,0	298	149	1	1.0	NA,0.7,0.556,1.0,NA	NA,1.0,1.0	-0.248
296	"LOC102653997"	NA	chrNC_037638.1	-	12828607	12829276	12828607	12828845	12828926	12829276	296	2,0,1,0,2	0,0,0,8,0	323,199,353	108,137,104	230	149	1	1.0	1.0,NA,1.0,0.0,1.0	0.66,0.485,0.687	0.139
297	"LOC410718"	NA	chrNC_037638.1	+	13024799	13027097	13024799	13025070	13025605	13027097	297	41,285,102,80,48	12,28,117,12,36	324,82,232	85,51,60	298	149	0.942561453746	1.0	0.631,0.836,0.304,0.769,0.4	0.656,0.446,0.659	0.001
298	"LOC551249"	NA	chrNC_037650.1	+	8717382	8717663	8717382	8717547	8717606	8717663	298	8,8,11,4,23	15,8,4,0,36	59,56,136	117,128,98	208	149	0.241817063781	0.4680492440334948	0.276,0.417,0.663,1.0,0.314	0.265,0.239,0.499	0.2
299	"LOC100576125"	NA	chrNC_037641.1	+	8487576	8489863	8487576	8488229	8488676	8489863	299	10,23,29,12,7	4,1,0,0,0	684,37,135	4,0,0	298	149	0.477414598691	0.8318810764400205	0.556,0.92,1.0,1.0,1.0	0.988,1.0,1.0	-0.101
300	"LOC551842"	NA	chrNC_037638.1	+	4566500	4567058	4566500	4566719	4566815	4567058	300	3,44,41,13,9	2,6,1,0,2	20,29,40	28,17,19	245	149	4.03086848355e-06	1.8857982704447485e-05	0.477,0.817,0.961,1.0,0.732	0.303,0.509,0.561	0.34
301	"LOC100576336"	NA	chrNC_037643.1	+	14139890	14140930	14139890	14140293	14140364	14140930	301	0,32,17,16,6	0,0,1,0,0	136,64,86	20,11,17	220	149	1	1.0	NA,1.0,0.92,1.0,1.0	0.822,0.798,0.774	0.182
302	"LOC100577174"	NA	chrNC_037640.1	-	4706249	4708332	4706249	4706721	4708261	4708332	302	7,5,34,11,6	0,6,2,0,3	269,120,175	485,470,288	298	149	3.58625333763e-07	2.060988800823167e-06	1.0,0.294,0.895,1.0,0.5	0.217,0.113,0.233	0.55
303	"LOC100577174"	NA	chrNC_037640.1	-	4708261	4708810	4708261	4708332	4708405	4708810	303	18,25,116,35,27	0,2,14,8,6	2140,1251,1070	175,181,116	222	149	0.885162658208	1.0	1.0,0.893,0.848,0.746,0.751	0.891,0.823,0.861	-0.011
304	"LOC409107"	NA	chrNC_037644.1	+	12080487	12080739	12080487	12080518	12080626	12080739	304	122,511,337,312,366	2,21,42,41,16	562,563,656	45,31,20	257	149	0.136231432503	0.28122275756162524	0.973,0.934,0.823,0.815,0.93	0.879,0.913,0.95	-0.019
305	"LOC726817"	NA	chrNC_037641.1	+	12373677	12374368	12373677	12373960	12374218	12374368	305	75,275,280,292,398	2,0,0,0,2	285,97,116	56,19,83	298	149	0	0.0	0.949,1.0,1.0,1.0,0.99	0.718,0.719,0.411	0.372
306	"LOC409109"	NA	chrNC_037638.1	-	12220524	12221499	12220524	12220693	12220777	12221499	306	85,2120,965,1188,772	8,197,86,93,38	117,2,10	0,0,1	233	149	1.17909818353e-06	6.0648641373835916e-06	0.872,0.873,0.878,0.891,0.929	1.0,1.0,0.865	-0.066
307	"LOC550689"	NA	chrNC_037643.1	-	15358096	15358571	15358096	15358290	15358366	15358571	307	104,996,552,651,597	15,144,132,139,104	996,563,929	257,169,252	225	149	8.9492426065e-05	0.0003386888157175406	0.821,0.821,0.735,0.756,0.792	0.72,0.688,0.709	0.079
308	"LOC725829"	NA	chrNC_037640.1	+	3035333	3037642	3035333	3035531	3036245	3037642	308	62,387,428,366,312	0,11,50,40,2	567,288,293	124,36,42	298	149	1.13205735897e-08	7.865264188067688e-08	1.0,0.946,0.811,0.821,0.987	0.696,0.8,0.777	0.155
309	"LOC725829"	NA	chrNC_037640.1	+	3035333	3037642	3035333	3035876	3036245	3037642	309	44,253,121,139,67	4,55,16,34,9	516,119,194	0,4,2	298	149	0	0.0	0.846,0.697,0.791,0.671,0.788	1.0,0.937,0.98	-0.214
310	"LOC409675"	NA	chrNC_037643.1	-	5139686	5142128	5139686	5141672	5141900	5142128	310	3144,37839,13878,21548,9842	0,11,8,4,5	23836,13665,35160	2,2,19	298	149	1	1.0	1.0,0.999,0.999,1.0,0.999	1.0,1.0,0.999	-0.0
311	"LOC551555"	NA	chrNC_037638.1	+	13940	16474	13940	15095	15179	16474	311	245,1608,330,888,226	8,58,46,61,55	4177,1444,5173	95,68,97	233	149	1.01947339459e-11	1.0205696025411721e-10	0.951,0.947,0.821,0.903,0.724	0.966,0.931,0.972	-0.087
312	"LOC410603"	NA	chrNC_037652.1	-	6968332	6969218	6968332	6968633	6968693	6969218	312	0,24,23,22,49	0,0,0,0,1	80,100,14	4,8,8	209	149	1	1.0	NA,1.0,1.0,1.0,0.972	0.934,0.899,0.555	0.197
313	"LOC410603"	NA	chrNC_037652.1	-	6968332	6969218	6968332	6968804	6968869	6969218	313	0,26,31,28,26	0,0,0,0,0	48,57,2	6,18,0	214	149	1	1.0	NA,1.0,1.0,1.0,1.0	0.848,0.688,1.0	0.155
314	"LOC726667"	NA	chrNC_037638.1	+	11739110	11739561	11739110	11739169	11739427	11739561	314	85,339,155,218,126	3,7,12,0,0	897,440,1096	56,66,145	298	149	9.64339719189e-13	1.108395405635752e-11	0.934,0.96,0.866,1.0,1.0	0.889,0.769,0.791	0.136
316	"Tpcn1"	NA	chrNC_037638.1	+	2104554	2104856	2104554	2104652	2104790	2104856	316	14,63,8,23,14	0,13,2,0,0	613,41,88	6,0,0	287	149	0.000302001827659	0.0010570063968065	1.0,0.716,0.675,1.0,1.0	0.981,1.0,1.0	-0.115
317	"LOC727234"	NA	chrNC_037648.1	+	14861331	14862036	14861331	14861373	14861451	14862036	317	98,508,240,446,195	16,161,9,46,18	558,304,672	24,19,67	227	149	0.00278056836849	0.00819211756665883	0.801,0.674,0.946,0.864,0.877	0.939,0.913,0.868	-0.074
318	"LOC102653945"	NA	chrNC_037648.1	+	893605	894260	893605	893815	893895	894260	318	10,185,116,77,107	4,57,82,53,62	15,6,49	2,2,35	229	149	0.472060172244	0.829222679922951	0.619,0.679,0.479,0.486,0.529	0.83,0.661,0.477	-0.098
319	"LOC551919"	NA	chrNC_037642.1	+	11248696	11249301	11248696	11248834	11248926	11249301	319	2767,3864,5199,3038,2473	2657,10192,8495,8599,11143	101,99,179	29,29,34	241	149	0	0.0	0.392,0.19,0.275,0.179,0.121	0.683,0.679,0.765	-0.478
320	"LOC107966061"	NA	chrNC_037638.1	+	21475470	21481907	21475470	21475814	21475925	21481907	320	0,10,10,4,13	0,0,0,0,1	0,0,3	0,0,2	260	149	1	1.0	NA,1.0,1.0,1.0,0.882	NA,NA,0.462	0.508
321	"LOC107966049"	NA	chrNC_037638.1	-	10978656	10980725	10978656	10980456	10980558	10980725	321	5,16,30,28,31	0,0,10,2,0	28,64,100	4,2,5	251	149	0.540832884309	0.9171501189283771	1.0,1.0,0.64,0.893,1.0	0.806,0.95,0.922	0.014
322	"LOC409743"	NA	chrNC_037651.1	-	5407708	5408189	5407708	5408054	5408122	5408189	322	12,53,18,15,3	0,12,1,12,0	6,24,47	13,8,17	217	149	0.0192334510606	0.05015782335411373	1.0,0.752,0.925,0.462,1.0	0.241,0.673,0.655	0.305
324	"LOC724925"	NA	chrNC_037642.1	-	5397794	5398078	5397794	5397865	5397943	5398078	324	55,138,109,148,98	0,39,2,19,14	411,293,541	19,21,17	227	149	0.00149543873366	0.004671991479991477	1.0,0.699,0.973,0.836,0.821	0.934,0.902,0.954	-0.064
325	"LOC102653619"	NA	chrNC_037638.1	-	1606221	1609466	1606221	1607277	1607380	1609466	325	0,1,0,0,0	0,0,0,0,0	0,0,0	26,0,0	252	149	1	1.0	NA,1.0,NA,NA,NA	0.0,NA,NA	1.0
326	"LOC102653619"	NA	chrNC_037638.1	-	1606221	1609466	1606221	1609198	1609280	1609466	326	0,0,1,4,0	0,3,0,2,3	19,4,0	24,7,14	231	149	1	1.0	NA,0.0,1.0,0.563,0.0	0.338,0.269,0.0	0.188
327	"LOC102653619"	NA	chrNC_037638.1	-	1611084	1614722	1611084	1611600	1611757	1614722	327	0,0,16,2,1	0,0,42,4,11	18,18,4	14,16,13	298	149	1	1.0	NA,NA,0.16,0.2,0.043	0.391,0.36,0.133	-0.16
328	"LOC102654998"	NA	chrNC_037638.1	-	1771625	1772176	1771625	1771678	1771843	1772176	328	50,390,583,488,433	0,0,0,4,2	58,38,41	0,0,0	298	149	1	1.0	1.0,1.0,1.0,0.984,0.991	1.0,1.0,1.0	-0.005
329	"LOC102654998"	NA	chrNC_037638.1	-	1773265	1773619	1773265	1773404	1773479	1773619	329	16,158,68,85,77	1,4,21,4,2	0,5,3	0,0,9	224	149	1	1.0	0.914,0.963,0.683,0.934,0.962	NA,1.0,0.181	0.301
330	"LOC724903"	NA	chrNC_037638.1	-	17470228	17471866	17470228	17470516	17471812	17471866	330	0,1,0,0,2	0,0,0,0,0	22,8,15	2,0,12	298	149	1	1.0	NA,1.0,NA,NA,1.0	0.846,1.0,0.385	0.256
331	"LOC408874"	NA	chrNC_037643.1	+	14492817	14496462	14492817	14495919	14495988	14496462	331	190,1117,1050,958,1000	30,229,212,114,173	3039,5015,3450	203,309,255	218	149	0	0.0	0.812,0.769,0.772,0.852,0.798	0.911,0.917,0.902	-0.109
332	"LOC113218748"	NA	chrNC_037641.1	+	4173318	4181015	4173318	4174572	4174632	4181015	332	0,0,0,2,0	0,0,0,0,0	30,16,6	0,0,2	209	149	1	1.0	NA,NA,NA,1.0,NA	1.0,1.0,0.681	0.106
334	"LOC100577548"	NA	chrNC_037641.1	+	12044046	12044457	12044046	12044155	12044229	12044457	334	29,189,171,370,203	5,46,91,159,67	22,51,7	14,11,9	223	149	0.357413586279	0.6511781777411918	0.795,0.733,0.557,0.609,0.669	0.512,0.756,0.342	0.136
335	"LOC410780"	NA	chrNC_037638.1	-	24826158	24828137	24826158	24826545	24827896	24828137	335	0,140,68,107,71	0,56,28,39,30	6,9,4	0,0,0	298	149	1	1.0	NA,0.556,0.548,0.578,0.542	1.0,1.0,1.0	-0.444
336	"LOC408810"	NA	chrNC_037641.1	+	6968665	6969352	6968665	6968962	6969034	6969352	336	1,13,20,1,7	23,353,296,206,312	18,5,8	197,97,85	221	149	0.00171509766922	0.005269821551299736	0.028,0.024,0.044,0.003,0.015	0.058,0.034,0.06	-0.028
337	"LOC726781"	NA	chrNC_037648.1	-	14375365	14375591	14375365	14375476	14375581	14375591	337	108,932,567,774,491	25,180,205,235,136	316,296,346	83,146,163	254	149	0.0160966692036	0.042817140081576	0.717,0.752,0.619,0.659,0.679	0.691,0.543,0.555	0.089
338	"LOC726781"	NA	chrNC_037648.1	-	14375365	14375591	14375365	14375479	14375581	14375591	338	106,859,520,744,438	57,530,464,656,420	297,279,320	170,267,242	251	149	0.781269679073	1.0	0.525,0.49,0.399,0.402,0.382	0.509,0.383,0.44	-0.004
339	"LOC551581"	NA	chrNC_037638.1	-	9187215	9187566	9187215	9187305	9187398	9187566	339	9,187,34,34,21	0,4,1,0,0	86,4,42	6,2,6	242	149	1.38017128276e-05	6.089760494073744e-05	1.0,0.966,0.954,1.0,1.0	0.898,0.552,0.812	0.23
340	"LOC725335"	NA	chrNC_037646.1	+	9744099	9744601	9744099	9744238	9744322	9744601	340	2,0,14,0,6	0,0,0,0,0	0,1,0	8,0,0	233	149	1	1.0	1.0,NA,1.0,NA,1.0	0.0,1.0,NA	0.5
343	"LOC551259"	NA	chrNC_037644.1	+	9007078	9008530	9007078	9007324	9007483	9008530	343	509,2414,2256,3946,5239	32,123,211,262,403	667,486,714	110,71,114	298	149	2.36477504245e-14	3.0577855062790976e-13	0.888,0.908,0.842,0.883,0.867	0.752,0.774,0.758	0.116
344	"LOC102655033"	NA	chrNC_037643.1	-	7003915	7004265	7003915	7004100	7004177	7004265	344	10,11,4,10,4	0,0,0,0,2	2,21,46	0,7,2	226	149	0.000505305999586	0.0016983389372367001	1.0,1.0,1.0,1.0,0.569	1.0,0.664,0.938	0.046
345	"LOC410165"	NA	chrNC_037642.1	-	8442735	8447618	8442735	8443216	8447163	8447618	345	304,1951,1108,1362,941	14,41,18,34,16	1089,802,986	235,337,316	298	149	0	0.0	0.916,0.96,0.969,0.952,0.967	0.699,0.543,0.609	0.336
346	"LOC410165"	NA	chrNC_037642.1	-	8442735	8447618	8442735	8447093	8447163	8447618	346	162,1443,984,1035,746	9,113,43,42,45	393,459,647	3,19,16	219	149	3.57740132317e-06	1.69926562850575e-05	0.925,0.897,0.94,0.944,0.919	0.989,0.943,0.965	-0.041
347	"LOC551486"	NA	chrNC_037648.1	-	2614724	2615738	2614724	2615484	2615578	2615738	347	189,848,424,385,337	4,53,12,17,4	3324,1001,1503	731,291,382	243	149	0	0.0	0.967,0.907,0.956,0.933,0.981	0.736,0.678,0.707	0.242
348	"LOC551486"	NA	chrNC_037648.1	-	2614724	2615738	2614724	2615484	2615583	2615738	348	189,849,427,389,337	1,81,42,24,50	3328,1008,1513	840,553,814	248	149	1.11022302463e-16	1.615027556141453e-15	0.991,0.863,0.859,0.907,0.802	0.704,0.523,0.528	0.299
349	"LOC409443"	NA	chrNC_037640.1	-	4418659	4418966	4418659	4418760	4418841	4418966	349	0,25,4,6,7	98,740,370,398,215	46,19,32	515,470,576	230	149	6.62493387926e-08	4.1957914568646665e-07	0.0,0.021,0.007,0.01,0.021	0.055,0.026,0.035	-0.027
350	"LOC724900"	NA	chrNC_037640.1	+	12764899	12765869	12764899	12765029	12765128	12765869	350	0,35,4,22,10	2,18,10,21,6	134,75,4	348,142,2	248	149	0.263393824607	0.5014716783417525	0.0,0.539,0.194,0.386,0.5	0.188,0.241,0.546	-0.001
351	"LOC107965402"	NA	chrNC_037650.1	+	2939257	2939786	2939257	2939552	2939627	2939786	351	2,4,6,3,4	1,9,34,53,6	4,8,5	0,0,3	224	149	2.96144423761e-07	1.7340280410156665e-06	0.571,0.228,0.105,0.036,0.307	1.0,1.0,0.526	-0.593
