ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1266	"LOC725818"	"LOC725818"	chrNC_037638.1	-	13205559	13205791	13205559	13205788	13210164	13210185
1296	"LOC409666"	"LOC409666"	chrNC_037652.1	-	5898097	5898233	5898097	5898198	5908990	5909243
1298	"LOC102654521"	"LOC102654521"	chrNC_037645.1	-	8504872	8505241	8504872	8504966	8505350	8505489
1299	"LOC102654521"	"LOC102654521"	chrNC_037645.1	-	8505554	8507267	8505554	8505996	8507409	8507483
1304	"LOC551460"	"LOC551460"	chrNC_037643.1	-	17112010	17112365	17112010	17112353	17126624	17126943
1305	"LOC551460"	"LOC551460"	chrNC_037643.1	-	17112010	17112365	17112010	17112353	17164544	17164745
1310	"LOC408577"	"LOC408577"	chrNC_037638.1	+	18906357	18909802	18909692	18909802	18905286	18906260
1318	"LOC100576709"	"LOC100576709"	chrNC_037653.1	-	1700184	1700593	1700184	1700515	1702244	1702475
1319	"LOC100576709"	"LOC100576709"	chrNC_037653.1	-	1700184	1700776	1700184	1700515	1702244	1702475
1320	"LOC100576709"	"LOC100576709"	chrNC_037653.1	-	1700184	1700776	1700184	1700593	1702244	1702475
1321	"LOC107964206"	"LOC107964206"	chrNC_037640.1	+	12185935	12188449	12185984	12188449	12173006	12173208
1329	"LOC410408"	"LOC410408"	chrNC_037650.1	+	2812984	2813800	2813474	2813800	2812657	2812773
1330	"LOC410824"	"LOC410824"	chrNC_037639.1	+	13891583	13891802	13891587	13891802	13889837	13890087
1336	"LOC102654428"	"LOC102654428"	chrNC_037647.1	+	10798315	10799024	10798478	10799024	10798042	10798181
1351	"LOC100576896"	"LOC100576896"	chrNC_037639.1	-	2019675	2019889	2019675	2019801	2019964	2020760
1356	"LOC100576896"	"LOC100576896"	chrNC_037639.1	-	2019675	2020303	2019675	2020155	2021168	2021394
1358	"LOC100576896"	"LOC100576896"	chrNC_037639.1	-	2019675	2020760	2019675	2020303	2021168	2021394
1360	"LOC550664"	"LOC550664"	chrNC_037639.1	+	10171704	10171947	10171765	10171947	10170695	10171151
1361	"LOC550664"	"LOC550664"	chrNC_037639.1	+	10171704	10171947	10171837	10171947	10170695	10171151
1362	"LOC550664"	"LOC550664"	chrNC_037639.1	+	10171765	10171947	10171837	10171947	10170695	10171151
1365	"LOC413309"	"LOC413309"	chrNC_037648.1	-	448064	448163	448064	448160	448453	448755
1366	"LOC413309"	"LOC413309"	chrNC_037648.1	-	448064	448163	448064	448160	452814	452913
1369	"LOC551847"	"LOC551847"	chrNC_037652.1	+	3472215	3472384	3472273	3472384	3471650	3471788
1378	"LOC410882"	"LOC410882"	chrNC_037639.1	-	7844387	7844656	7844387	7844629	7845743	7845938
1379	"LOC410882"	"LOC410882"	chrNC_037639.1	-	7844387	7844656	7844387	7844629	7850638	7850879
1380	"LOC410882"	"LOC410882"	chrNC_037639.1	-	7844387	7844656	7844387	7844629	7857793	7857866
1399	"LOC409836"	"LOC409836"	chrNC_037645.1	-	2325214	2325378	2325214	2325342	2325701	2325965
1400	"LOC551999"	"LOC551999"	chrNC_037647.1	+	390419	390505	390422	390505	390019	390145
1406	"LOC408576"	"LOC408576"	chrNC_037638.1	-	19201002	19202469	19201002	19202466	19213109	19213193
1407	"LOC408576"	"LOC408576"	chrNC_037638.1	-	19201002	19202469	19201002	19202466	19228786	19228939
1409	"LOC408576"	"LOC408576"	chrNC_037638.1	-	19201002	19202469	19201002	19202466	19238697	19238886
1420	"LOC410864"	"LOC410864"	chrNC_037639.1	+	11567111	11567282	11567124	11567282	11566568	11566685
1436	"LOC410079"	"LOC410079"	chrNC_037640.1	-	12172080	12172371	12172080	12172318	12172602	12172652
1437	"LOC107965037"	"LOC107965037"	chrNC_037647.1	+	10080361	10080881	10080647	10080881	10064061	10064510
1442	"LOC726735"	"LOC726735"	chrNC_037639.1	+	2851369	2851536	2851387	2851536	2846213	2846400
1445	"LOC410933"	"LOC410933"	chrNC_037640.1	-	9358576	9358735	9358576	9358675	9359017	9359102
1458	"LOC411018"	"LOC411018"	chrNC_037641.1	-	10802741	10803060	10802741	10803014	10804290	10804539
1461	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10082929	10083412	10081529	10081870
1462	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10082939	10083412	10081529	10081870
1463	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10083243	10083412	10081529	10081870
1464	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082929	10083412	10082939	10083412	10081529	10081870
1465	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081529	10081870
1467	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10082929	10083412	10081529	10082090
1468	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10082939	10083412	10081529	10082090
1469	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082876	10083412	10083243	10083412	10081529	10082090
1471	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081529	10082090
1472	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082939	10083412	10083243	10083412	10081529	10082090
1473	"LOC413753"	"LOC413753"	chrNC_037649.1	+	10082929	10083412	10083243	10083412	10081530	10081866
1479	"LOC725485"	"LOC725485"	chrNC_037645.1	-	12670925	12671035	12670925	12671032	12671117	12671776
1482	"LOC102654089"	"LOC102654089"	chrNC_037647.1	+	9911664	9911883	9911696	9911883	9910945	9910960
1499	"LOC408631"	"LOC408631"	chrNC_037638.1	+	25459248	25459482	25459290	25459482	25455902	25456077
1504	"LOC102655619"	"LOC102655619"	chrNC_037653.1	-	4714254	4716063	4714254	4715276	4716113	4717055
1509	"LOC107965445"	"LOC107965445"	chrNC_037638.1	-	25994609	25996945	25994609	25996761	25997025	25998221
1513	"LOC100578899"	"LOC100578899"	chrNC_037639.1	+	15658185	15658313	15658224	15658313	15655803	15655950
1514	"LOC100578899"	"LOC100578899"	chrNC_037639.1	+	15658185	15658313	15658224	15658313	15656149	15656193
1515	"LOC100578899"	"LOC100578899"	chrNC_037639.1	+	15658185	15658313	15658224	15658313	15656621	15656926
1517	"LOC100576862"	"LOC100576862"	chrNC_037639.1	+	2071287	2071492	2071317	2071492	2041303	2041567
1522	"LOC552236"	"LOC552236"	chrNC_037642.1	-	10947759	10947928	10947759	10947911	10948016	10948207
1523	"LOC552236"	"LOC552236"	chrNC_037642.1	-	10947759	10947928	10947759	10947911	10948026	10948207
1524	"LOC725290"	"LOC725290"	chrNC_037650.1	+	3742964	3743193	3743003	3743193	3734877	3735086
1528	"LOC413555"	"LOC413555"	chrNC_037646.1	+	3234621	3234744	3234624	3234744	3213134	3213342
1534	"LOC409922"	"LOC409922"	chrNC_037638.1	+	27587355	27587631	27587409	27587631	27586113	27586319
1535	"LOC409922"	"LOC409922"	chrNC_037638.1	+	27587355	27587631	27587409	27587631	27586602	27586768
1549	"LOC412780"	"LOC412780"	chrNC_037639.1	+	8150544	8150758	8150684	8150758	8150308	8150447
1550	"LOC409318"	"LOC409318"	chrNC_037652.1	-	6542539	6542767	6542539	6542734	6545195	6545347
1551	"LOC409318"	"LOC409318"	chrNC_037652.1	-	6542539	6542767	6542539	6542734	6545414	6546163
1552	"LOC410305"	"LOC410305"	chrNC_037648.1	+	9459123	9459415	9459377	9459415	9458975	9459046
1559	"LOC551688"	"LOC551688"	chrNC_037639.1	-	15306663	15310257	15306663	15306812	15312626	15312788
1561	"LOC102655564"	"LOC102655564"	chrNC_037648.1	-	11031444	11034286	11031444	11034282	11036193	11036289
1581	"LOC102653640"	"LOC102653640"	chrNC_037639.1	-	11817799	11818302	11817799	11817999	11822803	11822820
1595	"Para"	"Para"	chrNC_037646.1	-	6458670	6458802	6458670	6458775	6460899	6461250
1605	"LOC100576789"	"LOC100576789"	chrNC_037638.1	+	1656304	1657650	1657007	1657650	1655932	1655998
1607	"LOC412865"	"LOC412865"	chrNC_037648.1	+	9374711	9375007	9374935	9375007	9369015	9369377
1632	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15705062	15705286	15705068	15705286	15700810	15700952
1633	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15705062	15705286	15705068	15705286	15702373	15702509
1634	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15705062	15705286	15705068	15705286	15704358	15704660
1635	"LOC409821"	"LOC409821"	chrNC_037639.1	+	15715409	15715466	15715412	15715466	15714768	15714825
1656	"LOC412055"	"LOC412055"	chrNC_037647.1	-	8013414	8013651	8013414	8013648	8013796	8013894
1659	"LOC100577050"	"LOC100577050"	chrNC_037651.1	-	6792089	6792286	6792089	6792230	6794048	6794195
1664	"LOC413504"	"LOC413504"	chrNC_037647.1	+	10361899	10362113	10361944	10362113	10350828	10350905
1677	"LOC100577291"	"LOC100577291"	chrNC_037638.1	-	6783682	6784010	6783682	6783935	6784618	6785042
1678	"LOC100577291"	"LOC100577291"	chrNC_037638.1	-	6783682	6784010	6783682	6783935	6784701	6785047
1680	"LOC552192"	"LOC552192"	chrNC_037640.1	+	6899090	6900120	6899097	6900120	6898420	6898621
1681	"LOC552192"	"LOC552192"	chrNC_037640.1	+	6899090	6900120	6899097	6900120	6898475	6898763
1693	"LOC550930"	"LOC550930"	chrNC_037643.1	-	16070064	16070298	16070064	16070295	16093268	16093380
1702	"LOC552074"	"LOC552074"	chrNC_037639.1	-	12609106	12609292	12609106	12609267	12610702	12610802
1715	"LOC408623"	"LOC408623"	chrNC_037638.1	+	2531642	2531743	2531657	2531743	2530910	2530973
1727	"LOC724557"	"LOC724557"	chrNC_037640.1	-	9862912	9863394	9862912	9863391	9863948	9864135
1729	"LOC724852"	"LOC724852"	chrNC_037639.1	+	15348173	15348272	15348176	15348272	15345554	15345673
1733	"LOC100578168"	"LOC100578168"	chrNC_037641.1	+	8907967	8908203	8907970	8908203	8901589	8901816
1738	"LOC725524"	"LOC725524"	chrNC_037643.1	-	7098184	7098344	7098184	7098341	7101160	7101238
1755	"LOC551496"	"LOC551496"	chrNC_037647.1	-	10957400	10957614	10957400	10957566	10958127	10958418
1778	"LOC412355"	"LOC412355"	chrNC_037647.1	+	11892088	11892411	11892091	11892411	11888059	11888127
1789	"LOC551973"	"LOC551973"	chrNC_037643.1	-	13258594	13258887	13258594	13258875	13261484	13261967
1791	"LOC410936"	"LOC410936"	chrNC_037640.1	-	7764705	7765028	7764705	7764948	7766925	7767311
1792	"LOC410936"	"LOC410936"	chrNC_037640.1	-	7764705	7765079	7764705	7764948	7766925	7767311
1793	"LOC410936"	"LOC410936"	chrNC_037640.1	-	7764705	7765079	7764705	7765028	7766925	7767311
1797	"LOC408925"	"LOC408925"	chrNC_037644.1	-	10488696	10488846	10488696	10488827	10489491	10489594
1801	"LOC725970"	"LOC725970"	chrNC_037646.1	+	10994525	10994769	10994685	10994769	10994025	10994438
1802	"LOC725970"	"LOC725970"	chrNC_037646.1	+	10994547	10994769	10994685	10994769	10994025	10994438
1804	"LOC100576661"	"LOC100576661"	chrNC_037643.1	+	14313749	14314613	14314355	14314613	14313040	14313294
1812	"LOC551831"	"LOC551831"	chrNC_037642.1	+	12046974	12047249	12047145	12047249	12046543	12046636
1813	"LOC551831"	"LOC551831"	chrNC_037642.1	+	12046974	12047249	12047145	12047249	12046560	12046664
1816	"LOC411144"	"LOC411144"	chrNC_037643.1	-	15079481	15079741	15079481	15079737	15079878	15080047
1817	"LOC411144"	"LOC411144"	chrNC_037643.1	-	15079481	15079741	15079481	15079737	15079955	15080047
1820	"LOC725167"	"LOC725167"	chrNC_037640.1	-	12079237	12079324	12079237	12079312	12079412	12079505
1822	"LOC725167"	"LOC725167"	chrNC_037640.1	-	12079237	12079324	12079237	12079312	12079641	12079708
1833	"LOC724658"	"LOC724658"	chrNC_037643.1	+	16152314	16152410	16152379	16152410	16152102	16152250
1837	"LOC408568"	"LOC408568"	chrNC_037638.1	-	22769090	22769196	22769090	22769152	22770150	22770357
1847	"LOC552419"	"LOC552419"	chrNC_037643.1	-	16469913	16470157	16469913	16470079	16473821	16474048
1849	"LOC552419"	"LOC552419"	chrNC_037643.1	-	16469913	16470170	16469913	16470157	16473821	16474048
1850	"LOC552419"	"LOC552419"	chrNC_037643.1	-	16469913	16470170	16469913	16470079	16474004	16474082
1859	"LOC552604"	"LOC552604"	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16932813	16932925
1860	"LOC552604"	"LOC552604"	chrNC_037643.1	-	16930749	16931700	16930749	16931697	16933240	16933487
1867	"LOC726163"	"LOC726163"	chrNC_037643.1	-	17079025	17079193	17079025	17079089	17079317	17079524
1868	"LOC410736"	"LOC410736"	chrNC_037638.1	-	7908552	7908721	7908552	7908698	7909108	7909269
1869	"LOC410736"	"LOC410736"	chrNC_037638.1	-	7908552	7908721	7908552	7908698	7909151	7909269
1881	"LOC726842"	"LOC726842"	chrNC_037644.1	-	1069274	1073155	1069274	1073152	1083520	1083667
1892	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668853	1669052	1668853	1668964	1669194	1669564
1893	"Y-e3"	"Y-e3"	chrNC_037648.1	+	2260681	2260886	2260684	2260886	2259178	2259594
1896	"LOC726167"	"LOC726167"	chrNC_037646.1	+	8000156	8000345	8000159	8000345	7999796	7999843
1897	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10798599	10787861	10788139	10799432	10807169
1898	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10798599	10787861	10788139	10806953	10807157
1899	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10801164	10787861	10788139	10806953	10807157
1900	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10787861	10801164	10787861	10798599	10806953	10807157
1902	"LOC411712"	"LOC411712"	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605507
1903	"LOC411712"	"LOC411712"	chrNC_037644.1	+	10605587	10605726	10605591	10605726	10605316	10605511
1904	"LOC107964069"	"LOC107964069"	chrNC_037639.1	-	6107119	6108079	6107119	6107363	6184112	6186357
1908	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2316623	2316785
1909	"LOC408952"	"LOC408952"	chrNC_037644.1	+	2322855	2323106	2322858	2323106	2318706	2318772
1917	"LOC408945"	"LOC408945"	chrNC_037644.1	+	2959271	2959409	2959277	2959409	2958867	2959190
1918	"LOC102654975"	"LOC102654975"	chrNC_037641.1	+	8405961	8406988	8405964	8406988	8378907	8380517
1919	"LOC102654975"	"LOC102654975"	chrNC_037641.1	+	8405961	8406988	8405964	8406988	8378907	8380535
1922	"LOC102656548"	"LOC102656548"	chrNC_037644.1	-	2971057	2971915	2971057	2971450	2973524	2973638
1924	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3257229	3257447
1926	"LOC409768"	"LOC409768"	chrNC_037644.1	+	3261586	3262045	3261610	3262045	3259173	3259289
1946	"LOC100577493"	"LOC100577493"	chrNC_037647.1	-	8361097	8361281	8361097	8361168	8361355	8361581
1947	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9213806	9214016
1948	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9217732	9217882
1949	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223239
1950	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9227419	9227620	9227430	9227620	9222601	9223305
1954	"LOC411223"	"LOC411223"	chrNC_037644.1	+	8764240	8764909	8764545	8764909	8761833	8761875
1957	"LOC100576690"	"LOC100576690"	chrNC_037651.1	+	5765412	5765532	5765496	5765532	5756636	5756699
1964	"LOC411219"	"LOC411219"	chrNC_037644.1	-	9635106	9635379	9635106	9635251	9635554	9635941
1989	"LOC411696"	"LOC411696"	chrNC_037644.1	-	13471505	13471994	13471505	13471738	13472083	13472326
1997	"LOC412172"	"LOC412172"	chrNC_037648.1	-	11111111	11111244	11111111	11111219	11111633	11111821
1999	"LOC414015"	"LOC414015"	chrNC_037645.1	+	540719	541407	540741	541407	539946	540009
2000	"LOC414015"	"LOC414015"	chrNC_037645.1	+	540719	541407	540768	541407	539946	540009
2001	"LOC414015"	"LOC414015"	chrNC_037645.1	+	540741	541407	540768	541407	539946	540009
2009	"LOC411693"	"LOC411693"	chrNC_037645.1	+	1612639	1613024	1612756	1613024	1607752	1607961
2010	"LOC411693"	"LOC411693"	chrNC_037645.1	+	1612639	1613024	1612838	1613024	1607752	1607961
2020	"LOC726504"	"LOC726504"	chrNC_037645.1	+	1903998	1904768	1904619	1904768	1903605	1903755
2025	"LOC552596"	"LOC552596"	chrNC_037645.1	+	2247261	2247445	2247310	2247445	2246609	2246654
2034	"LOC100576968"	"LOC100576968"	chrNC_037645.1	-	2254041	2254171	2254041	2254137	2255400	2255539
2036	"LOC726677"	"LOC726677"	chrNC_037650.1	-	2838191	2838332	2838191	2838291	2838439	2838600
2042	"LOC410018"	"LOC410018"	chrNC_037645.1	-	2793077	2793151	2793077	2793146	2793466	2793569
2045	"LOC551885"	"LOC551885"	chrNC_037645.1	+	3478190	3478377	3478278	3478377	3477549	3477689
2057	"LOC410330"	"LOC410330"	chrNC_037648.1	-	12424017	12424904	12424017	12424885	12425401	12425624
2059	"LOC410330"	"LOC410330"	chrNC_037648.1	-	12425197	12425273	12425197	12425269	12426632	12427382
2061	"LOC410127"	"LOC410127"	chrNC_037639.1	+	6324415	6324687	6324427	6324687	6308406	6308463
2083	"LOC725837"	"LOC725837"	chrNC_037645.1	-	6612303	6612522	6612303	6612385	6612588	6612792
2100	"LOC412080"	"LOC412080"	chrNC_037645.1	-	7784535	7784744	7784535	7784741	7785318	7785667
2104	"LOC409240"	"LOC409240"	chrNC_037645.1	+	8206341	8207057	8206410	8207057	8204161	8204424
2112	"LOC551663"	"LOC551663"	chrNC_037645.1	+	8548895	8549051	8548898	8549051	8543843	8544006
2127	"LOC412399"	"LOC412399"	chrNC_037649.1	-	3291294	3291588	3291294	3291494	3295527	3295666
2128	"LOC412399"	"LOC412399"	chrNC_037649.1	-	3291294	3291989	3291294	3291494	3295527	3295666
2129	"LOC412399"	"LOC412399"	chrNC_037649.1	-	3291294	3291989	3291294	3291588	3295527	3295666
2138	"LOC551021"	"LOC551021"	chrNC_037645.1	-	12383708	12383923	12383708	12383911	12384204	12384435
2139	"LOC551021"	"LOC551021"	chrNC_037645.1	-	12383708	12383923	12383708	12383911	12384356	12384444
2141	"LOC727634"	"LOC727634"	chrNC_037645.1	-	11728859	11729107	11728859	11729017	11729198	11729279
2142	"LOC727634"	"LOC727634"	chrNC_037645.1	-	11731243	11731441	11731243	11731433	11731919	11731975
2144	"LOC412069"	"LOC412069"	chrNC_037645.1	-	11736488	11736725	11736488	11736697	11736771	11737010
2151	"LOC412722"	"LOC412722"	chrNC_037645.1	-	11882817	11882952	11882817	11882930	11884573	11884726
2154	"LOC410910"	"LOC410910"	chrNC_037640.1	-	13254199	13254796	13254199	13254793	13255167	13255426
2158	"LOC409268"	"LOC409268"	chrNC_037646.1	-	285905	286010	285905	286007	286770	286945
2159	"LOC409268"	"LOC409268"	chrNC_037646.1	-	285905	286010	285905	286007	287049	287153
2161	"LOC102655120"	"LOC102655120"	chrNC_037646.1	-	535131	535284	535131	535266	553482	553577
2166	"LOC100576436"	"LOC100576436"	chrNC_037646.1	+	1607805	1607958	1607887	1607958	1607307	1607472
2192	"LOC413383"	"LOC413383"	chrNC_037644.1	-	2256618	2256770	2256618	2256730	2260353	2260586
2196	"LOC412091"	"LOC412091"	chrNC_037646.1	-	5878545	5878892	5878545	5878888	5879397	5879560
2197	"LOC412091"	"LOC412091"	chrNC_037646.1	-	5878545	5878892	5878545	5878888	5879405	5879560
2207	"LOC100576879"	"LOC100576879"	chrNC_037650.1	+	8733134	8733250	8733179	8733250	8732029	8732103
2215	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358259	5358478	5358259	5358442	5358757	5358824
2216	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7483844	7484985	7483844	7483970	7485084	7485186
2230	"LOC409011"	"LOC409011"	chrNC_037646.1	+	8630876	8630972	8630888	8630972	8630486	8630630
2238	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485535	4485657	4485535	4485637	4485762	4486167
2246	"LOC409409"	"LOC409409"	chrNC_037646.1	-	11402225	11402483	11402225	11402480	11403174	11403522
2247	"LOC409186"	"LOC409186"	chrNC_037646.1	+	11443022	11443347	11443029	11443347	11442854	11442952
2256	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11833847	11834164	11833924	11834164	11829965	11830252
2265	"LOC100576781"	"LOC100576781"	chrNC_037647.1	-	3233158	3233263	3233158	3233260	3233957	3234000
2273	"LOC551270"	"LOC551270"	chrNC_037647.1	+	4694210	4694615	4694391	4694615	4693940	4694135
2275	"LOC410415"	"LOC410415"	chrNC_037650.1	+	3526968	3527293	3526978	3527293	3526501	3526688
2280	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8030899	8031031	8070512	8070761
2281	"LOC100576528"	"LOC100576528"	chrNC_037644.1	-	8030899	8031034	8030899	8031031	8084744	8084947
2283	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7143585	7144094	7143585	7144091	7144971	7145079
2285	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145039	7144683	7144890	7145989	7146095
2286	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145079	7144683	7144890	7145989	7146095
2289	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6535033	6535312
2290	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6533723	6534558	6533723	6533924	6535037	6535312
2297	"LOC414027"	"LOC414027"	chrNC_037647.1	-	8688798	8688889	8688798	8688858	8688969	8688994
2302	"LOC100578345"	"LOC100578345"	chrNC_037646.1	-	11512209	11512432	11512209	11512427	11512789	11513148
2310	"LOC413486"	"LOC413486"	chrNC_037640.1	-	1968369	1968653	1968369	1968647	1969172	1969301
2311	"LOC411157"	"LOC411157"	chrNC_037643.1	+	11855173	11855320	11855194	11855320	11851064	11853758
2316	"LOC727370"	"LOC727370"	chrNC_037644.1	-	4760490	4761265	4760490	4761262	4761778	4761813
2321	"LOC100577672"	"LOC100577672"	chrNC_037647.1	-	9812152	9812526	9812152	9812435	9813037	9813258
2322	"LOC100577672"	"LOC100577672"	chrNC_037647.1	-	9812152	9812526	9812152	9812498	9813037	9813258
2325	"LOC726269"	"LOC726269"	chrNC_037642.1	-	8257890	8258034	8257890	8258017	8258085	8258102
2342	"LOC102656315"	"LOC102656315"	chrNC_037647.1	-	10647013	10647211	10647013	10647184	10647630	10648140
2343	"LOC409649"	"LOC409649"	chrNC_037647.1	-	10907391	10907585	10907391	10907580	10908692	10908744
2346	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13160607	13160769	13160607	13160766	13161633	13161930
2353	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2299543	2299120	2299537	2304740	2305074
2354	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2301123	2299120	2299537	2304740	2305074
2355	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2301123	2299120	2299543	2304740	2305074
2357	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12684933	12685041	12684984	12685041	12684511	12684604
2358	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688224	12688750	12688395	12688750	12687997	12688153
2360	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688395	12688750	12688491	12688750	12687997	12688153
2361	"LOC412959"	"LOC412959"	chrNC_037645.1	+	12688395	12688750	12688491	12688750	12688224	12688301
2384	"LOC100578438"	"LOC100578438"	chrNC_037648.1	+	13381942	13383405	13383152	13383405	13380973	13381271
2386	"LOC102654166"	"LOC102654166"	chrNC_037648.1	+	1420677	1420934	1420680	1420934	1410271	1410436
2390	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2484842	2485137	2484842	2485040	2485204	2485344
2392	"LOC413680"	"LOC413680"	chrNC_037648.1	-	2487095	2487202	2487095	2487188	2489707	2489758
2400	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3673089	3673755	3647006	3647268
2404	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3673089	3673755	3650766	3651174
2405	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671178	3673755	3673503	3673755	3650766	3651174
2406	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3673089	3673755	3673503	3673755	3650766	3651174
2407	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3673089	3673755	3673503	3673755	3652355	3652705
2408	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3671549	3673755	3673089	3673755	3671178	3671449
2410	"LOC551883"	"LOC551883"	chrNC_037648.1	-	6385388	6386302	6385388	6386299	6386440	6386752
2423	"RpL32"	"RpL32"	chrNC_037648.1	-	10036019	10036157	10036019	10036132	10036327	10036482
2455	"LOC413837"	"LOC413837"	chrNC_037648.1	+	11095798	11096086	11095845	11096086	11094912	11095212
2457	"Pten"	"Pten"	chrNC_037640.1	+	1435325	1435831	1435695	1435831	1433681	1434145
2473	"LOC551061"	"LOC551061"	chrNC_037648.1	+	15070350	15070837	15070750	15070837	15067325	15067509
2475	"LOC411554"	"LOC411554"	chrNC_037648.1	+	15129030	15129291	15129038	15129291	15127887	15128025
2483	"LOC113219130"	"LOC113219130"	chrNC_037648.1	-	15570754	15571569	15570754	15571291	15571637	15572602
2494	"LOC408322"	"LOC408322"	chrNC_037648.1	+	16079835	16080033	16079965	16080033	16079285	16079410
2496	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234234	16234294	16219662	16220236
2497	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234237	16234294	16219662	16220236
2498	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16234234	16234294	16234237	16234294	16219662	16220236
2499	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234234	16234294	16222105	16222236
2500	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234237	16234294	16222105	16222236
2502	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234234	16234294	16229221	16230811
2503	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16232636	16234294	16234237	16234294	16229221	16230811
2504	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16234234	16234294	16234237	16234294	16229221	16230811
2516	"LOC409804"	"LOC409804"	chrNC_037646.1	-	6837791	6838397	6837791	6838279	6840935	6841007
2521	"LOC102654810"	"LOC102654810"	chrNC_037643.1	+	6936950	6937778	6937132	6937778	6936040	6936803
2525	"LOC102655145"	"LOC102655145"	chrNC_037652.1	-	3877607	3879837	3877607	3877925	3880016	3880141
2543	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574564	5575740	5575493	5575740	5574298	5574451
2555	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566717	6567096	6566765	6567096	6558154	6558252
2559	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566717	6567096	6566750	6567096	6564466	6564602
2560	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566717	6567096	6566765	6567096	6564466	6564602
2561	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566750	6567096	6566765	6567096	6564466	6564602
2562	"LOC100577587"	"LOC100577587"	chrNC_037645.1	+	6566717	6567096	6566750	6567096	6564478	6564598
