ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5347	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12641381	12641517	12636799	12637005	12643102	12643238	5347	46,513,490,359,284	3,114,116,94,86	188,181,275	351,367,501	285	149	0	0.0	0.889,0.702,0.688,0.666,0.633	0.219,0.205,0.223	0.5
5348	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12641381	12641517	12636799	12637005	12644700	12644877	5348	89,1050,1056,691,532	24,170,265,190,271	258,245,391	50,70,86	285	149	0.27858134975	0.8223516284130583	0.66,0.764,0.676,0.655,0.506	0.73,0.647,0.704	-0.041
5349	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12643102	12643238	12636799	12637005	12644700	12644877	5349	13,209,282,183,190	24,170,265,190,271	877,771,1299	50,70,86	285	149	0	0.0	0.221,0.391,0.357,0.335,0.268	0.902,0.852,0.888	-0.566
5350	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12643102	12643238	12641381	12641517	12644700	12644877	5350	10,97,173,92,106	43,543,572,334,248	560,422,833	91,81,141	285	149	0	0.0	0.108,0.085,0.137,0.126,0.183	0.763,0.731,0.755	-0.622
5351	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12647306	12647356	12645317	12645703	12647657	12647811	5351	0,30,28,16,2	32,398,414,426,257	15,7,15	233,152,361	199	149	0.915167514768	1.0	0.0,0.053,0.048,0.027,0.006	0.046,0.033,0.03	-0.01
5352	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12647657	12647811	12645317	12645703	12648562	12649015	5352	32,400,421,445,260	7,104,92,105,51	233,160,374	111,30,28	303	149	0.56474924351	1.0	0.692,0.654,0.692,0.676,0.715	0.508,0.724,0.868	-0.014
5353	"LOC724333"	"LOC724333"	chrNC_037647.1	-	7185467	7185694	7168604	7168828	7231006	7231215	5353	4,77,161,124,138	0,0,0,0,0	6,30,37	0,1,0	376	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.922,1.0	0.026
5354	"LOC724333"	"LOC724333"	chrNC_037647.1	-	7231006	7231215	7185467	7185694	7334655	7334844	5354	0,93,155,112,83	0,0,0,2,0	26,87,42	0,0,4	358	149	1	1.0	NA,1.0,1.0,0.959,1.0	1.0,1.0,0.814	0.052
5356	"LOC410662"	"LOC410662"	chrNC_037638.1	-	22903390	22903546	22860373	22871929	22914958	22915021	5356	2,14,4,24,6	0,0,0,2,0	176,211,171	27,37,26	305	149	7.68456461797e-08	5.367725733149195e-07	1.0,1.0,1.0,0.854,1.0	0.761,0.736,0.763	0.217
5357	"LOC410662"	"LOC410662"	chrNC_037638.1	-	22959402	22959509	22941514	22941722	23120942	23121055	5357	0,8,0,38,0	0,0,0,0,0	86,92,148	4,3,17	256	149	1	1.0	NA,1.0,NA,1.0,NA	0.926,0.947,0.835	0.097
5358	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21074007	21074169	21073469	21073622	21074481	21074784	5358	106,392,298,299,367	0,11,7,6,0	586,548,575	2,2,2	311	149	0.00110395057645	0.0049242679499763515	1.0,0.945,0.953,0.96,1.0	0.993,0.992,0.993	-0.021
5359	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21076913	21078305	21075826	21075946	21078548	21078773	5359	186,1013,419,875,559	31,90,2,31,15	864,325,868	176,17,137	1541	149	0.00887598600028	0.034772980448155764	0.367,0.521,0.953,0.732,0.783	0.322,0.649,0.38	0.221
5360	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21124733	21124945	21082324	21082436	21132107	21132206	5360	128,665,639,637,1093	0,1,2,2,2	958,747,910	4,0,10	361	149	0.97349294089	1.0	1.0,0.996,0.992,0.992,0.996	0.99,1.0,0.974	0.007
5361	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21132107	21132206	21124733	21124945	21150200	21150306	5361	95,459,712,628,768	0,0,0,0,0	747,677,801	8,4,6	248	149	0.820178272587	1.0	1.0,1.0,1.0,1.0,1.0	0.982,0.99,0.988	0.013
5362	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21167614	21167881	21150200	21150306	21182549	21182612	5362	0,2,5,4,11	0,2,4,6,6	23,0,4	0,0,2	416	149	1	1.0	NA,0.264,0.309,0.193,0.396	1.0,NA,0.417	-0.418
5363	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21167614	21167881	21150200	21150306	21184297	21184509	5363	0,3,9,4,14	71,495,737,524,669	33,4,4	776,604,515	416	149	0.737640462836	1.0	0.0,0.002,0.004,0.003,0.007	0.015,0.002,0.003	-0.003
5364	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21182549	21182612	21150200	21150306	21184297	21184509	5364	0,4,9,8,6	71,495,737,524,669	0,0,2	776,604,515	212	149	1	1.0	0.0,0.006,0.009,0.011,0.006	0.0,0.0,0.003	0.005
5365	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21182549	21182612	21167614	21167881	21184297	21184509	5365	0,2,5,6,0	0,1,4,4,3	0,0,0	10,4,0	212	149	1	1.0	NA,0.584,0.468,0.513,0.0	0.0,0.0,NA	0.391
5366	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21184297	21184509	21150200	21150306	21186359	21186514	5366	198,1042,1595,1108,1545	0,0,0,0,0	1564,1248,1270	10,0,0	361	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.985,1.0,1.0	0.005
5367	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21186359	21186514	21184297	21184509	21186764	21186954	5367	234,1026,1631,1083,1563	0,0,0,0,0	1693,1238,1630	6,0,0	304	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.993,1.0,1.0	0.002
5368	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21267562	21267607	21082324	21082436	21377023	21377196	5368	0,32,130,40,90	0,0,0,4,0	15,10,3	0,0,0	194	149	1	1.0	NA,1.0,1.0,0.885,1.0	1.0,1.0,1.0	-0.029
5370	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21267562	21267607	21186764	21186954	21377023	21377196	5370	0,40,140,46,103	88,494,664,500,698	11,10,7	733,485,557	194	149	0	0.0	0.0,0.059,0.139,0.066,0.102	0.011,0.016,0.01	0.061
5371	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21267562	21267607	21186764	21186954	21397195	21397340	5371	0,0,0,0,2	6,2,0,0,0	0,0,0	2,2,0	194	149	1	1.0	0.0,0.0,NA,NA,1.0	0.0,0.0,NA	0.333
5373	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21377023	21377196	21186764	21186954	21397195	21397340	5373	291,2294,3918,2196,3425	6,2,0,0,0	1475,1453,1717	2,2,0	322	149	1	1.0	0.957,0.998,1.0,1.0,1.0	0.997,0.997,1.0	-0.007
5374	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21377023	21377196	21186764	21186954	21402776	21402900	5374	164,1091,1578,1117,1579	0,0,0,0,0	1000,723,934	0,0,2	322	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.995	0.002
5375	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21377023	21377196	21267562	21267607	21397195	21397340	5375	204,1925,3633,1771,2975	0,0,4,0,2	774,994,1177	0,0,0	322	149	1	1.0	1.0,1.0,0.998,1.0,0.999	1.0,1.0,1.0	-0.001
5376	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21397195	21397340	21186764	21186954	21402776	21402900	5376	168,1229,2371,1354,2297	0,0,0,0,0	720,651,748	0,0,2	294	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.995	0.002
5377	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21397195	21397340	21186764	21186954	21462269	21462529	5377	24,62,100,124,124	0,2,0,0,0	67,33,47	0,0,0	294	149	1	1.0	1.0,0.94,1.0,1.0,1.0	1.0,1.0,1.0	-0.012
5378	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21397195	21397340	21267562	21267607	21462269	21462529	5378	18,60,104,124,126	0,0,0,0,1	65,31,47	0,0,0	294	149	1	1.0	1.0,1.0,1.0,1.0,0.985	1.0,1.0,1.0	-0.003
5379	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21397195	21397340	21377023	21377196	21402776	21402900	5379	285,2425,4707,2420,4130	0,0,0,0,0	1187,1371,1527	2,1,0	294	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.997,0.999,1.0	0.001
5380	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21397195	21397340	21377023	21377196	21409674	21409841	5380	142,1234,2400,1185,1942	0,0,8,0,0	525,731,827	0,4,0	294	149	1	1.0	1.0,1.0,0.993,1.0,1.0	1.0,0.989,1.0	0.002
5381	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21402776	21402900	21186764	21186954	21462269	21462529	5381	6,74,170,122,122	0,2,0,0,0	33,54,30	0,0,0	273	149	1	1.0	1.0,0.953,1.0,1.0,1.0	1.0,1.0,1.0	-0.009
5382	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21402776	21402900	21377023	21377196	21409674	21409841	5382	158,1477,2815,1662,2365	0,0,8,0,0	837,694,780	0,4,0	273	149	1	1.0	1.0,1.0,0.995,1.0,1.0	1.0,0.99,1.0	0.002
5383	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21402776	21402900	21397195	21397340	21409674	21409841	5383	302,2688,5176,2917,4586	1,9,44,12,21	1517,1342,1498	4,7,22	273	149	0.383664385607	1.0	0.994,0.994,0.985,0.993,0.992	0.995,0.991,0.974	0.005
5384	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21402776	21402900	21397195	21397340	21462269	21462529	5384	145,1213,2396,1297,2215	0,0,2,0,0	688,680,708	7,11,9	273	149	0.00216587323336	0.009301652011126428	1.0,1.0,0.998,1.0,1.0	0.982,0.971,0.977	0.023
5385	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21409674	21409841	21397195	21397340	21462269	21462529	5385	174,1332,2620,1401,2362	0,0,2,0,0	820,736,814	7,11,9	316	149	0.00178412059675	0.007742815101083459	1.0,1.0,0.998,1.0,1.0	0.982,0.969,0.977	0.024
5386	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21409674	21409841	21397195	21397340	21468588	21469905	5386	59,358,855,401,722	0,0,0,0,0	210,215,306	0,0,4	316	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.973	0.009
5387	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21409674	21409841	21402776	21402900	21462269	21462529	5387	330,2832,5419,3024,4767	0,0,0,0,0	1671,1405,1611	7,6,9	316	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.991,0.991,0.988	0.01
5388	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21186764	21186954	21464897	21465034	5388	149,1292,2102,1551,2156	0,0,0,0,0	799,549,718	0,0,3	409	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.989	0.004
5389	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21397195	21397340	21468588	21469905	5389	149,1290,2106,1551,2156	0,0,0,0,0	806,554,727	0,0,4	409	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.985	0.005
5390	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21409674	21409841	21463828	21463987	5390	477,4054,7250,4844,7589	6,1,33,0,18	2171,2110,2418	6,3,16	409	149	1	1.0	0.967,0.999,0.988,1.0,0.994	0.992,0.996,0.982	-0.0
5391	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21409674	21409841	21464897	21465034	5391	264,2264,3867,2551,3796	0,0,0,0,0	1411,1070,1226	1,3,0	409	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.992,1.0	0.003
5392	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21409674	21409841	21465281	21465486	5392	264,2264,3871,2551,3796	0,0,2,0,2	1411,1064,1228	0,0,0	409	149	1	1.0	1.0,1.0,0.999,1.0,0.999	1.0,1.0,1.0	-0.0
5393	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21462269	21462529	21409674	21409841	21468588	21469905	5393	264,2264,3869,2551,3796	0,0,0,0,0	1411,1064,1226	2,0,0	409	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.996,1.0,1.0	0.001
5394	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21463828	21463987	21409674	21409841	21464897	21465034	5394	184,1589,2829,1407,3023	0,0,0,0,0	1083,1085,1064	1,3,0	308	149	1	1.0	1.0,1.0,1.0,1.0,1.0	0.998,0.994,1.0	0.003
5395	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21463828	21463987	21462269	21462529	21464897	21465034	5395	391,3378,6179,3700,6798	0,0,0,0,0	1837,2128,2242	0,6,0	308	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.994,1.0	0.002
5396	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21464897	21465034	21409674	21409841	21465281	21465486	5396	288,2119,3807,1875,3532	0,0,2,0,2	1493,1286,1628	0,0,0	286	149	1	1.0	1.0,1.0,0.999,1.0,0.999	1.0,1.0,1.0	-0.0
5397	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21464897	21465034	21462269	21462529	21465281	21465486	5397	288,2119,3807,1875,3532	0,0,4,0,0	1492,1289,1628	0,0,2	286	149	1	1.0	1.0,1.0,0.998,1.0,1.0	1.0,1.0,0.998	0.0
5398	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21467752	21467860	21467277	21467392	21468588	21469905	5398	175,2005,4774,1569,4155	334,2104,1889,2873,2464	3349,3310,2788	1616,1342,1190	257	149	0.000169332815271	0.0008377620083521817	0.233,0.356,0.594,0.24,0.494	0.546,0.588,0.576	-0.187
5399	"LOC413968"	"LOC413968"	chrNC_037638.1	+	21468021	21468033	21467752	21467860	21468588	21469905	5399	0,12,0,0,0	112,1067,2768,984,2251	0,10,4	1982,1918,1687	161	149	1	1.0	0.0,0.01,0.0,0.0,0.0	0.0,0.005,0.002	-0.0
5400	"LOC413754"	"LOC413754"	chrNC_037638.1	+	7971963	7972141	7971325	7971454	7972673	7972942	5400	0,18,23,11,30	0,2,0,0,0	75,124,187	0,2,0	327	149	1	1.0	NA,0.804,1.0,1.0,1.0	1.0,0.966,1.0	-0.038
5401	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5462527	5463025	5458446	5459088	5467295	5467457	5401	268,2593,15014,2678,15185	0,6,28,6,49	42,55,25	0,0,0	647	149	0.772358684562	1.0	1.0,0.99,0.992,0.99,0.986	1.0,1.0,1.0	-0.008
5402	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5462804	5463025	5443498	5444236	5467295	5467457	5402	137,1212,6204,941,6099	0,2,19,2,7	86,60,43	75,70,65	370	149	0	0.0	1.0,0.996,0.992,0.995,0.997	0.316,0.257,0.21	0.735
5403	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5462804	5463025	5443498	5444236	5468213	5468472	5403	6,67,483,111,492	0,0,0,0,0	62,19,24	33,33,2	370	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.431,0.188,0.829	0.517
5404	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5462804	5463025	5443498	5444236	5468234	5468472	5404	6,68,487,111,492	0,2,2,0,0	54,19,26	47,39,50	370	149	0	0.0	1.0,0.932,0.99,1.0,1.0	0.316,0.164,0.173	0.767
5405	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5462804	5463025	5458446	5459088	5467295	5467457	5405	137,1240,6275,953,6159	0,6,28,6,49	40,41,25	0,0,0	370	149	0.160682534912	0.502053189198158	1.0,0.988,0.989,0.985,0.981	1.0,1.0,1.0	-0.011
5406	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5467295	5467457	5443498	5444236	5468213	5468472	5406	89,946,4382,824,3225	0,0,0,0,0	150,122,158	33,33,2	311	149	0	0.0	1.0,1.0,1.0,1.0,1.0	0.685,0.639,0.974	0.234
5407	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5467295	5467457	5443498	5444236	5468234	5468472	5407	224,2070,11427,1806,11571	0,2,2,0,0	197,203,315	47,39,50	311	149	0	0.0	1.0,0.998,1.0,1.0,1.0	0.668,0.714,0.751	0.289
5408	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5467295	5467457	5458433	5463025	5468213	5468472	5408	220,2089,10084,1652,8823	0,0,0,0,0	107,93,112	8,0,0	311	149	0.0299202390482	0.10731127990029644	1.0,1.0,1.0,1.0,1.0	0.865,1.0,1.0	0.045
5409	"LOC552195"	"LOC552195"	chrNC_037642.1	+	5467295	5467457	5458433	5463025	5468234	5468472	5409	355,3213,17129,2634,17169	0,1,4,0,0	154,174,269	0,0,2	311	149	1	1.0	1.0,0.999,1.0,1.0,1.0	1.0,1.0,0.985	0.005
5410	"LOC409261"	"LOC409261"	chrNC_037638.1	-	15165146	15165257	15164795	15165052	15165359	15165572	5410	45,300,310,402,249	0,0,0,0,0	944,376,768	0,0,2	260	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.995	0.002
5411	"LOC409261"	"LOC409261"	chrNC_037638.1	-	15169775	15170497	15166409	15166489	15173263	15173530	5411	27,181,231,226,178	0,0,0,0,0	393,297,564	6,0,2	871	149	0.0997653051697	0.3249080354181917	1.0,1.0,1.0,1.0,1.0	0.918,1.0,0.98	0.034
5412	"LOC411997"	"LOC411997"	chrNC_037638.1	-	11584284	11584403	11581638	11581730	11584596	11584752	5412	346,2636,1790,2918,1824	15,83,131,97,138	266,151,321	15,26,16	268	149	0.0295746959424	0.10611592103990848	0.928,0.946,0.884,0.944,0.88	0.908,0.764,0.918	0.053
5413	"LOC411997"	"LOC411997"	chrNC_037638.1	-	11584284	11584403	11583970	11584215	11584596	11584752	5413	478,3599,1989,3502,1970	0,0,0,4,0	296,138,258	0,0,0	268	149	1	1.0	1.0,1.0,1.0,0.998,1.0	1.0,1.0,1.0	-0.0
5414	"LOC411997"	"LOC411997"	chrNC_037638.1	-	11584399	11584403	11581710	11581730	11584596	11584752	5414	19,79,26,71,6	15,83,131,97,138	1,6,0	15,26,16	153	149	0.00222877573685	0.009548114957767095	0.552,0.481,0.162,0.416,0.041	0.061,0.183,0.0	0.249
5415	"LOC411997"	"LOC411997"	chrNC_037638.1	-	11587630	11587938	11585973	11586147	11589347	11589588	5415	687,5553,1698,4733,1758	29,106,65,234,89	243,81,222	26,12,33	457	149	3.19300141882e-13	3.340786257902545e-12	0.885,0.945,0.895,0.868,0.866	0.753,0.688,0.687	0.182
5416	"LOC411982"	"LOC411982"	chrNC_037638.1	-	15146290	15146324	15145770	15145925	15148605	15148770	5416	0,3,3,0,6	1,130,171,70,153	74,51,91	62,51,53	183	149	0	0.0	0.0,0.018,0.014,0.0,0.031	0.493,0.449,0.583	-0.496
5417	"LOC725832"	"LOC725832"	chrNC_037641.1	+	8884685	8884780	8884277	8884499	8884881	8885021	5417	14,93,39,2,16	0,4,1,0,2	37,17,43	0,2,0	244	149	0.44201110009	1.0	1.0,0.934,0.96,1.0,0.83	1.0,0.838,1.0	-0.001
5418	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9066071	9066260	9064862	9065302	9067277	9067424	5418	51,436,598,493,594	0,0,0,0,0	222,248,170	0,0,2	338	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.974	0.009
5419	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9088257	9090299	9067277	9067424	9090697	9090885	5419	145,1255,1351,1644,1674	0,10,32,8,9	694,354,543	2,6,2	2191	149	0.179829960261	0.5543769969520165	1.0,0.895,0.742,0.933,0.927	0.959,0.8,0.949	-0.003
5420	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9088257	9090299	9067277	9067424	9114198	9114345	5420	143,1195,1307,1582,1603	0,16,46,13,20	686,334,536	18,43,20	2191	149	0.000558133994502	0.002593840109714609	1.0,0.836,0.659,0.892,0.845	0.722,0.346,0.646	0.275
5421	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9114198	9114345	9067277	9067424	9150527	9150597	5421	0,24,95,13,29	0,1,0,0,0	61,104,49	0,0,0	296	149	1	1.0	NA,0.924,1.0,1.0,1.0	1.0,1.0,1.0	-0.019
5422	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9249183	9249264	9150527	9150602	9267411	9267999	5422	0,8,42,14,27	0,0,0,2,0	10,41,38	0,0,0	230	149	1	1.0	NA,1.0,1.0,0.819,1.0	1.0,1.0,1.0	-0.045
5423	"LOC408803"	"LOC408803"	chrNC_037641.1	-	9249183	9249264	9150527	9150602	9309101	9309120	5423	0,4,21,0,13	0,2,0,0,0	0,30,22	0,0,0	230	149	1	1.0	NA,0.564,1.0,NA,1.0	NA,1.0,1.0	-0.145
5424	"LOC551978"	"LOC551978"	chrNC_037638.1	+	15101874	15102030	15101503	15101793	15102102	15102243	5424	399,1057,260,363,210	0,1,0,0,0	2539,363,825	2,0,0	305	149	1	1.0	1.0,0.998,1.0,1.0,1.0	0.998,1.0,1.0	0.0
5425	"LOC413152"	"LOC413152"	chrNC_037644.1	-	1307135	1307268	1306715	1306948	1307744	1307837	5425	22,182,131,166,156	0,0,0,0,0	455,431,896	0,12,0	282	149	0.724811680432	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.95,1.0	0.017
5426	"LOC413152"	"LOC413152"	chrNC_037644.1	-	1307744	1307837	1307135	1307268	1308128	1308569	5426	0,74,91,70,83	4,73,42,32,32	198,229,444	81,73,192	242	149	0.122910274131	0.39231600126311444	0.0,0.384,0.572,0.574,0.615	0.601,0.659,0.587	-0.187
5427	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4015672	4015892	4014565	4014776	4015979	4016195	5427	11,85,83,40,24	0,0,0,0,0	264,150,180	19,20,15	369	149	1.39555034195e-13	1.4852704192505348e-12	1.0,1.0,1.0,1.0,1.0	0.849,0.752,0.829	0.19
5428	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4017164	4017232	4016790	4017042	4018182	4018281	5428	6,63,84,21,22	0,0,0,0,0	200,71,156	15,6,1	217	149	9.92854174986e-07	6.28831854208397e-06	1.0,1.0,1.0,1.0,1.0	0.902,0.89,0.991	0.072
5429	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4051520	4051640	4018182	4018281	4052551	4052721	5429	6,49,50,26,13	0,2,0,0,0	261,111,210	0,0,0	269	149	1	1.0	1.0,0.931,1.0,1.0,1.0	1.0,1.0,1.0	-0.014
5430	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4052551	4052721	4051520	4051640	4194108	4194448	5430	10,38,82,47,33	0,0,0,0,0	371,203,278	0,6,0	319	149	0.846827189706	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.94,1.0	0.02
5431	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4085159	4085215	4052551	4052721	4194108	4194428	5431	0,0,0,2,0	2,12,40,23,15	0,5,0	172,91,109	205	149	1	1.0	0.0,0.0,0.0,0.059,0.0	0.0,0.038,0.0	-0.001
5432	"LOC411054"	"LOC411054"	chrNC_037641.1	-	4125102	4125155	4085159	4085215	4194108	4194428	5432	0,0,0,2,2	0,0,0,0,0	10,0,4	0,5,0	202	149	1	1.0	NA,NA,NA,1.0,1.0	1.0,0.0,1.0	0.333
5433	"LOC100577019"	"LOC100577019"	chrNC_037638.1	+	15895128	15895369	15892687	15892889	15897195	15897346	5433	122,874,804,405,615	2,4,3,0,24	2,13,4	0,0,0	390	149	0.0191640622237	0.07118080254517142	0.959,0.988,0.99,1.0,0.907	1.0,1.0,1.0	-0.031
5435	"LOC100577019"	"LOC100577019"	chrNC_037638.1	+	15899586	15899634	15897195	15897346	15899938	15900085	5435	22,356,537,260,322	0,4,0,0,0	0,0,4	0,0,0	197	149	1	1.0	1.0,0.985,1.0,1.0,1.0	NA,NA,1.0	-0.003
5436	"LOC726983"	"LOC726983"	chrNC_037647.1	+	10243527	10243638	10242713	10242833	10244221	10244340	5436	22,238,30,109,19	0,4,0,0,0	372,56,205	0,0,0	260	149	1	1.0	1.0,0.972,1.0,1.0,1.0	1.0,1.0,1.0	-0.006
5437	"LOC726983"	"LOC726983"	chrNC_037647.1	+	10243527	10243638	10243187	10243243	10244221	10244340	5437	31,336,56,174,39	0,0,0,0,0	468,82,276	0,0,1	260	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.994	0.002
5438	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9122942	9123038	9120464	9121223	9123719	9124043	5438	63,427,526,590,594	37,377,303,341,321	412,390,513	1740,1288,1956	245	149	0	0.0	0.509,0.408,0.514,0.513,0.529	0.126,0.156,0.138	0.355
5439	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9126862	9127012	9126542	9126756	9127567	9127751	5439	144,1412,973,1195,929	11,4,1,2,1	4211,2338,3972	0,0,0	299	149	0.613861062076	1.0	0.867,0.994,0.998,0.997,0.998	1.0,1.0,1.0	-0.029
5440	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9128505	9128619	9127567	9127751	9128896	9129076	5440	64,320,318,332,436	69,494,676,541,417	125,148,157	1527,1316,2247	263	149	0	0.0	0.344,0.268,0.21,0.258,0.372	0.044,0.06,0.038	0.243
5441	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9129390	9129525	9128896	9129076	9129785	9129894	5441	36,264,174,182,152	43,522,224,219,235	3109,2038,3329	222,88,192	284	149	0	0.0	0.305,0.21,0.29,0.304,0.253	0.88,0.924,0.901	-0.629
5442	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9129785	9129894	9129390	9129525	9129983	9130107	5442	60,478,169,178,131	0,0,0,1,0	1684,940,2063	0,0,0	258	149	1	1.0	1.0,1.0,1.0,0.99,1.0	1.0,1.0,1.0	-0.002
5443	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9130511	9130652	9130179	9130262	9131147	9131290	5443	57,673,402,368,309	61,224,147,194,122	483,297,595	1071,351,1210	290	149	5.12478948167e-13	5.291643092701117e-12	0.324,0.607,0.584,0.494,0.565	0.188,0.303,0.202	0.284
5444	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9130511	9130688	9130179	9130262	9131147	9131290	5444	45,536,333,318,271	61,224,147,194,122	392,258,466	1071,351,1210	326	149	1.09690034833e-13	1.1782832773996453e-12	0.252,0.522,0.509,0.428,0.504	0.143,0.251,0.15	0.262
5445	"LOC412169"	"LOC412169"	chrNC_037643.1	+	9121146	9121215	9120886	9120969	9121821	9121895	5445	60,313,311,389,185	0,0,0,0,0	389,332,702	0,0,2	218	149	1	1.0	1.0,1.0,1.0,1.0,1.0	1.0,1.0,0.996	0.001
5446	"LOC412169"	"LOC412169"	chrNC_037643.1	+	9122832	9123362	9122477	9122677	9123424	9123519	5446	281,1540,387,994,312	0,0,0,0,0	2922,1138,2793	0,10,0	679	149	0.780970747228	1.0	1.0,1.0,1.0,1.0,1.0	1.0,0.961,1.0	0.013
5447	"LOC725946"	"LOC725946"	chrNC_037638.1	+	14985957	14986051	14985360	14985540	14986528	14986794	5447	8,32,2,0,9	0,0,0,0,0	90,9,78	0,2,0	243	149	1	1.0	1.0,1.0,1.0,NA,1.0	1.0,0.734,1.0	0.089
