ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1498	"LOC100577772"	"LOC100577772"	chrNC_037647.1	-	2144460	2148096	2148017	2148096	2125374	2125526
1510	"LOC411186"	"LOC411186"	chrNC_037644.1	+	933698	934051	933698	933860	938199	938314
1512	"LOC726842"	"LOC726842"	chrNC_037644.1	-	1137007	1137170	1137016	1137170	1082304	1082381
1516	"LOC412893"	"LOC412893"	chrNC_037648.1	-	8374690	8374758	8374694	8374758	8367612	8367690
1517	"LOC412893"	"LOC412893"	chrNC_037648.1	-	8400134	8400559	8400227	8400559	8394099	8394221
1519	"LOC727249"	"LOC727249"	chrNC_037644.1	-	1422859	1422947	1422909	1422947	1421077	1422805
1526	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668849	1669052	1668853	1669052	1668311	1668494
1527	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668849	1669052	1668859	1669052	1668311	1668494
1528	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1668853	1669052	1668859	1669052	1668311	1668494
1529	"LOC100576687"	"LOC100576687"	chrNC_037644.1	-	1669194	1669564	1669439	1669564	1668853	1668964
1530	"LOC100577827"	"LOC100577827"	chrNC_037639.1	-	10798422	10807169	10799432	10807169	10787861	10788139
1531	"LOC411712"	"LOC411712"	chrNC_037644.1	+	10605316	10605511	10605316	10605507	10605587	10605726
1532	"LOC411712"	"LOC411712"	chrNC_037644.1	+	10605316	10605511	10605316	10605507	10605591	10605726
1541	"LOC102654975"	"LOC102654975"	chrNC_037641.1	+	8378907	8380535	8378907	8380517	8405964	8406988
1556	"LOC725406"	"LOC725406"	chrNC_037644.1	-	5041941	5042578	5042377	5042578	5041375	5041844
1558	"LOC410237"	"LOC410237"	chrNC_037647.1	+	6309800	6309969	6309800	6309926	6310026	6310195
1569	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9222601	9223305	9222601	9223239	9227430	9227620
1570	"LOC410211"	"LOC410211"	chrNC_037647.1	+	9222601	9223305	9222601	9223239	9228639	9228814
1584	"LOC102656050"	"LOC102656050"	chrNC_037640.1	+	7754176	7754353	7754176	7754320	7755859	7756187
1593	"LOC412371"	"LOC412371"	chrNC_037644.1	+	11007232	11007359	11007232	11007353	11009056	11009570
1598	"LOC102655868"	"LOC102655868"	chrNC_037644.1	-	12196438	12197073	12197009	12197073	12195500	12196358
1599	"LOC102655868"	"LOC102655868"	chrNC_037644.1	-	12196553	12197073	12197009	12197073	12195500	12196358
1604	"LOC726833"	"LOC726833"	chrNC_037644.1	+	12315215	12315345	12315215	12315246	12316072	12316416
1616	"LOC408915"	"LOC408915"	chrNC_037644.1	-	12576165	12576299	12576171	12576299	12538653	12553911
1619	"LOC551337"	"LOC551337"	chrNC_037644.1	-	13397930	13398166	13397934	13398166	13397555	13397860
1623	"LOC408903"	"LOC408903"	chrNC_037644.1	-	13767347	13768358	13767932	13768358	13766851	13767224
1625	"LOC412172"	"LOC412172"	chrNC_037648.1	-	11111633	11111821	11111649	11111821	11111111	11111219
1645	"LOC551957"	"LOC551957"	chrNC_037652.1	-	5574239	5574491	5574298	5574491	5553118	5553525
1646	"LOC551957"	"LOC551957"	chrNC_037652.1	-	5574239	5574491	5574298	5574491	5555669	5556026
1647	"LOC551957"	"LOC551957"	chrNC_037652.1	-	5574239	5574491	5574298	5574491	5556450	5556784
1654	"LOC726677"	"LOC726677"	chrNC_037650.1	-	2838417	2838600	2838439	2838600	2838191	2838332
1660	"LOC410018"	"LOC410018"	chrNC_037645.1	-	2791073	2791301	2791163	2791301	2790484	2790713
1662	"LOC410018"	"LOC410018"	chrNC_037645.1	-	2793425	2793569	2793466	2793569	2793077	2793146
1679	"LOC413030"	"LOC413030"	chrNC_037646.1	+	6550529	6551324	6550529	6551135	6552956	6553619
1685	"LOC410823"	"LOC410823"	chrNC_037639.1	-	13973634	13974442	13973998	13974442	13916269	13916523
1696	"LOC408967"	"LOC408967"	chrNC_037645.1	-	7607737	7608063	7607741	7608063	7605931	7606021
1713	"LOC100577303"	"LOC100577303"	chrNC_037640.1	+	3842027	3842190	3842027	3842138	3842438	3842562
1766	"LOC410910"	"LOC410910"	chrNC_037640.1	-	13255167	13255426	13255183	13255426	13254199	13254796
1767	"LOC410910"	"LOC410910"	chrNC_037640.1	-	13255167	13255426	13255183	13255426	13254565	13254783
1768	"LOC551987"	"LOC551987"	chrNC_037648.1	+	14435390	14435878	14435390	14435508	14437625	14437724
1790	"LOC413573"	"LOC413573"	chrNC_037646.1	+	2716908	2717057	2716908	2717044	2717147	2717270
1796	"LOC412091"	"LOC412091"	chrNC_037646.1	-	5879397	5879560	5879405	5879560	5878545	5878888
1797	"LOC412091"	"LOC412091"	chrNC_037646.1	-	5879397	5879560	5879405	5879560	5878545	5878892
1800	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1466842	1467784	1467056	1467784	1371405	1371511
1801	"LOC100578662"	"LOC100578662"	chrNC_037653.1	-	1466842	1467784	1467056	1467784	1463285	1463483
1812	"LOC100576234"	"LOC100576234"	chrNC_037640.1	-	5358551	5358824	5358757	5358824	5358259	5358478
1818	"B-gluc1"	"B-gluc1"	chrNC_037646.1	-	7484166	7484985	7484338	7484985	7483844	7483970
1824	"LOC725682"	"LOC725682"	chrNC_037638.1	-	6001303	6001777	6001443	6001777	6000901	6000997
1833	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485734	4486167	4485762	4486167	4485535	4485657
1834	"LOC411414"	"LOC411414"	chrNC_037647.1	-	4485738	4486167	4485762	4486167	4485535	4485657
1842	"LOC409186"	"LOC409186"	chrNC_037646.1	+	11442854	11442956	11442854	11442952	11443022	11443347
1846	"LOC102656398"	"LOC102656398"	chrNC_037646.1	+	11630443	11630821	11630443	11630652	11630886	11631047
1848	"LOC410091"	"LOC410091"	chrNC_037640.1	+	4538486	4539232	4538486	4538830	4539578	4539845
1858	"LOC100578317"	"LOC100578317"	chrNC_037648.1	-	13313436	13315321	13314378	13315321	13313138	13313350
1865	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11829965	11830934	11829965	11830252	11833847	11834164
1867	"LOC408857"	"LOC408857"	chrNC_037642.1	+	11829965	11830934	11829965	11830252	11849751	11849884
1878	"LOC100576781"	"LOC100576781"	chrNC_037647.1	-	3232690	3232818	3232703	3232818	3231134	3231311
1883	"LOC410415"	"LOC410415"	chrNC_037650.1	+	3526501	3526693	3526501	3526688	3526978	3527293
1888	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145079	7144971	7145079	7143585	7144091
1889	"LOC409470"	"LOC409470"	chrNC_037648.1	-	7144683	7145079	7144971	7145079	7143585	7144094
1896	"LOC113219060"	"LOC113219060"	chrNC_037647.1	-	6535033	6535312	6535037	6535312	6533723	6533924
1900	"LOC102655797"	"LOC102655797"	chrNC_037647.1	+	6816241	6816290	6816241	6816275	6816374	6816392
1907	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7074580	7073424	7073646	7097389	7098565
1909	"LOC551706"	"LOC551706"	chrNC_037647.1	+	7073424	7079279	7073424	7074580	7097389	7098565
1923	"LOC551835"	"LOC551835"	chrNC_037645.1	+	1537874	1538051	1537874	1538045	1538309	1538441
1928	"LOC100578468"	"LOC100578468"	chrNC_037639.1	+	74575	75063	74575	74849	75943	76404
1935	"LOC408282"	"LOC408282"	chrNC_037647.1	-	9955823	9956226	9955976	9956226	9953926	9954070
1948	"LOC725877"	"LOC725877"	chrNC_037647.1	-	11409836	11410028	11409913	11410028	11408476	11408665
1951	"LOC102656315"	"LOC102656315"	chrNC_037647.1	-	10647606	10648140	10647630	10648140	10646463	10646608
1952	"LOC102656315"	"LOC102656315"	chrNC_037647.1	-	10647606	10648140	10647630	10648140	10647013	10647184
1957	"LOC408670"	"LOC408670"	chrNC_037639.1	-	13124007	13124294	13124157	13124294	13123247	13123500
1961	"LOC408275"	"LOC408275"	chrNC_037647.1	+	11346640	11347560	11346640	11347076	11357235	11357599
1965	"LOC100578990"	"LOC100578990"	chrNC_037651.1	-	2299120	2300484	2299798	2300484	2290179	2290341
1969	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11658181	11658441	11658197	11658441	11656881	11657065
1970	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11658181	11658441	11658197	11658441	11657252	11657447
1971	"LOC408272"	"LOC408272"	chrNC_037647.1	-	11658181	11658441	11658197	11658441	11657660	11657953
1981	"LOC408267"	"LOC408267"	chrNC_037647.1	+	12088777	12089080	12088777	12089023	12089413	12089948
1990	"LOC552468"	"LOC552468"	chrNC_037648.1	-	953694	954070	953706	954070	948882	948963
1993	"LOC102656011"	"LOC102656011"	chrNC_037648.1	-	986236	986407	986248	986407	983199	983627
1999	"LOC409177"	"LOC409177"	chrNC_037651.1	+	5504750	5505320	5504750	5505306	5506727	5508590
2005	"LOC724929"	"LOC724929"	chrNC_037643.1	+	15083969	15084118	15083969	15084103	15103100	15103571
2007	"LOC724929"	"LOC724929"	chrNC_037643.1	+	15083969	15084118	15083969	15084103	15115759	15115993
2010	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3647006	3647367	3647006	3647268	3650766	3651174
2011	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3647006	3647367	3647006	3647268	3671178	3673755
2012	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3647006	3647367	3647006	3647268	3673089	3673755
2013	"LOC408543"	"LOC408543"	chrNC_037652.1	+	3647006	3647367	3647006	3647268	3675969	3676171
2016	"LOC409784"	"LOC409784"	chrNC_037648.1	-	6438761	6438962	6438773	6438962	6438208	6438265
2022	"LOC107965219"	"LOC107965219"	chrNC_037648.1	-	8359253	8359916	8359626	8359916	8358156	8358388
2029	"LOC408351"	"LOC408351"	chrNC_037648.1	-	12121193	12121366	12121198	12121366	12093932	12096248
2034	"LOC107965199"	"LOC107965199"	chrNC_037648.1	+	10470300	10470526	10470300	10470384	10471082	10471396
2036	"LOC725697"	"LOC725697"	chrNC_037639.1	-	14493897	14494248	14493906	14494248	14446692	14446876
2038	"LOC552833"	"LOC552833"	chrNC_037648.1	+	11065069	11066107	11065069	11065699	11066791	11066916
2041	"LOC725782"	"LOC725782"	chrNC_037648.1	+	15831254	15831344	15831254	15831340	15831800	15831886
2049	"LOC410352"	"LOC410352"	chrNC_037648.1	-	13438973	13439264	13439051	13439264	13438288	13438448
2055	"LOC413837"	"LOC413837"	chrNC_037648.1	+	11094912	11095212	11094912	11095175	11095845	11096086
2056	"LOC100577620"	"LOC100577620"	chrNC_037640.1	+	12212708	12213480	12212708	12213110	12215555	12215712
2067	"LOC409574"	"LOC409574"	chrNC_037648.1	-	15489680	15490225	15489684	15490225	15487893	15488321
2080	"LOC100576585"	"LOC100576585"	chrNC_037648.1	+	15282329	15282570	15282329	15282539	15283096	15283328
2081	"LOC107964010"	"LOC107964010"	chrNC_037648.1	-	15297430	15297618	15297443	15297618	15293049	15293292
2085	"LOC409942"	"LOC409942"	chrNC_037648.1	+	15369082	15369788	15369082	15369436	15372008	15372089
2100	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16229221	16232834	16229221	16230811	16234234	16234294
2101	"LOC408331"	"LOC408331"	chrNC_037648.1	+	16229221	16232834	16229221	16230811	16234237	16234294
2120	"LOC410944"	"LOC410944"	chrNC_037640.1	+	6038972	6039439	6038972	6039144	6039532	6039660
2122	"LOC724742"	"LOC724742"	chrNC_037642.1	+	2999854	3000985	2999854	3000769	3001132	3001319
2127	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5574919	5574298	5574451	5575493	5575740
2128	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5581895	5582282
2129	"LOC102655405"	"LOC102655405"	chrNC_037649.1	+	5574298	5575740	5574298	5574451	5583808	5584072
2130	"LOC410363"	"LOC410363"	chrNC_037649.1	-	6759329	6763566	6761150	6763566	6757202	6757330
2134	"LOC100578134"	"LOC100578134"	chrNC_037641.1	-	1766922	1767287	1767244	1767287	1766484	1766589
2143	"LOC107965314"	"LOC107965314"	chrNC_037649.1	+	9146525	9147296	9146525	9146716	9147493	9147639
2146	"LOC410019"	"LOC410019"	chrNC_037649.1	-	9256576	9256651	9256605	9256651	9254271	9254525
2147	"LOC410019"	"LOC410019"	chrNC_037649.1	-	9256576	9256651	9256605	9256651	9255859	9255998
2165	"LOC113218526"	"LOC113218526"	chrNC_037650.1	+	3062908	3063297	3062908	3063002	3063386	3063402
