ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
479	"LOC552029"	"LOC552029"	chrNC_037640.1	+	1076683	1076772	1076683	1076744	1076845	1076992
480	"LOC551855"	"LOC551855"	chrNC_037642.1	-	12049230	12049364	12049233	12049364	12049058	12049138
481	"LOC552200"	"LOC552200"	chrNC_037640.1	+	662241	662581	662241	662569	662656	662933
482	"LOC410166"	"LOC410166"	chrNC_037649.1	+	8187483	8187693	8187483	8187681	8187959	8188051
483	"LOC410166"	"LOC410166"	chrNC_037649.1	+	8188147	8188473	8188147	8188464	8188811	8189075
484	"LOC413906"	"LOC413906"	chrNC_037648.1	+	8336695	8336848	8336695	8336836	8336943	8337024
485	"LOC409058"	"LOC409058"	chrNC_037642.1	-	9281613	9281776	9281625	9281776	9281246	9281539
486	"LOC551966"	"LOC551966"	chrNC_037640.1	-	599757	600033	599771	600033	598455	598600
487	"LOC107965692"	"LOC107965692"	chrNC_037653.1	-	3012385	3012490	3012389	3012490	3012154	3012314
488	"LOC107965692"	"LOC107965692"	chrNC_037653.1	-	3012385	3012490	3012389	3012490	3012154	3012319
489	"LOC410782"	"LOC410782"	chrNC_037638.1	-	24111301	24111589	24111307	24111589	24110997	24111239
490	"LOC725878"	"LOC725878"	chrNC_037641.1	-	5623547	5623691	5623550	5623691	5623256	5623356
491	"LOC725878"	"LOC725878"	chrNC_037641.1	-	5623547	5623691	5623550	5623691	5623256	5623359
492	"LOC409422"	"LOC409422"	chrNC_037640.1	+	24904	25164	24904	25016	25352	25520
493	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25585	25352	25520	25761	25865
494	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25675	25352	25520	25761	25865
495	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25681	25352	25520	25761	25865
496	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25675	25352	25585	25761	25865
497	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25681	25352	25585	25761	25865
498	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25681	25352	25675	25761	25865
499	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25352	25585	25352	25520	25764	25865
500	"LOC409422"	"LOC409422"	chrNC_037640.1	+	25761	25875	25761	25865	25955	26071
501	"LOC409422"	"LOC409422"	chrNC_037640.1	+	38595	38855	38595	38707	39062	39230
502	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39295	39062	39230	39471	39575
503	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39385	39062	39230	39471	39575
504	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39391	39062	39230	39471	39575
505	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39385	39062	39295	39471	39575
506	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39391	39062	39295	39471	39575
507	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39391	39062	39385	39471	39575
508	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39385	39062	39295	39474	39585
509	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39391	39062	39295	39474	39585
510	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39062	39391	39062	39385	39474	39585
511	"LOC409422"	"LOC409422"	chrNC_037640.1	+	39471	39585	39471	39575	39665	39781
512	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	3084	3317	3149	3317	2794	2908
513	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	10964	11075	10974	11075	3522	3782
514	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	10952	11075	10964	11075	10768	10884
515	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	10952	11075	10974	11075	10768	10884
516	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	10964	11075	10974	11075	10768	10884
517	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	11254	11487	11319	11487	10952	11078
518	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	11254	11487	11319	11487	10974	11075
519	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	11707	11967	11855	11967	11254	11487
520	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	28229	28340	28239	28340	28033	28149
521	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	28519	28752	28584	28752	28229	28340
522	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	28519	28752	28584	28752	28229	28343
523	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	36458	36569	36468	36569	36262	36378
524	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	36748	36981	36813	36981	36458	36572
525	"LOC100577216"	"LOC100577216"	chrNC_037640.1	-	36748	36981	36813	36981	36468	36569
526	"LOC409158"	"LOC409158"	chrNC_037644.1	-	179288	179445	179303	179445	178393	178571
527	"LOC412703"	"LOC412703"	chrNC_037641.1	+	8029356	8029935	8029356	8029675	8031108	8031327
528	"LOC412703"	"LOC412703"	chrNC_037641.1	+	8030027	8030144	8030027	8030081	8031108	8031327
529	"LOC551758"	"LOC551758"	chrNC_037642.1	+	10726121	10726484	10726121	10726426	10726902	10727264
530	"LOC552285"	"LOC552285"	chrNC_037643.1	-	16756428	16756651	16756479	16756651	16754940	16755070
531	"LOC552285"	"LOC552285"	chrNC_037643.1	-	16756428	16756651	16756479	16756651	16754940	16755083
532	"LOC100577239"	"LOC100577239"	chrNC_037638.1	+	16143585	16144286	16143585	16144086	16147238	16147628
533	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13221149	13222282	13221282	13222282	13218879	13220981
534	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13221149	13222282	13221409	13222282	13218879	13220981
535	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13221282	13222282	13221409	13222282	13218879	13220981
536	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13222347	13222460	13222380	13222460	13218879	13222282
537	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13222347	13223060	13222904	13223060	13218879	13222282
538	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13222380	13223060	13222904	13223060	13218879	13222282
539	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13223545	13224122	13223555	13224122	13223167	13223338
540	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13223545	13224122	13223567	13224122	13223167	13223338
541	"LOC100578835"	"LOC100578835"	chrNC_037642.1	-	13223555	13224122	13223567	13224122	13223167	13223338
542	"LOC100576552"	"LOC100576552"	chrNC_037648.1	+	397938	398334	397938	398325	398397	399102
543	"LOC100576552"	"LOC100576552"	chrNC_037648.1	+	401969	402099	401969	402078	402176	402331
544	"LOC408527"	"LOC408527"	chrNC_037652.1	-	6469009	6469448	6469023	6469448	6468673	6468875
545	"LOC411836"	"LOC411836"	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119566
546	"LOC411836"	"LOC411836"	chrNC_037638.1	-	25119700	25119895	25119732	25119895	25119432	25119588
547	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11868706	11869103	11868706	11869052	11870037	11870136
548	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11868706	11869153	11868706	11869052	11870037	11870136
549	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11868706	11869153	11868706	11869103	11870037	11870136
550	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11868708	11869153	11868708	11868837	11870037	11870136
551	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11872140	11872749	11872140	11872227	11872893	11873087
552	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11872140	11872578	11872140	11872227	11872893	11874471
553	"LOC409093"	"LOC409093"	chrNC_037638.1	+	11872140	11872749	11872140	11872578	11872893	11874471
554	"LOC411738"	"LOC411738"	chrNC_037642.1	+	13407252	13407347	13407252	13407321	13407832	13407976
555	"LOC411065"	"LOC411065"	chrNC_037642.1	+	5417576	5418557	5417576	5418469	5428354	5428484
556	"LOC408586"	"LOC408586"	chrNC_037638.1	+	16020696	16021043	16020696	16021036	16024620	16025203
557	"LOC408586"	"LOC408586"	chrNC_037638.1	+	16020696	16021279	16020696	16021036	16024620	16025203
558	"LOC408586"	"LOC408586"	chrNC_037638.1	+	16020696	16021279	16020696	16021043	16024620	16025203
559	"LOC408586"	"LOC408586"	chrNC_037638.1	+	15945932	15947693	15945932	15947663	16026642	16026870
560	"LOC408586"	"LOC408586"	chrNC_037638.1	+	16034351	16034762	16034351	16034744	16035895	16036168
561	"LOC724885"	"LOC724885"	chrNC_037640.1	+	10031971	10032233	10031971	10032188	10033061	10035651
562	"LOC100577283"	"LOC100577283"	chrNC_037645.1	+	10940986	10941265	10940986	10941253	10946156	10946360
563	"LOC408429"	"LOC408429"	chrNC_037650.1	-	6010544	6011204	6010769	6011204	6009736	6010083
564	"LOC408429"	"LOC408429"	chrNC_037650.1	-	6069331	6069861	6069383	6069861	6064719	6064905
565	"LOC408429"	"LOC408429"	chrNC_037650.1	-	6072917	6073754	6073029	6073754	6064719	6064905
566	"LOC408429"	"LOC408429"	chrNC_037650.1	-	6072917	6073754	6073029	6073754	6069331	6069861
567	"LOC551573"	"LOC551573"	chrNC_037638.1	-	11504137	11504186	11504143	11504186	11503893	11504061
568	"LOC100577047"	"LOC100577047"	chrNC_037640.1	+	5694757	5695099	5694757	5695051	5696802	5697152
569	"LOC552221"	"LOC552221"	chrNC_037638.1	+	14950063	14950384	14950063	14950189	14954417	14954508
570	"LOC552221"	"LOC552221"	chrNC_037638.1	+	14950063	14950384	14950063	14950189	14954890	14955152
571	"LOC552221"	"LOC552221"	chrNC_037638.1	+	14954417	14954517	14954417	14954508	14954890	14955152
572	"LOC412384"	"LOC412384"	chrNC_037638.1	-	25095246	25095448	25095258	25095448	25094903	25095159
573	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3298067	3298218	3298071	3298218	3291484	3294939
574	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3298067	3298218	3298071	3298218	3291484	3294942
575	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3303412	3303454	3303424	3303454	3300718	3300841
576	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3303412	3303454	3303424	3303454	3302360	3302390
577	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3305968	3306242	3305977	3306242	3303412	3303454
578	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3305968	3306242	3305977	3306242	3304415	3304508
579	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3745919	3746692	3745923	3746692	3673664	3673934
580	"LOC409780"	"LOC409780"	chrNC_037638.1	-	3745919	3746692	3745923	3746692	3677893	3678732
581	"LOC100578947"	"LOC100578947"	chrNC_037641.1	-	5884339	5884534	5884356	5884534	5884103	5884219
582	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12627430	12627596	12627439	12627596	12624277	12625873
583	"LOC408775"	"LOC408775"	chrNC_037641.1	-	12627430	12627596	12627439	12627596	12624277	12625876
584	"LOC724333"	"LOC724333"	chrNC_037647.1	-	7497673	7498939	7497813	7498939	7491076	7491683
585	"LOC409151"	"LOC409151"	chrNC_037639.1	+	15191044	15191156	15191044	15191153	15191319	15191646
586	"LOC409151"	"LOC409151"	chrNC_037639.1	+	15193437	15193618	15193437	15193606	15193729	15195383
587	"LOC409261"	"LOC409261"	chrNC_037638.1	-	15166393	15166489	15166409	15166489	15166008	15166267
588	"LOC551109"	"LOC551109"	chrNC_037638.1	+	15203377	15203603	15203377	15203527	15203674	15203835
589	"LOC726541"	"LOC726541"	chrNC_037638.1	-	9126542	9126756	9126560	9126756	9126348	9126458
590	"LOC100578368"	"LOC100578368"	chrNC_037641.1	-	12413082	12418995	12415250	12418995	12412910	12412975
591	"LOC100578368"	"LOC100578368"	chrNC_037641.1	-	12414092	12418995	12414459	12418995	12413082	12413402
592	"LOC100578368"	"LOC100578368"	chrNC_037641.1	-	12414092	12418995	12415250	12418995	12413082	12413402
593	"LOC100578368"	"LOC100578368"	chrNC_037641.1	-	12414459	12418995	12415250	12418995	12413082	12413402
594	"LOC409193"	"LOC409193"	chrNC_037638.1	-	14976351	14976539	14976357	14976539	14976056	14976277
595	"LOC409193"	"LOC409193"	chrNC_037638.1	-	14976704	14977257	14976734	14977257	14976351	14976539
596	"LOC409193"	"LOC409193"	chrNC_037638.1	-	14981694	14981908	14981718	14981908	14981543	14981623
597	"LOC410726"	"LOC410726"	chrNC_037638.1	-	10937033	10937237	10937038	10937237	10936799	10936963
598	"LOC725941"	"LOC725941"	chrNC_037645.1	+	11899544	11899902	11899544	11899722	11900224	11900612
599	"LOC725941"	"LOC725941"	chrNC_037645.1	+	11899544	11899915	11899544	11899722	11900224	11900612
600	"LOC725941"	"LOC725941"	chrNC_037645.1	+	11899544	11899915	11899544	11899902	11900224	11900612
601	"LOC725391"	"LOC725391"	chrNC_037648.1	+	15932234	15932393	15932234	15932381	15933720	15933903
602	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14390732	14390916
603	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14390732	14390934
604	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14391710	14391908
605	"LOC410717"	"LOC410717"	chrNC_037638.1	-	14393313	14393425	14393325	14393425	14392673	14392786
606	"LOC100578721"	"LOC100578721"	chrNC_037638.1	+	14348780	14349665	14348780	14349476	14349867	14350111
607	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12247381	12248063	12247381	12248029	12248512	12248778
608	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12286630	12286810
609	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12287331	12287636
610	"LOC408685"	"LOC408685"	chrNC_037639.1	+	12284554	12284989	12284554	12284710	12292693	12292950
611	"LOC409718"	"LOC409718"	chrNC_037638.1	-	12355225	12356140	12355427	12356140	12354495	12354752
612	"LOC409718"	"LOC409718"	chrNC_037638.1	-	12355225	12356140	12355437	12356140	12354495	12354752
613	"LOC409718"	"LOC409718"	chrNC_037638.1	-	12355427	12356140	12355437	12356140	12354495	12354752
614	"LOC412176"	"LOC412176"	chrNC_037644.1	-	12496130	12496352	12496175	12496352	12495812	12496048
615	"LOC409138"	"LOC409138"	chrNC_037638.1	+	14169316	14169823	14169316	14169468	14172521	14172667
616	"LOC409138"	"LOC409138"	chrNC_037638.1	+	14170481	14172092	14170481	14172079	14172521	14172667
617	"LOC107964025"	"LOC107964025"	chrNC_037638.1	+	14121975	14122242	14121975	14122226	14129293	14130220
618	"LOC102656690"	"LOC102656690"	chrNC_037648.1	+	1819926	1820306	1819926	1820275	1821110	1821469
619	"LOC100577428"	"LOC100577428"	chrNC_037650.1	-	3622799	3623293	3622810	3623293	3598885	3599609
620	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986129	3985668	3985776	3986891	3987086
621	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986891	3987086
622	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986891	3987086
623	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986129	3985668	3985776	3986906	3987086
624	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986467	3985668	3985776	3986906	3987086
625	"LOC107964204"	"LOC107964204"	chrNC_037640.1	+	3985668	3986467	3985668	3986129	3986906	3987086
626	"LOC411976"	"LOC411976"	chrNC_037638.1	+	14028566	14029167	14028566	14028813	14030351	14030488
627	"LOC724636"	"LOC724636"	chrNC_037638.1	-	14237306	14237434	14237361	14237434	14237108	14237187
628	"LOC552629"	"LOC552629"	chrNC_037640.1	+	4478301	4478386	4478301	4478368	4478479	4478661
629	"LOC727108"	"LOC727108"	chrNC_037643.1	+	9112476	9112565	9112476	9112533	9112637	9112717
630	"LOC727108"	"LOC727108"	chrNC_037643.1	+	9112476	9112577	9112476	9112533	9112637	9112717
631	"LOC727108"	"LOC727108"	chrNC_037643.1	+	9112476	9112577	9112476	9112565	9112637	9112717
632	"Camkii"	"Camkii"	chrNC_037641.1	-	5290541	5290602	5290559	5290602	5253645	5253721
633	"Camkii"	"Camkii"	chrNC_037641.1	-	5290541	5290602	5290559	5290602	5259910	5260069
634	"Camkii"	"Camkii"	chrNC_037641.1	-	5290541	5290602	5290559	5290602	5268576	5268633
635	"Camkii"	"Camkii"	chrNC_037641.1	-	5290541	5290602	5290559	5290602	5279934	5280024
636	"LOC725841"	"LOC725841"	chrNC_037638.1	-	4758736	4758952	4758751	4758952	4758293	4758488
637	"LOC107963982"	"LOC107963982"	chrNC_037638.1	+	9241880	9242123	9241880	9241973	9243245	9243439
638	"LOC725164"	"LOC725164"	chrNC_037639.1	+	6488391	6489627	6488391	6488553	6490995	6492021
639	"LOC725164"	"LOC725164"	chrNC_037639.1	+	6488391	6492021	6488391	6491757	6493390	6493564
640	"LOC410001"	"LOC410001"	chrNC_037647.1	-	7944454	7945471	7945336	7945471	7940339	7943506
641	"LOC410001"	"LOC410001"	chrNC_037647.1	-	7989046	7989319	7989193	7989319	7987328	7987560
642	"LOC410001"	"LOC410001"	chrNC_037647.1	-	7989046	7989319	7989193	7989319	7988218	7988446
643	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253570	6253432	6253546	6255214	6255235
644	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253570	6253432	6253546	6257818	6257866
645	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253570	6253432	6253546	6259592	6259769
646	"LOC413409"	"LOC413409"	chrNC_037653.1	+	6253432	6253570	6253432	6253546	6259616	6259769
647	"LOC551249"	"LOC551249"	chrNC_037650.1	+	8715144	8716893	8715144	8715246	8717606	8717663
648	"LOC413288"	"LOC413288"	chrNC_037640.1	+	10823131	10823271	10823131	10823261	10823817	10823963
649	"LOC724823"	"LOC724823"	chrNC_037644.1	-	6168198	6168339	6168233	6168339	6167237	6167662
650	"LOC409255"	"LOC409255"	chrNC_037640.1	+	8150092	8150390	8150092	8150354	8150548	8150831
651	"LOC100576336"	"LOC100576336"	chrNC_037643.1	+	14141105	14141264	14141105	14141260	14141665	14143267
652	"LOC411548"	"LOC411548"	chrNC_037638.1	-	24253539	24253644	24253551	24253644	24253058	24253322
653	"LOC409107"	"LOC409107"	chrNC_037644.1	+	12077202	12077354	12077202	12077314	12077655	12078271
654	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3108287	3108470	3108287	3108449	3114128	3114170
655	"LOC410758"	"LOC410758"	chrNC_037638.1	+	3108287	3108470	3108287	3108449	3114784	3119244
656	"LOC725829"	"LOC725829"	chrNC_037640.1	+	3035333	3035876	3035333	3035531	3036245	3037642
657	"LOC102654948"	"LOC102654948"	chrNC_037648.1	-	15050014	15050207	15050067	15050207	15048857	15049923
658	"LOC413185"	"LOC413185"	chrNC_037645.1	-	3514973	3515322	3514994	3515322	3512655	3512866
659	"LOC413185"	"LOC413185"	chrNC_037645.1	-	3514973	3515322	3515090	3515322	3512655	3512866
660	"LOC413185"	"LOC413185"	chrNC_037645.1	-	3514994	3515322	3515090	3515322	3512655	3512866
661	"LOC413185"	"LOC413185"	chrNC_037645.1	-	3516732	3516949	3516759	3516949	3516054	3516223
662	"LOC413185"	"LOC413185"	chrNC_037645.1	-	3520208	3520452	3520230	3520452	3519393	3519580
663	"LOC724138"	"LOC724138"	chrNC_037646.1	+	10568866	10569267	10568866	10569175	10570432	10570622
664	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13051209	13051343	13051221	13051343	13041278	13041498
665	"LOC408770"	"LOC408770"	chrNC_037641.1	-	13051209	13051343	13051221	13051343	13041278	13041504
666	"LOC413677"	"LOC413677"	chrNC_037638.1	+	11987919	11988100	11987919	11988088	11989305	11989571
667	"LOC413677"	"LOC413677"	chrNC_037638.1	+	12001031	12001521	12001031	12001506	12014344	12014558
668	"LOC100578631"	"LOC100578631"	chrNC_037638.1	-	11118904	11119158	11118986	11119158	11117918	11118154
669	"LOC102655275"	"LOC102655275"	chrNC_037638.1	-	11950603	11951366	11950614	11951366	11948172	11950503
670	"LOC408372"	"LOC408372"	chrNC_037649.1	+	1988561	1988966	1988561	1988684	2012976	2013073
671	"LOC552771"	"LOC552771"	chrNC_037642.1	+	6629071	6629384	6629071	6629232	6629455	6629597
672	"nAChRa3"	"nAChRa3"	chrNC_037642.1	+	12190556	12190715	12190556	12190676	12191748	12191931
673	"LOC411125"	"LOC411125"	chrNC_037642.1	-	13491184	13491382	13491220	13491382	13490733	13491049
674	"LOC411125"	"LOC411125"	chrNC_037642.1	-	13491184	13491382	13491220	13491382	13490733	13491108
675	"LOC725828"	"LOC725828"	chrNC_037639.1	-	15768962	15769187	15769063	15769187	15768467	15768881
676	"LOC550977"	"LOC550977"	chrNC_037638.1	-	11671415	11671677	11671481	11671677	11670938	11671132
677	"LOC550977"	"LOC550977"	chrNC_037638.1	-	11671415	11671677	11671523	11671677	11670938	11671132
678	"LOC550977"	"LOC550977"	chrNC_037638.1	-	11671481	11671677	11671523	11671677	11670938	11671132
679	"LOC100577646"	"LOC100577646"	chrNC_037642.1	+	13226158	13228381	13226158	13228352	13228512	13228817
680	"LOC100577646"	"LOC100577646"	chrNC_037642.1	+	13226158	13228381	13226158	13228352	13228887	13229716
681	"rtGEF"	"rtGEF"	chrNC_037638.1	+	14131067	14131603	14131067	14131234	14131683	14131810
682	"rtGEF"	"rtGEF"	chrNC_037638.1	+	14133480	14134994	14133480	14133605	14135390	14135646
683	"LOC551492"	"LOC551492"	chrNC_037639.1	-	15211970	15212096	15211974	15212096	15211775	15211883
684	"LOC725654"	"LOC725654"	chrNC_037647.1	+	8134605	8135426	8134605	8135405	8139644	8139802
685	"LOC413350"	"LOC413350"	chrNC_037639.1	-	9603386	9606366	9606244	9606366	9603120	9603306
686	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6326042	6326989	6326042	6326450	6328290	6328844
687	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6381931	6382321	6381931	6382117	6382603	6383288
688	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6381931	6382367	6381931	6382117	6382603	6383288
689	"LOC414021"	"LOC414021"	chrNC_037638.1	+	6381931	6382367	6381931	6382321	6382603	6383288
690	"LOC413433"	"LOC413433"	chrNC_037644.1	-	12356529	12356751	12356691	12356751	12356261	12356469
691	"LOC102653945"	"LOC102653945"	chrNC_037648.1	+	894640	894780	894640	894772	894880	895286
692	"LOC724535"	"LOC724535"	chrNC_037638.1	-	4424596	4426551	4424605	4426551	4424310	4424510
693	"LOC724535"	"LOC724535"	chrNC_037638.1	-	4468022	4469362	4468358	4469362	4466978	4467523
694	"LOC551676"	"LOC551676"	chrNC_037638.1	-	14290427	14290734	14290565	14290734	14290215	14290354
695	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309841	8309996	8309851	8309996	8306615	8309764
696	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309841	8309996	8309874	8309996	8306615	8309764
697	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309841	8309996	8309883	8309996	8306615	8309764
698	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309851	8309996	8309874	8309996	8306615	8309764
699	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309851	8309996	8309883	8309996	8306615	8309764
700	"LOC409680"	"LOC409680"	chrNC_037652.1	-	8309874	8309996	8309883	8309996	8306615	8309764
701	"LOC551919"	"LOC551919"	chrNC_037642.1	+	11248696	11248834	11248696	11248804	11249708	11249829
702	"LOC102656752"	"LOC102656752"	chrNC_037638.1	+	11423822	11424004	11423822	11423955	11424989	11425057
703	"LOC100576421"	"LOC100576421"	chrNC_037648.1	-	15204032	15204223	15204036	15204223	15186316	15186647
704	"LOC552031"	"LOC552031"	chrNC_037645.1	-	7750534	7750917	7750543	7750917	7750288	7750458
705	"LOC552031"	"LOC552031"	chrNC_037645.1	-	7751545	7751708	7751554	7751708	7751257	7751443
706	"LOC410728"	"LOC410728"	chrNC_037638.1	-	10999979	11000696	10999982	11000696	10999787	10999894
707	"LOC100577649"	"LOC100577649"	chrNC_037648.1	+	6820374	6820752	6820374	6820522	6820856	6820982
708	"LOC409102"	"LOC409102"	chrNC_037638.1	+	10869727	10870007	10869727	10869997	10870108	10870268
709	"LOC725964"	"LOC725964"	chrNC_037643.1	+	4961538	4961790	4961538	4961653	4967674	4967805
710	"LOC102654970"	"LOC102654970"	chrNC_037638.1	+	16136097	16136276	16136097	16136265	16136681	16137064
711	"LOC410689"	"LOC410689"	chrNC_037638.1	-	19404239	19404495	19404266	19404495	19394429	19398234
712	"LOC410689"	"LOC410689"	chrNC_037638.1	-	19404239	19404543	19404266	19404543	19399326	19399329
713	"LOC410689"	"LOC410689"	chrNC_037638.1	-	19404239	19404495	19404266	19404495	19401569	19401611
714	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529408	13529587	13529422	13529587	13529100	13529283
715	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529408	13529587	13529483	13529587	13529100	13529283
716	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529422	13529587	13529483	13529587	13529100	13529283
717	"LOC550745"	"LOC550745"	chrNC_037640.1	-	13529706	13529895	13529818	13529895	13529422	13529587
718	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611084	1614722	1611448	1614722	1609592	1610960
719	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611084	1614722	1611757	1614722	1609592	1610960
720	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611084	1614722	1614539	1614722	1609592	1610960
721	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611448	1614722	1611757	1614722	1609592	1610960
722	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611448	1614722	1614539	1614722	1609592	1610960
723	"LOC102653619"	"LOC102653619"	chrNC_037638.1	-	1611757	1614722	1614539	1614722	1609592	1610960
724	"LOC102654998"	"LOC102654998"	chrNC_037638.1	-	1771625	1772176	1771843	1772176	1771465	1771554
725	"LOC724903"	"LOC724903"	chrNC_037638.1	-	17474187	17474275	17474208	17474275	17470228	17471866
726	"LOC413451"	"LOC413451"	chrNC_037642.1	-	9488069	9488265	9488105	9488265	9487675	9487844
727	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14367737	14368536	14367737	14368399	14381525	14381914
728	"LOC408874"	"LOC408874"	chrNC_037643.1	+	14367737	14368536	14367737	14368399	14381558	14381914
729	"LOC408718"	"LOC408718"	chrNC_037639.1	+	4705147	4705288	4705147	4705225	4705356	4705513
730	"LOC412929"	"LOC412929"	chrNC_037640.1	+	7790349	7790530	7790349	7790497	7792234	7792443
731	"LOC412929"	"LOC412929"	chrNC_037640.1	+	7790349	7790530	7790349	7790497	7793944	7794082
732	"LOC409924"	"LOC409924"	chrNC_037638.1	-	9278010	9278074	9278014	9278074	9277840	9277924
733	"LOC100577014"	"LOC100577014"	chrNC_037648.1	+	10450823	10451328	10450823	10451080	10452619	10456693
734	"LOC726781"	"LOC726781"	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375365	14375476
735	"LOC726781"	"LOC726781"	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375365	14375479
736	"LOC726781"	"LOC726781"	chrNC_037648.1	-	14375693	14375817	14375701	14375817	14375581	14375591
737	"LOC551153"	"LOC551153"	chrNC_037647.1	-	6435845	6435989	6435893	6435989	6435625	6435769
738	"LOC725528"	"LOC725528"	chrNC_037639.1	-	2084627	2084680	2084631	2084680	2083848	2083912
